Scramble Length,Solution Moves,Solution Time (s)
2,2,0.000002414
3,3,0.000036386
4,4,0.00001493
5,5,0.004864904
6,11,0.00042297
7,14,0.001141288
8,17,0.001248039
9,9,0.000127576
10,17,0.000034381
11,14,0.000317736
12,18,0.000199669
13,17,0.000027765
14,16,0.000078924
15,19,0.000176025
16,19,0.000155569
17,20,0.000193701
18,19,0.001416181
19,21,0.00088004
20,21,0.000622483
1,1,0.00000111
2,2,0.000003467
3,3,0.000045248
4,4,0.000195127
5,5,0.00010088
6,13,0.000071604
7,14,0.000705933
8,15,0.000080777
9,9,0.000038644
10,12,0.000109795
11,20,0.000037431
12,21,0.001344737
13,20,0.000517786
14,20,0.000909076
15,21,0.008596906
16,21,0.000964704
17,17,0.000483764
18,21,0.002067146
19,19,0.000100469
20,20,0.000518756
1,1,0.000002321
2,2,0.000006699
3,3,0.00001652
4,4,0.000018933
5,5,0.00010003
6,13,0.000136289
7,12,0.001276954
8,17,0.001193958
9,14,0.000041136
10,8,0.000157528
11,14,0.000024344
12,18,0.000423736
13,19,0.001186394
14,20,0.003448982
15,20,0.001021543
16,20,0.000221191
17,21,0.001177509
18,20,0.002382213
19,21,0.001566033
20,21,0.000810404
1,1,0.000003311
2,2,0.000008271
3,3,0.000053565
4,3,0.00003123
5,12,0.000568097
6,4,0.000014533
7,5,0.000015866
8,11,0.00018336
9,16,0.000074532
10,5,0.000526502
11,14,0.00001878
12,20,0.00029106
13,20,0.001245145
14,19,0.000125556
15,21,0.000961068
16,20,0.001595876
17,21,0.000915905
18,20,0.007661022
19,20,0.000283711
20,21,0.000869696
1,1,0.000001994
2,2,0.000005899
3,3,0.000036236
4,4,0.000057361
5,3,0.000014439
6,6,0.000660166
7,12,0.000043163
8,7,0.002362329
9,15,0.000234311
10,14,0.000201651
11,17,0.000026885
12,19,0.00010592
13,20,0.00005963
14,19,0.000144512
15,16,0.000276103
16,20,0.000823006
17,21,0.000785717
18,20,0.005490698
19,20,0.000150143
20,19,0.005361533
1,1,0.000002403
2,2,0.000002617
3,3,0.000028586
4,4,0.000190598
5,5,0.000364125
6,6,0.001817558
7,13,0.000296365
8,14,0.00034962
9,16,0.000104066
10,10,0.000136431
11,18,0.000094106
12,18,0.000402201
13,13,0.000564712
14,20,0.002080967
15,21,0.00134582
16,19,0.000297512
17,21,0.000768725
18,20,0.000575806
19,21,0.013606533
20,21,0.002115672
1,1,0.000003829
2,2,0.000003517
3,3,0.000031435
4,4,0.000012419
5,5,0.001741889
6,6,0.00125549
7,14,0.004035436
8,8,0.001397693
9,15,0.00009046
10,15,0.000123757
11,15,0.000107415
12,18,0.000286828
13,20,0.001023491
14,20,0.000627718
15,21,0.002080118
16,18,0.000391119
17,20,0.000139133
18,20,0.00063672
19,20,0.000438366
20,20,0.000072004
1,1,0.000002379
2,2,0.000002628
3,3,0.000037067
4,4,0.000069002
5,5,0.000064896
6,12,0.000924822
7,14,0.000167678
8,11,0.00029237
9,15,0.000250346
10,17,0.000030714
11,18,0.000152809
12,9,0.000017811
13,18,0.000229319
14,21,0.002151062
15,20,0.000486556
16,20,0.00062088
17,20,0.002665822
18,21,0.001996108
19,20,0.000439892
20,21,0.001902406
1,1,0.000005798
2,2,0.000004444
3,3,0.000062712
4,4,0.000231646
5,5,0.000771043
6,11,0.00595031
7,10,0.001894713
8,18,0.000586424
9,9,0.000013203
10,18,0.00006561
11,16,0.000531329
12,20,0.000464571
13,19,0.000163665
14,17,0.000138407
15,19,0.000149932
16,20,0.000336008
17,21,0.000818037
18,20,0.000148513
19,21,0.016800435
20,21,0.001198611
1,1,0.000002711
2,2,0.000002061
3,3,0.000004783
4,4,0.000025818
5,5,0.000054745
6,11,0.000186384
7,16,0.000266954
8,15,0.000192256
9,19,0.000021807
10,10,0.000010064
11,11,0.000876571
12,20,0.000162749
13,15,0.000022292
14,21,0.000562217
15,17,0.000024485
16,20,0.000337238
17,19,0.00008288
18,19,0.000071165
19,21,0.001399144
20,20,0.000237875
1,1,0.000001177
2,2,0.000007688
3,3,0.000007229
4,4,0.000003898
5,5,0.000759482
6,6,0.00075717
7,7,0.003793497
8,15,0.000941803
9,15,0.000037616
10,12,0.000069707
11,19,0.000876751
12,19,0.000145293
13,20,0.000060136
14,16,0.000119333
15,20,0.000201359
16,21,0.000930964
17,21,0.001811794
18,21,0.000518397
19,20,0.002090455
20,20,0.000086056
1,1,0.000001609
2,2,0.000003008
3,3,0.000010018
4,4,0.000003355
5,5,0.000037729
6,13,0.000114271
7,3,0.000019338
8,13,0.000031237
9,17,0.000127367
10,10,0.000112674
11,16,0.000069673
12,19,0.000195395
13,21,0.002352938
14,21,0.00514319
15,14,0.000035357
16,18,0.001896737
17,19,0.000050772
18,21,0.000821403
19,20,0.00057351
20,20,0.000048577
1,1,0.000002314
2,2,0.000002397
3,3,0.000016944
4,4,0.000011033
5,5,0.00002221
6,13,0.000073982
7,7,0.000184272
8,12,0.000230402
9,17,0.000412909
10,15,0.000048796
11,18,0.001011291
12,20,0.000286335
13,17,0.000054056
14,21,0.001077794
15,18,0.000073771
16,19,0.000622745
17,21,0.001043004
18,21,0.003192809
19,20,0.000301106
20,20,0.000317331
1,1,0.000002581
2,2,0.000004439
3,3,0.000020658
4,4,0.000065003
5,5,0.005030108
6,6,0.000631118
7,7,0.001596918
8,8,0.000051311
9,16,0.000593408
10,14,0.00005896
11,17,0.000022836
12,17,0.000189109
13,20,0.00002972
14,20,0.000167154
15,20,0.000215278
16,21,0.001432929
17,21,0.002120224
18,15,0.000024029
19,20,0.000155979
20,21,0.01325671
1,1,0.000004613
2,2,0.000002133
3,3,0.000003948
4,4,0.000013131
5,5,0.000125279
6,6,0.000457302
7,12,0.000124817
8,15,0.000357086
9,14,0.00007241
10,18,0.000299759
11,17,0.000216464
12,12,0.000130093
13,21,0.000700476
14,19,0.000219765
15,21,0.003006436
16,20,0.000202863
17,21,0.003077243
18,20,0.000820944
19,20,0.00016414
20,20,0.000323966
1,1,0.0000031
2,2,0.000001587
3,3,0.000037941
4,4,0.00004511
5,4,0.000034651
6,6,0.00146767
7,11,0.000183245
8,15,0.000089677
9,15,0.000196217
10,18,0.000250898
11,20,0.000437549
12,20,0.000141052
13,20,0.000189509
14,20,0.000036087
15,21,0.001648682
16,19,0.000086176
17,21,0.00061281
18,20,0.000343083
19,20,0.000021758
20,20,0.000551508
1,1,0.000002965
2,2,0.000003099
3,3,0.000010935
4,4,0.00000982
5,5,0.000102381
6,9,0.000012349
7,11,0.000785521
8,17,0.001127151
9,15,0.000314889
10,20,0.000270884
11,16,0.000042046
12,19,0.000026636
13,18,0.000240652
14,20,0.001497024
15,20,0.000134902
16,21,0.000806595
17,19,0.000174399
18,21,0.001514142
19,20,0.002027661
20,20,0.001089659
1,1,0.000002165
2,2,0.000003356
3,1,0.000002117
4,4,0.000107236
5,5,0.002728826
6,6,0.000575402
7,7,0.000147526
8,15,0.000090076
9,9,0.000035529
10,17,0.000168727
11,16,0.00002295
12,19,0.000586856
13,13,0.000025888
14,21,0.001765424
15,20,0.000648652
16,20,0.00057767
17,20,0.000237945
18,20,0.000416528
19,19,0.009315055
20,20,0.00331023
1,1,0.000002705
2,2,0.000001907
3,3,0.000048953
4,4,0.000016191
5,5,0.000774437
6,6,0.000312617
7,7,0.001473963
8,15,0.000285187
9,13,0.00011689
10,18,0.00006972
11,18,0.000132219
12,17,0.000435245
13,20,0.000344901
14,17,0.000786379
15,21,0.000712482
16,20,0.000051775
17,21,0.000701003
18,20,0.000197354
19,21,0.00084849
20,19,0.001488967
1,1,0.000003178
2,2,0.000002095
3,3,0.00001379
4,4,0.000010329
5,5,0.0002086
6,5,0.000265075
7,11,0.002938862
8,5,0.000093037
9,9,0.000022906
10,16,0.000039945
11,16,0.000129973
12,19,0.000122017
13,20,0.000599392
14,20,0.000506944
15,21,0.001155365
16,20,0.001140254
17,20,0.001062217
18,21,0.01261533
19,20,0.00056692
20,21,0.001162723
1,1,0.000001998
2,2,0.000001795
3,3,0.00003233
4,4,0.000011288
5,5,0.000053694
6,6,0.00004047
7,7,0.000453086
8,16,0.005856031
9,16,0.000608003
10,9,0.000087323
11,17,0.000251074
12,18,0.000121356
13,18,0.000142993
14,20,0.002543967
15,12,0.00023012
16,20,0.001212598
17,20,0.001987857
18,21,0.001298717
19,20,0.000094313
20,21,0.002189147
1,1,0.000002758
2,2,0.00000726
3,3,0.000033026
4,4,0.000037346
5,5,0.000088232
6,11,0.000727749
7,12,0.000232389
8,14,0.000231725
9,16,0.000167498
10,19,0.000083149
11,20,0.000106777
12,16,0.000365799
13,17,0.000066773
14,19,0.000208536
15,20,0.000244644
16,11,0.000094006
17,20,0.002035003
18,20,0.000136374
19,20,0.000186229
20,19,0.000115682
1,1,0.000002309
2,2,0.00000234
3,3,0.000002529
4,4,0.000176212
5,5,0.002328092
6,6,0.001429385
7,11,0.000337663
8,13,0.000134425
9,8,0.000130909
10,10,0.000919789
11,9,0.000029392
12,21,0.001700695
13,21,0.005219482
14,19,0.000138774
15,18,0.000012581
16,20,0.000330289
17,20,0.000580931
18,21,0.00268208
19,21,0.002734881
20,20,0.003114742
1,1,0.000003128
2,2,0.000005575
3,3,0.000002958
4,4,0.000014038
5,5,0.00011869
6,6,0.003037228
7,15,0.00301056
8,8,0.000043013
9,10,0.000529061
10,10,0.000094686
11,11,0.000825396
12,20,0.000406232
13,20,0.000662444
14,17,0.00013874
15,16,0.004265433
16,20,0.000251326
17,20,0.000129272
18,21,0.000592301
19,21,0.001812252
20,21,0.002400579
1,1,0.000001895
2,2,0.000006922
3,3,0.000012059
4,4,0.000492729
5,5,0.000075294
6,6,0.000134386
7,14,0.000031615
8,17,0.000441559
9,18,0.000213668
10,10,0.000168629
11,16,0.000042056
12,17,0.001643833
13,14,0.000040784
14,21,0.001249015
15,21,0.000962702
16,19,0.000659951
17,20,0.000546044
18,21,0.001326845
19,19,0.000830474
20,16,0.00011362
1,1,0.000001447
2,2,0.000004449
3,3,0.000034177
4,4,0.000043049
5,5,0.000054056
6,16,0.002330983
7,12,0.000072258
8,8,0.0000223
9,16,0.000065031
10,16,0.000179089
11,11,0.000009395
12,11,0.000200288
13,19,0.000028486
14,21,0.0022344
15,21,0.010903099
16,20,0.000058956
17,21,0.000760542
18,20,0.000373018
19,21,0.009859351
20,20,0.000586711
1,1,0.000002888
2,2,0.000002181
3,3,0.000031786
4,4,0.000015097
5,5,0.000009215
6,13,0.000382512
7,12,0.000085914
8,14,0.000101416
9,9,0.000658334
10,19,0.000062807
11,18,0.000172886
12,18,0.000183986
13,17,0.000129926
14,20,0.000140214
15,21,0.001654397
16,20,0.00026285
17,21,0.000659555
18,21,0.00193856
19,15,0.000066246
20,21,0.000479981
1,1,0.00000247
2,2,0.000004787
3,3,0.000002829
4,5,0.000011677
5,5,0.000029549
6,9,0.002370773
7,7,0.000166579
8,17,0.000095113
9,9,0.000045565
10,16,0.000016916
11,19,0.000162052
12,10,0.000045426
13,21,0.000830418
14,20,0.000504608
15,21,0.000562474
16,20,0.00007803
17,21,0.003338536
18,20,0.000623078
19,21,0.003493042
20,20,0.000067813
1,1,0.000003269
2,2,0.00000487
3,3,0.000004683
4,4,0.00003243
5,5,0.000099624
6,14,0.000016461
7,7,0.000788688
8,8,0.000013179
9,13,0.000107588
10,16,0.000071843
11,16,0.000104824
12,20,0.000300229
13,20,0.007270774
14,20,0.000382964
15,18,0.000014775
16,20,0.000678122
17,20,0.000999229
18,20,0.00396744
19,21,0.000506187
20,20,0.000928555
1,1,0.000002215
2,2,0.00000816
3,3,0.000018404
4,4,0.000419839
5,5,0.000225389
6,5,0.000261311
7,9,0.000140757
8,14,0.000097239
9,9,0.000098758
10,18,0.000147507
11,11,0.000021116
12,19,0.000087084
13,15,0.000119956
14,21,0.002656568
15,20,0.001126082
16,21,0.000407991
17,21,0.000553659
18,20,0.001181104
19,20,0.000117207
20,20,0.004258672
1,1,0.000001863
2,2,0.000010724
3,3,0.000060703
4,4,0.000028007
5,3,0.000003687
6,5,0.000651302
7,14,0.000493388
8,18,0.000495162
9,5,0.000607329
10,15,0.000035131
11,18,0.000250467
12,19,0.000236187
13,20,0.000269279
14,21,0.000931207
15,20,0.000666498
16,20,0.000150859
17,21,0.003084348
18,22,0.008213604
19,21,0.001448907
20,20,0.000037624
1,1,0.000002181
2,2,0.000005557
3,3,0.000038282
4,4,0.00001209
5,5,0.000107927
6,6,0.000349412
7,7,0.001152556
8,13,0.000134528
9,15,0.002828367
10,18,0.00004494
11,16,0.000036959
12,18,0.000225096
13,11,0.000008169
14,18,0.000151658
15,15,0.000061643
16,15,0.000382824
17,21,0.001105291
18,20,0.00054014
19,20,0.002504301
20,21,0.001061497
1,1,0.000002029
2,2,0.000003098
3,3,0.00000871
4,4,0.000997523
5,5,0.000649398
6,5,0.00017029
7,14,0.003206899
8,13,0.000105633
9,14,0.000120034
10,8,0.000460201
11,11,0.000135966
12,17,0.000092653
13,21,0.001372287
14,17,0.000552189
15,18,0.000174975
16,16,0.000024016
17,19,0.000027286
18,21,0.010672965
19,20,0.000683351
20,20,0.000402458
1,1,0.000003698
2,2,0.000002627
3,1,0.000001793
4,4,0.000027249
5,5,0.000060237
6,13,0.000037622
7,11,0.000179705
8,14,0.000145053
9,19,0.000230687
10,14,0.000165443
11,15,0.000015022
12,12,0.000228491
13,21,0.000770534
14,20,0.000106799
15,20,0.001092753
16,20,0.000578751
17,21,0.000448112
18,20,0.002367973
19,20,0.000738154
20,20,0.001080723
1,1,0.000002011
2,2,0.000005709
3,3,0.00004601
4,4,0.000060019
5,5,0.002147462
6,6,0.000007021
7,17,0.000060537
8,14,0.000036475
9,16,0.0002005
10,15,0.000134565
11,20,0.000162546
12,19,0.001143663
13,14,0.000012167
14,20,0.000193129
15,19,0.001062494
16,20,0.004136369
17,19,0.000939238
18,19,0.003930812
19,20,0.000107602
20,20,0.004181589
1,1,0.000002712
2,2,0.000008226
3,3,0.000036665
4,4,0.000018841
5,4,0.000792332
6,6,0.001314958
7,13,0.002669655
8,13,0.00002946
9,16,0.000076923
10,10,0.000079894
11,18,0.000037523
12,17,0.00001949
13,19,0.000225131
14,20,0.001723345
15,19,0.000054617
16,19,0.000228149
17,21,0.00181796
18,21,0.00093294
19,20,0.000646222
20,20,0.000070393
1,1,0.000002091
2,2,0.000006122
3,3,0.000029722
4,4,0.000025561
5,5,0.000160253
6,6,0.000565361
7,7,0.000296342
8,8,0.0000901
9,16,0.000188033
10,13,0.000106548
11,15,0.000306858
12,18,0.000188478
13,13,0.000309186
14,18,0.000903665
15,20,0.000067977
16,20,0.000049336
17,21,0.000569535
18,20,0.00106954
19,21,0.00165491
20,20,0.00110009
1,1,0.000002321
2,2,0.000002579
3,2,0.000002683
4,4,0.000003783
5,5,0.000045679
6,6,0.000539109
7,5,0.000805148
8,13,0.00078822
9,9,0.000061693
10,6,0.000772212
11,20,0.000062722
12,18,0.000307209
13,17,0.00005221
14,20,0.002284039
15,20,0.000189993
16,21,0.010264432
17,19,0.000093893
18,20,0.000414553
19,21,0.005000941
20,21,0.001327308
1,1,0.000002782
2,2,0.000004207
3,3,0.000028898
4,4,0.000242889
5,5,0.000185015
6,14,0.000012536
7,14,0.000311471
8,8,0.000031027
9,13,0.00089973
10,5,0.002376303
11,18,0.001465287
12,16,0.000032919
13,20,0.000326791
14,19,0.000360631
15,20,0.002844019
16,12,0.000131239
17,20,0.000182126
18,21,0.013905405
19,20,0.000132572
20,19,0.000573159
1,1,0.000002582
2,2,0.000001791
3,3,0.000008407
4,4,0.00001298
5,5,0.000009612
6,6,0.000291188
7,4,0.000069243
8,14,0.000116933
9,17,0.000095196
10,8,0.000016903
11,15,0.000123459
12,18,0.00090287
13,21,0.001032477
14,20,0.000256637
15,18,0.000244208
16,20,0.000479399
17,20,0.001705542
18,21,0.002030962
19,20,0.000301275
20,20,0.000481959
1,1,0.000001508
2,2,0.000006211
3,3,0.000008083
4,4,0.000081302
5,5,0.00008996
6,6,0.00014518
7,14,0.000076101
8,7,0.000005983
9,19,0.000122412
10,17,0.000821067
11,19,0.000133651
12,20,0.000614525
13,18,0.000040596
14,19,0.000703381
15,15,0.000245329
16,21,0.002253206
17,21,0.000768908
18,20,0.000176136
19,21,0.000940281
20,20,0.000204043
1,1,0.000002566
2,2,0.000003483
3,3,0.000069526
4,4,0.000080127
5,5,0.000044497
6,11,0.000019963
7,3,0.000013347
8,15,0.000172489
9,15,0.000031223
10,10,0.000018616
11,18,0.000184089
12,19,0.000077109
13,17,0.000036795
14,19,0.000337549
15,20,0.001809281
16,21,0.000341241
17,21,0.00038552
18,21,0.015768832
19,21,0.001448558
20,19,0.000145949
1,1,0.0000025
2,2,0.000006283
3,3,0.000039627
4,4,0.000052858
5,5,0.000086281
6,6,0.000125578
7,13,0.000083044
8,10,0.000036012
9,17,0.000139813
10,19,0.000149384
11,18,0.000071042
12,17,0.000552825
13,19,0.000188733
14,21,0.000927426
15,16,0.000040718
16,19,0.000034176
17,21,0.000855908
18,20,0.000277977
19,21,0.000686616
20,21,0.000512661
1,1,0.000001986
2,2,0.00000756
3,3,0.000005311
4,4,0.000019025
5,5,0.000100245
6,14,0.000248022
7,13,0.001163767
8,6,0.000014246
9,19,0.000187603
10,14,0.000422777
11,19,0.00081269
12,20,0.003685324
13,20,0.001313911
14,20,0.000275796
15,20,0.001262787
16,20,0.000025346
17,20,0.001627013
18,21,0.002008516
19,21,0.00118857
20,20,0.000819171
1,1,0.000002283
2,2,0.000004946
3,3,0.000008967
4,4,0.000023826
5,5,0.000033555
6,10,0.000027269
7,7,0.002281893
8,15,0.00037444
9,12,0.000435375
10,10,0.000027952
11,20,0.000211065
12,19,0.000023473
13,20,0.000167326
14,17,0.000035348
15,21,0.002137698
16,20,0.000373167
17,20,0.000132187
18,21,0.003441517
19,20,0.00008012
20,21,0.000914011
1,1,0.000002579
2,2,0.000001168
3,3,0.000017803
4,2,0.000004183
5,5,0.003044273
6,6,0.000191075
7,12,0.000157012
8,7,0.000656113
9,13,0.000079696
10,19,0.000047754
11,18,0.000184262
12,20,0.000377176
13,12,0.00047444
14,18,0.000197281
15,21,0.000912107
16,20,0.000026483
17,19,0.000038149
18,20,0.000515762
19,20,0.001557546
20,20,0.00003402
1,1,0.000001553
2,2,0.00000222
3,3,0.000005382
4,4,0.000062473
5,5,0.000761205
6,13,0.00103252
7,7,0.002381172
8,8,0.000203259
9,15,0.000081138
10,13,0.000025183
11,19,0.000071226
12,19,0.000170103
13,19,0.000059813
14,15,0.000026079
15,21,0.001127142
16,21,0.000927624
17,21,0.001040535
18,19,0.000243221
19,19,0.000409396
20,21,0.000718652
1,1,0.000001818
2,2,0.00000164
3,3,0.000009855
4,4,0.000037008
5,5,0.000038837
6,6,0.000157862
7,10,0.000313684
8,8,0.000182885
9,9,0.000007538
10,16,0.000362236
11,20,0.001011858
12,16,0.000444176
13,12,0.000049787
14,20,0.000051684
15,20,0.000701132
16,20,0.000277666
17,20,0.002684014
18,19,0.000793497
19,19,0.00012129
20,20,0.001840866
1,1,0.00000234
2,2,0.000005381
3,3,0.000014672
4,4,0.000003191
5,5,0.000152042
6,6,0.000468684
7,14,0.000328509
8,5,0.000216366
9,15,0.000079236
10,17,0.000088405
11,18,0.000115735
12,19,0.000069738
13,17,0.000076159
14,20,0.000667739
15,20,0.000083919
16,20,0.00036818
17,21,0.001832526
18,20,0.000043116
19,20,0.00017897
20,19,0.000192639
1,1,0.000001886
2,2,0.000003412
3,3,0.000034415
4,4,0.000038357
5,5,0.000028534
6,6,0.001492569
7,6,0.000700265
8,15,0.000075566
9,9,0.000112919
10,14,0.000127057
11,20,0.00076349
12,19,0.000087325
13,16,0.000030264
14,20,0.000090703
15,21,0.001115465
16,17,0.000077278
17,19,0.000119922
18,19,0.003031456
19,19,0.003643038
20,20,0.002503889
1,1,0.000003425
2,2,0.00000553
3,3,0.000001874
4,4,0.000012488
5,5,0.00060725
6,15,0.000815508
7,13,0.000793122
8,12,0.000014645
9,9,0.00129767
10,17,0.000030759
11,17,0.000144009
12,15,0.000086767
13,13,0.000008313
14,19,0.000027376
15,18,0.000104389
16,20,0.000597115
17,19,0.00017864
18,20,0.001978693
19,20,0.00126239
20,20,0.000236731
1,1,0.000002699
2,2,0.000002742
3,3,0.000001978
4,4,0.000007758
5,5,0.000012294
6,6,0.000635043
7,14,0.000149139
8,16,0.00008458
9,18,0.000097746
10,20,0.001117306
11,19,0.00056427
12,17,0.000224447
13,19,0.000306278
14,20,0.002077216
15,19,0.000193878
16,21,0.00161184
17,20,0.001344367
18,18,0.000559006
19,20,0.000942647
20,20,0.017049296
1,1,0.000002839
2,2,0.000001668
3,3,0.000019241
4,4,0.000042377
5,5,0.000273521
6,6,0.000205542
7,7,0.001392412
8,8,0.000432323
9,9,0.000030611
10,10,0.000017722
11,11,0.000349883
12,18,0.000181024
13,21,0.000592728
14,13,0.000014073
15,19,0.000264553
16,20,0.00091058
17,20,0.000206504
18,20,0.000025054
19,21,0.012851484
20,20,0.000420315
1,1,0.000004021
2,2,0.000002406
3,3,0.00003067
4,4,0.000253352
5,5,0.00014376
6,6,0.000386811
7,12,0.001959519
8,11,0.000008395
9,18,0.000098264
10,19,0.000045697
11,14,0.00001695
12,19,0.000244783
13,13,0.000303994
14,19,0.000043305
15,20,0.00393957
16,19,0.000556608
17,21,0.001089138
18,20,0.001251535
19,21,0.001893856
20,18,0.000185488
1,1,0.000002016
2,2,0.00000303
3,3,0.000003782
4,4,0.000035506
5,5,0.000564976
6,12,0.000022182
7,14,0.000081815
8,15,0.000082523
9,11,0.003392323
10,20,0.000025417
11,18,0.000125925
12,18,0.000370461
13,21,0.00292238
14,21,0.000493301
15,21,0.001033241
16,20,0.000120496
17,19,0.000152934
18,21,0.009743138
19,20,0.000024209
20,20,0.000036994
1,1,0.000003229
2,2,0.000001601
3,3,0.000027809
4,4,0.00005721
5,5,0.000019181
6,5,0.000516309
7,13,0.001307211
8,15,0.000515981
9,7,0.007429921
10,14,0.000903506
11,11,0.000116796
12,12,0.001652743
13,13,0.000026258
14,17,0.000033246
15,21,0.001224737
16,20,0.001179861
17,19,0.004128623
18,21,0.006010638
19,19,0.000207042
20,20,0.000503339
1,1,0.000001841
2,2,0.000002194
3,3,0.000004339
4,4,0.000028068
5,5,0.008736073
6,3,0.000067602
7,6,0.000167394
8,8,0.000051103
9,15,0.000179168
10,17,0.000099976
11,17,0.00056119
12,20,0.003252572
13,20,0.001998397
14,19,0.000059941
15,20,0.000064295
16,20,0.001862587
17,21,0.000933426
18,20,0.000042128
19,20,0.00023927
20,21,0.00123159
1,1,0.000002764
2,2,0.000003494
3,3,0.000022778
4,4,0.000374663
5,5,0.000528862
6,6,0.000397577
7,15,0.000494488
8,13,0.000421111
9,11,0.000043345
10,10,0.000007373
11,20,0.000506386
12,19,0.002200639
13,19,0.000105591
14,17,0.000035706
15,20,0.000462244
16,20,0.000086108
17,21,0.005009164
18,21,0.00095551
19,20,0.000935172
20,20,0.000024416
1,1,0.000002822
2,2,0.000002432
3,3,0.000030742
4,4,0.000009555
5,5,0.00045886
6,13,0.000179117
7,7,0.000005985
8,16,0.000023233
9,18,0.001009676
10,17,0.000091254
11,16,0.000545332
12,21,0.000892904
13,18,0.00011598
14,14,0.000088859
15,21,0.001808978
16,20,0.000243148
17,20,0.000252693
18,20,0.000941189
19,21,0.001446344
20,21,0.003162622
1,1,0.000002084
2,2,0.000006424
3,3,0.000013047
4,4,0.000134078
5,5,0.00005646
6,7,0.000720035
7,7,0.001097525
8,14,0.000030301
9,1,0.000002437
10,10,0.000038856
11,18,0.000093281
12,19,0.000174838
13,18,0.000245479
14,19,0.00003559
15,20,0.000194792
16,20,0.000324122
17,20,0.000619584
18,21,0.001352494
19,20,0.000019034
20,20,0.000214021
1,1,0.00000225
2,2,0.000001551
3,3,0.000013188
4,4,0.000014381
5,5,0.000031388
6,13,0.000076992
7,9,0.000371303
8,15,0.000657341
9,7,0.001854046
10,14,0.000032701
11,20,0.001153865
12,16,0.00008414
13,20,0.00022276
14,13,0.000088408
15,17,0.000043809
16,20,0.001191561
17,17,0.001160549
18,20,0.009119691
19,20,0.000528026
20,20,0.000718561
1,1,0.000001582
2,2,0.000005735
3,3,0.000037943
4,4,0.000101325
5,5,0.000073195
6,6,0.000132242
7,12,0.000022317
8,16,0.000351452
9,17,0.000208538
10,16,0.000202402
11,16,0.000087516
12,12,0.000158985
13,20,0.000521826
14,20,0.000161006
15,19,0.000514443
16,20,0.001284977
17,21,0.000456173
18,20,0.001524385
19,21,0.002929606
20,20,0.001347011
1,1,0.000001288
2,2,0.000004489
3,3,0.000008305
4,4,0.00004925
5,4,0.000034071
6,9,0.000656652
7,7,0.000278464
8,6,0.000023106
9,16,0.000457394
10,17,0.000266258
11,8,0.000060472
12,14,0.000262387
13,10,0.000009423
14,20,0.003117196
15,21,0.001503656
16,21,0.002079839
17,20,0.002598281
18,19,0.000666511
19,20,0.00032596
20,20,0.000224345
1,1,0.000003277
2,2,0.000002166
3,3,0.000005541
4,4,0.00004745
5,5,0.000067373
6,13,0.000091854
7,12,0.000089117
8,8,0.000035543
9,16,0.000512516
10,15,0.000061465
11,20,0.000235413
12,20,0.000212357
13,20,0.0006076
14,19,0.000142027
15,15,0.000017173
16,20,0.000357588
17,20,0.000425489
18,19,0.000345356
19,20,0.000268722
20,20,0.000073186
1,1,0.000001443
2,2,0.000003632
3,3,0.000011284
4,4,0.000045597
5,5,0.000215875
6,6,0.000268956
7,7,0.001016861
8,8,0.000241451
9,8,0.000847004
10,17,0.000161378
11,10,0.000068645
12,20,0.001194488
13,19,0.000103533
14,20,0.000438157
15,20,0.000570384
16,20,0.000126923
17,21,0.012197586
18,20,0.000237231
19,20,0.000550393
20,21,0.008309427
1,1,0.000002865
2,2,0.0000027
3,3,0.000018734
4,4,0.000051938
5,5,0.000162431
6,4,0.000102459
7,5,0.00088207
8,8,0.000008818
9,17,0.000057194
10,17,0.000062597
11,14,0.000033855
12,20,0.000982008
13,20,0.001596417
14,16,0.000554598
15,20,0.008024705
16,20,0.000106597
17,21,0.006041122
18,21,0.001665303
19,21,0.001157174
20,20,0.000062513
1,1,0.000002663
2,2,0.000004219
3,3,0.00001195
4,4,0.000019704
5,5,0.00014327
6,6,0.001961969
7,6,0.001866601
8,8,0.000012023
9,8,0.000581601
10,15,0.00007136
11,17,0.000117839
12,15,0.00001752
13,21,0.001409222
14,17,0.000077803
15,20,0.001423692
16,19,0.000053342
17,19,0.000030306
18,21,0.001591614
19,20,0.000240881
20,19,0.00003291
1,1,0.000001458
2,2,0.000003324
3,3,0.000022359
4,4,0.000017561
5,5,0.000062854
6,13,0.002629225
7,14,0.000956566
8,15,0.000008255
9,14,0.000106822
10,10,0.000041182
11,11,0.000255154
12,20,0.000136942
13,21,0.001624183
14,21,0.001184906
15,21,0.001351615
16,13,0.000055864
17,20,0.001355465
18,15,0.000118926
19,20,0.000035823
20,20,0.007966378
1,1,0.000003631
2,2,0.000007299
3,3,0.000035886
4,4,0.00011265
5,5,0.009326522
6,6,0.000919628
7,12,0.001448301
8,8,0.000266497
9,14,0.000199889
10,17,0.000078801
11,14,0.000028068
12,17,0.00032435
13,17,0.000104357
14,21,0.002299329
15,16,0.000040717
16,21,0.000961469
17,19,0.000193682
18,20,0.009869371
19,21,0.000887025
20,20,0.000967456
1,1,0.000001635
2,2,0.00000689
3,3,0.000009507
4,4,0.000010034
5,5,0.000095644
6,6,0.000080599
7,12,0.003677304
8,11,0.000009897
9,9,0.000021698
10,17,0.000138202
11,14,0.00002315
12,14,0.00001331
13,19,0.000034893
14,20,0.000544036
15,21,0.002575272
16,20,0.000165907
17,20,0.000064978
18,20,0.000041104
