Scramble Length,Solution Moves,Solution Time (s)
13,20,0.000069723
14,20,0.009764101
15,20,0.000058985
16,16,0.00008077
17,20,0.000305963
18,21,0.014257169
19,21,0.000521586
20,21,0.001178447
1,1,0.000002734
2,2,0.000002563
3,3,0.000002575
4,4,0.00000314
5,11,0.00000578
6,6,0.000005106
7,14,0.000061285
8,13,0.000070035
9,14,0.000045697
10,17,0.000102679
11,14,0.000014071
12,20,0.000090136
13,20,0.000249146
14,19,0.000030449
15,20,0.000103237
16,20,0.000700927
17,20,0.000553419
18,20,0.000106548
19,21,0.001714954
20,20,0.000211557
1,1,0.000002121
2,2,0.000002215
3,3,0.000002466
4,4,0.000003042
5,5,0.000003663
6,6,0.000004066
7,10,0.000006218
8,14,0.000086743
9,15,0.000010299
10,16,0.000012234
11,19,0.000102055
12,20,0.000023291
13,20,0.000058058
14,20,0.000050361
15,19,0.000061724
16,21,0.001013401
17,20,0.000313579
18,19,0.001384942
19,21,0.000650001
20,19,0.000020971
1,1,0.000002072
2,2,0.000002215
3,3,0.000002487
4,12,0.000006016
5,5,0.000003048
6,14,0.000011906
7,14,0.000007559
8,13,0.000016727
9,16,0.000077578
10,12,0.000012573
11,11,0.000006995
12,19,0.000060861
13,17,0.000552518
14,17,0.000030392
15,18,0.000569399
16,20,0.000697116
17,20,0.001054278
18,19,0.000056897
19,20,0.000149457
20,21,0.001506825
1,1,0.000002296
2,2,0.000002019
3,3,0.000002104
4,11,0.000061022
5,13,0.000069456
6,9,0.000006616
7,14,0.000006482
8,13,0.000006721
9,9,0.000061934
10,17,0.000076644
11,14,0.000013137
12,21,0.001536049
13,20,0.000159104
14,18,0.00001932
15,21,0.004692625
16,18,0.000127975
17,21,0.000613366
18,21,0.000760083
19,20,0.000199924
20,20,0.000154004
1,8,0.000080052
2,9,0.000057012
3,3,0.000002645
4,4,0.000003904
5,5,0.000003513
6,13,0.000057259
7,16,0.000044892
8,14,0.000008966
9,12,0.000032457
10,13,0.000028094
11,18,0.000019946
12,20,0.000606868
13,18,0.000042373
14,21,0.001403949
15,21,0.001268092
16,21,0.000593681
17,20,0.001782264
18,20,0.000613212
19,20,0.002386074
20,21,0.001033282
1,1,0.000002821
2,8,0.000078551
3,10,0.000059547
4,4,0.000003095
5,12,0.00007746
6,12,0.000005779
7,8,0.000004554
8,8,0.000026312
9,17,0.000008398
10,13,0.0000082
11,16,0.000022825
12,18,0.000043787
13,20,0.000068992
14,21,0.001668757
15,15,0.000073672
16,19,0.00198075
17,19,0.00001854
18,19,0.001885486
19,20,0.003766326
20,21,0.000613543
1,1,0.000002754
2,2,0.000002167
3,8,0.00003727
4,10,0.000061289
5,11,0.000016184
6,6,0.000005468
7,17,0.000013488
8,8,0.000006186
9,16,0.000044885
10,20,0.000042178
11,20,0.000066149
12,15,0.000041977
13,19,0.00010815
14,16,0.000035097
15,21,0.001296135
16,20,0.003708534
17,21,0.001235211
18,21,0.008394421
19,20,0.000146822
20,20,0.000347768
1,1,0.000005011
2,7,0.000025125
3,3,0.000005065
4,13,0.000013193
5,5,0.000008011
6,13,0.000146536
7,7,0.000007425
8,7,0.000008958
9,15,0.000031984
10,20,0.000094354
11,20,0.000462012
12,20,0.000158665
13,19,0.000062151
14,15,0.000018957
15,20,0.000300783
16,18,0.000063147
17,21,0.001227862
18,20,0.000492085
19,19,0.001904723
20,20,0.007032441
1,1,0.00000528
2,2,0.000003072
3,10,0.000062267
4,7,0.00001306
5,5,0.000005718
6,13,0.000106681
7,7,0.000007223
8,8,0.000009019
9,16,0.000202658
10,15,0.000011058
11,20,0.000281829
12,19,0.000054636
13,15,0.000270199
14,20,0.000033641
15,18,0.001394868
16,20,0.000867415
17,20,0.00002416
18,21,0.001078419
19,20,0.000954616
20,20,0.00052154
1,1,0.000003347
2,9,0.000081891
3,9,0.00001422
4,7,0.000006357
5,5,0.000005264
6,6,0.000006034
7,7,0.000005973
8,15,0.000031953
9,14,0.000011277
10,14,0.00001146
11,19,0.00004285
12,18,0.000112611
13,20,0.001070352
14,19,0.00001379
15,18,0.000063021
16,18,0.000154083
17,21,0.003283005
18,21,0.009465597
19,21,0.002269432
20,21,0.001566347
1,1,0.000003667
2,2,0.000003562
3,3,0.000003263
4,4,0.000004461
5,3,0.000003223
6,8,0.000009101
7,7,0.000006621
8,15,0.000011284
9,15,0.000039033
10,19,0.000056329
11,20,0.000184971
12,16,0.000030892
13,20,0.000307727
14,21,0.001151268
15,20,0.001026575
16,19,0.000062078
17,19,0.000302591
18,21,0.00164026
19,21,0.015394509
20,20,0.000042831
1,1,0.000002816
2,2,0.00000279
3,10,0.000081588
4,11,0.00006519
5,12,0.000061135
6,6,0.000005507
7,7,0.000006152
8,11,0.000009904
9,9,0.000007888
10,19,0.000025418
11,19,0.000093456
12,19,0.004131475
13,14,0.000009853
14,19,0.000029794
15,18,0.000022526
16,19,0.000094487
17,20,0.000358565
18,19,0.001154993
19,21,0.014011588
20,20,0.000394819
1,1,0.000002969
2,9,0.000072023
3,3,0.000002997
4,11,0.000060562
5,5,0.000003547
6,13,0.000009377
7,8,0.000004295
8,8,0.000006916
9,18,0.000009775
10,9,0.00000714
11,12,0.000130781
12,12,0.000072546
13,12,0.000007146
14,20,0.000168136
15,21,0.009888307
16,21,0.002732376
17,21,0.000396277
18,20,0.000142251
19,20,0.000117958
20,19,0.000221928
1,1,0.000002675
2,2,0.000002195
3,3,0.000003125
4,11,0.00000701
5,5,0.00000358
6,6,0.000004231
7,7,0.000005246
8,13,0.000009866
9,11,0.000014584
10,18,0.000024131
11,17,0.000015459
12,20,0.000245725
13,17,0.000023759
14,21,0.0023176
15,21,0.00125791
16,20,0.000287116
17,20,0.010764863
18,20,0.000810214
19,21,0.00126502
20,19,0.012549123
1,1,0.000003662
2,2,0.000002909
3,10,0.000054671
4,10,0.000038567
5,10,0.000015099
6,6,0.000004802
7,14,0.000060546
8,6,0.000005291
9,9,0.000007015
10,13,0.00001145
11,20,0.000194472
12,20,0.000545931
13,20,0.000032085
14,19,0.00005816
15,21,0.000743304
16,20,0.000143126
17,20,0.000138269
18,21,0.000962021
19,21,0.001317866
20,20,0.000098257
1,1,0.000002074
2,7,0.000017359
3,10,0.000059743
4,4,0.000003271
5,11,0.000022225
6,13,0.000023927
7,12,0.000007764
8,17,0.000008252
9,8,0.000005367
10,14,0.000027565
11,10,0.000006676
12,20,0.000992711
13,19,0.000088257
14,20,0.000383295
15,19,0.000024125
16,21,0.00610409
17,20,0.004802004
18,20,0.000794277
19,21,0.000898624
20,20,0.000026433
1,1,0.000002438
2,2,0.000002737
3,3,0.000003603
4,4,0.000004457
5,11,0.000015726
6,15,0.000094859
7,15,0.000014246
8,15,0.000063045
9,18,0.000022736
10,12,0.000011759
11,13,0.00002771
12,20,0.000083773
13,15,0.000091636
14,21,0.000544574
15,20,0.00038459
16,20,0.000131771
17,20,0.000125479
18,20,0.0000492
19,20,0.000790335
20,18,0.000206415
1,1,0.000002056
2,2,0.000002167
3,10,0.000044598
4,9,0.000012578
5,4,0.000003246
6,14,0.000007017
7,7,0.000004481
8,13,0.000013117
9,17,0.000009219
10,14,0.000052365
11,19,0.000039468
12,18,0.000112374
13,20,0.000195912
14,20,0.000036706
15,19,0.000340613
16,21,0.000555246
17,18,0.000009636
18,19,0.000020211
19,20,0.000779678
20,20,0.000236089
1,1,0.000002313
2,9,0.000066913
3,3,0.00000225
4,11,0.000059641
5,12,0.000026691
6,13,0.000006021
7,9,0.000004712
8,8,0.0000051
9,9,0.000006902
10,9,0.000006463
11,11,0.000005775
12,18,0.000521257
13,21,0.000444727
14,19,0.00003381
15,20,0.010526438
16,19,0.000055789
17,20,0.000456665
18,20,0.000014801
19,21,0.003192478
20,21,0.001140234
1,1,0.000002547
2,9,0.000077237
3,3,0.000003006
4,4,0.000003377
5,5,0.000003776
6,6,0.000004541
7,14,0.000072514
8,8,0.000005015
9,17,0.000115748
10,18,0.000015342
11,18,0.000024281
12,20,0.000264206
13,17,0.000013657
14,20,0.000208998
15,20,0.00025526
16,19,0.001323779
17,20,0.000179561
18,21,0.001100552
19,21,0.001368354
20,21,0.000868331
1,1,0.000002262
2,2,0.000001996
3,8,0.000016636
4,10,0.000061746
5,5,0.000075956
6,14,0.000017527
7,15,0.000022557
8,8,0.00000598
9,11,0.000010107
10,19,0.000009888
11,16,0.000052473
12,20,0.000943882
13,19,0.001387419
14,18,0.00085168
15,19,0.000104535
16,20,0.000247658
17,20,0.000123361
18,20,0.000158462
19,20,0.000668294
20,20,0.000881123
1,8,0.000090937
2,9,0.000071497
3,3,0.000002834
4,11,0.000012144
5,11,0.000004611
6,6,0.000004092
7,17,0.000029799
8,11,0.000008648
9,9,0.00000749
10,17,0.000488965
11,18,0.000064044
12,13,0.0000211
13,20,0.000592822
14,20,0.000717606
15,20,0.005316304
16,20,0.000666011
17,21,0.009125878
18,19,0.001556494
19,21,0.001588102
20,21,0.000317822
1,8,0.000114964
2,9,0.000071974
3,10,0.000057139
4,4,0.000004062
5,5,0.000003927
6,10,0.000032199
7,7,0.000005854
8,14,0.000009261
9,16,0.00006311
10,18,0.000055736
11,16,0.000009792
12,19,0.00003791
13,16,0.000039675
14,20,0.000163598
15,20,0.001566806
16,21,0.001818583
17,19,0.007315849
18,20,0.000099681
19,20,0.000117341
20,20,0.000044855
1,8,0.000086666
2,9,0.000024114
3,3,0.000002664
4,9,0.000010992
5,5,0.000004568
6,13,0.000096648
7,13,0.000063067
8,15,0.000028614
9,16,0.00006154
10,10,0.000029954
11,16,0.000019809
12,19,0.000039025
13,19,0.003467271
14,20,0.0010947
15,20,0.000456925
16,20,0.000116458
17,20,0.0141159
18,21,0.010020998
19,21,0.001081856
20,21,0.000502504
1,8,0.000076174
2,2,0.000002497
3,10,0.00005121
4,4,0.000003632
5,14,0.000101929
6,15,0.000028304
7,10,0.000006783
8,17,0.000016952
9,11,0.000006027
10,16,0.000010998
11,20,0.000098338
12,17,0.000043191
13,16,0.00002343
14,20,0.00029805
15,19,0.000899817
16,17,0.000016177
17,21,0.000675134
18,19,0.002739925
19,20,0.002321374
20,20,0.000324251
1,8,0.000072455
2,9,0.000055119
3,9,0.000050061
4,4,0.000002917
5,5,0.000003257
6,6,0.000004454
7,7,0.000003946
8,15,0.000027614
9,13,0.000007525
10,10,0.000024111
11,20,0.000259111
12,19,0.000138858
13,19,0.000013965
14,20,0.000552682
15,21,0.003613158
16,21,0.001154292
17,21,0.001203145
18,20,0.00014394
19,20,0.000144158
20,21,0.000990116
1,1,0.000002638
2,2,0.0000025
3,13,0.000066811
4,4,0.000002651
5,12,0.000056273
6,6,0.000006064
7,13,0.000011218
8,8,0.000032626
9,16,0.000067382
10,10,0.00013644
11,20,0.000425991
12,19,0.000015244
13,16,0.000011523
14,21,0.001166868
15,19,0.000131559
16,20,0.006456202
17,21,0.001081638
18,21,0.001837247
19,19,0.003620385
20,20,0.001794104
1,8,0.000079332
2,9,0.000054476
3,10,0.000024729
4,10,0.000029948
5,12,0.000055642
6,11,0.000012101
7,14,0.000036337
8,17,0.000008491
9,12,0.000038842
10,17,0.000298179
11,18,0.000709731
12,20,0.000276862
13,13,0.000049404
14,20,0.00005635
15,18,0.000143216
16,20,0.000042821
17,20,0.000127633
18,20,0.000463936
19,18,0.000018447
20,20,0.00066594
1,8,0.000062579
2,9,0.000046675
3,10,0.000004685
4,4,0.000004076
5,12,0.000012322
6,14,0.000051849
7,14,0.000054391
8,8,0.000004228
9,9,0.00000779
10,16,0.00000883
11,11,0.000009461
12,21,0.001325034
13,19,0.002256519
14,22,0.008882331
15,21,0.001131128
16,20,0.000609039
17,20,0.000959313
18,20,0.000315598
19,21,0.00445241
20,21,0.001059497
1,8,0.000069304
2,2,0.00000246
3,10,0.000053617
4,11,0.000051899
5,5,0.000003772
6,4,0.000003615
7,7,0.000004779
8,13,0.000010899
9,13,0.000010488
10,14,0.00006578
11,20,0.000067199
12,20,0.000317564
13,18,0.000089658
14,21,0.000603342
15,20,0.001941431
16,20,0.000311556
17,21,0.013870325
18,20,0.001560534
19,20,0.000313841
20,19,0.000187661
1,1,0.000002545
2,2,0.000002234
3,10,0.000077922
4,10,0.000054246
5,4,0.000004858
6,9,0.000014033
7,16,0.000017401
8,7,0.000006175
9,16,0.000142403
10,19,0.000141709
11,17,0.000046166
12,15,0.000012292
13,10,0.000024929
14,17,0.000015433
15,19,0.000175918
16,21,0.002182568
17,21,0.000490901
18,19,0.000027921
19,20,0.000068853
20,21,0.001473962
1,1,0.000002348
2,9,0.000064111
3,3,0.000002427
4,4,0.000003148
5,9,0.000010362
6,14,0.000010408
7,6,0.000004091
8,15,0.000052717
9,18,0.000014774
10,16,0.000043664
11,18,0.000604784
12,18,0.000056105
13,20,0.00054252
14,20,0.000172317
15,21,0.000842035
16,21,0.000978652
17,21,0.002625053
18,20,0.000709948
19,20,0.001481626
20,20,0.0022981
1,1,0.000002768
2,2,0.000002674
3,10,0.000095679
4,9,0.000006587
5,10,0.000013909
6,6,0.000009153
7,6,0.000004841
8,7,0.000004809
9,16,0.000012634
10,18,0.000028583
11,20,0.000071301
12,18,0.000064998
13,20,0.000072592
14,20,0.000988407
15,21,0.002162243
16,20,0.002512973
17,21,0.000943191
18,21,0.0016655
19,19,0.000166521
20,20,0.008593079
1,1,0.000004203
2,9,0.000096076
3,10,0.000021222
4,11,0.000071035
5,9,0.000010836
6,6,0.000004794
7,17,0.00001187
8,15,0.000062281
9,17,0.000014339
10,14,0.000062788
11,10,0.000011787
12,20,0.000051369
13,21,0.001374858
14,20,0.000303799
15,20,0.000091218
16,20,0.00008898
17,21,0.001001351
18,21,0.002407209
19,21,0.001742784
20,21,0.002126467
1,1,0.000011687
2,9,0.000083292
3,3,0.000002949
4,11,0.000055885
5,12,0.000058633
6,9,0.00000536
7,12,0.0000101
8,8,0.000007288
9,16,0.000061144
10,19,0.00002294
11,18,0.000088792
12,20,0.000369073
13,19,0.000261028
