Scramble Length,Solution Moves,Solution Time (s)
23,21,0.000848519
24,20,0.000893534
25,20,0.00037301
26,19,0.000668224
27,21,0.001628499
28,21,0.000240755
29,21,0.001013131
30,21,0.006703229
1,1,0.00000271
2,2,0.000003591
3,3,0.000006167
4,4,0.000011328
5,5,0.000133438
6,5,0.000318029
7,7,0.000159297
8,12,0.002551189
9,9,0.002339502
10,19,0.003539108
11,11,0.000709817
12,19,0.000317453
13,20,0.000807359
14,14,0.000207809
15,21,0.001179159
16,21,0.001781258
17,20,0.001569741
18,20,0.000171815
19,21,0.000627538
20,21,0.003074667
21,20,0.000309763
22,21,0.00109292
23,21,0.001465178
24,20,0.002885895
25,20,0.00041993
26,21,0.001651071
27,20,0.000719784
28,20,0.001006609
29,21,0.005598887
30,21,0.001319346
1,1,0.000003272
2,2,0.000002565
3,3,0.000006867
4,4,0.000717806
5,5,0.000055852
6,6,0.001016831
7,12,0.01034913
8,17,0.004441765
9,12,0.018571683
10,17,0.006248889
11,19,0.001124513
12,18,0.000264941
13,14,0.001358102
14,19,0.000524433
15,21,0.017907636
16,20,0.000378378
17,19,0.000077246
18,20,0.002787762
19,21,0.002129578
20,21,0.000334963
21,19,0.000494224
22,20,0.000473489
23,21,0.001001328
24,20,0.000053244
25,21,0.001116574
26,21,0.001945505
27,21,0.000876329
28,21,0.001520783
29,19,0.000468378
30,20,0.000186654
1,1,0.000002628
2,2,0.000003684
3,3,0.000138799
4,4,0.000046547
5,5,0.001113211
6,6,0.002206766
7,7,0.002439027
8,7,0.000971355
9,17,0.000740974
10,17,0.000310008
11,20,0.000699793
12,20,0.001179764
13,12,0.04969877
14,21,0.000853837
15,20,0.000446838
16,21,0.00125502
17,20,0.000219003
18,21,0.0068583
19,20,0.000282487
20,20,0.000570277
21,21,0.000844331
22,19,0.00730231
23,21,0.003166677
24,21,0.00057891
25,19,0.000729634
26,20,0.009192661
27,21,0.002216986
28,20,0.001722423
29,21,0.00048391
30,20,0.000262594
1,1,0.000002199
2,2,0.000002861
3,3,0.000003192
4,4,0.000176171
5,5,0.000358013
6,5,0.001323274
7,7,0.000188938
8,8,0.000627179
9,14,0.002500919
10,15,0.000188408
11,11,0.000782945
12,20,0.000255016
13,20,0.001059243
14,20,0.000462497
15,21,0.000801907
16,20,0.002333434
17,21,0.002856749
18,17,0.000789304
19,20,0.001069867
20,20,0.000158234
21,20,0.002023174
22,20,0.000618937
23,21,0.000797442
24,20,0.002476514
25,20,0.000221015
26,21,0.000203514
27,21,0.000568371
28,20,0.014002572
29,21,0.000597551
30,20,0.004743473
1,1,0.000002832
2,2,0.000001914
3,3,0.000051645
4,4,0.000041177
5,5,0.000023381
6,6,0.000013105
7,17,0.005405606
8,7,0.000704361
9,16,0.004376034
10,5,0.000167518
11,11,0.000447534
12,19,0.000060599
13,20,0.001258562
14,20,0.00047186
15,19,0.000956217
16,20,0.001150416
17,20,0.003112383
18,20,0.001477257
19,21,0.002743898
20,20,0.000066067
21,21,0.000852969
22,20,0.000673504
23,21,0.000892494
24,21,0.002483538
25,20,0.000341097
26,21,0.001513347
27,20,0.000621852
28,17,0.000840918
29,20,0.002285413
30,20,0.000286625
1,1,0.000002047
2,2,0.00000454
3,3,0.000005467
4,3,0.000021791
5,5,0.000497715
6,5,0.000114143
7,7,0.000938277
8,13,0.000328704
9,13,0.001434762
10,18,0.000165426
11,19,0.003802265
12,16,0.000127588
13,20,0.000633026
14,20,0.004558629
15,20,0.000254122
16,20,0.000333661
17,20,0.00006189
18,20,0.000318784
19,21,0.012790568
20,20,0.000453648
21,20,0.00072798
22,19,0.000419959
23,21,0.004595079
24,19,0.000212592
25,21,0.000430349
26,20,0.000886921
27,18,0.000428169
28,18,0.000804303
29,19,0.001278588
30,21,0.000653966
1,1,0.00000233
2,2,0.000004792
3,3,0.000022393
4,4,0.00005496
5,5,0.000020235
6,6,0.000206587
7,12,0.034810595
8,15,0.000804412
9,16,0.002622584
10,14,0.000568811
11,12,0.001776046
12,9,0.000204959
13,19,0.00180231
14,20,0.001001985
15,20,0.001228355
16,19,0.001475442
17,21,0.001964265
18,21,0.00120988
19,20,0.000972202
20,20,0.000761672
21,20,0.000594996
22,20,0.003817488
23,19,0.000115747
24,20,0.000339463
25,21,0.001008974
26,20,0.001090984
27,20,0.000502896
28,20,0.000394219
29,20,0.000112166
30,21,0.000300389
1,1,0.000001627
2,2,0.00000318
3,3,0.000026374
4,4,0.000148216
5,5,0.000165334
6,6,0.001150994
7,7,0.000086936
8,10,0.011499701
9,13,0.045078495
10,19,0.001124241
11,19,0.000347289
12,14,0.000223728
13,20,0.001113242
14,19,0.000962454
15,21,0.00291576
16,20,0.001244355
17,21,0.000313011
18,17,0.002102398
19,18,0.001742321
20,20,0.000888955
21,21,0.006707836
22,21,0.00106353
23,21,0.001313973
24,21,0.002015053
25,20,0.000948855
26,20,0.000413736
27,21,0.0006449
28,20,0.000833106
29,21,0.001463226
30,21,0.001201897
1,1,0.000002817
2,2,0.000001976
3,3,0.000008008
4,4,0.000945974
5,5,0.000208075
6,6,0.000026094
7,7,0.000929691
8,8,0.002168743
9,9,0.00034585
10,13,0.003154262
11,17,0.008605372
12,17,0.000900359
13,20,0.007640387
14,19,0.001500381
15,20,0.002129385
16,19,0.000175221
17,21,0.000647581
18,21,0.001054523
19,20,0.000258211
20,20,0.00021616
21,20,0.002206171
22,20,0.001076257
23,21,0.001072526
24,21,0.000647473
25,20,0.001511146
26,21,0.001295383
27,21,0.001439576
28,21,0.00101202
29,20,0.000660905
30,20,0.000269629
1,1,0.000001348
2,2,0.00000479
3,3,0.000010192
4,4,0.000080978
5,5,0.000097291
6,6,0.005063685
7,7,0.039069491
8,13,0.006893988
9,9,0.003345417
10,10,0.000188445
11,20,0.000147548
12,10,0.000200648
13,20,0.000464077
14,19,0.008600522
15,21,0.001166815
16,20,0.000305381
17,21,0.000490838
18,19,0.000096312
19,21,0.000353413
20,18,0.000066142
21,20,0.001432174
22,19,0.000520254
23,20,0.000931624
24,20,0.000600497
25,20,0.003965398
26,20,0.006539961
27,21,0.000379995
28,20,0.002163843
29,20,0.001425343
30,21,0.001520045
1,1,0.00000185
2,2,0.000001804
3,3,0.000026417
4,4,0.000208893
5,5,0.002432939
6,5,0.000302399
7,6,0.000018797
8,8,0.001732995
9,14,0.001151038
10,17,0.002515592
11,17,0.000256301
12,12,0.013207876
13,20,0.001373869
14,21,0.001718018
15,20,0.001605283
16,20,0.000507742
17,19,0.000466111
18,21,0.000663907
19,21,0.000329692
20,21,0.001532482
21,20,0.00001897
22,20,0.000188926
23,21,0.001869537
24,20,0.001732427
25,19,0.001661783
26,20,0.000560168
27,20,0.000876025
28,21,0.000386061
29,21,0.001007368
30,20,0.000357692
1,1,0.000002189
2,2,0.000002408
3,3,0.000002368
4,4,0.000127869
5,5,0.000167672
6,6,0.00120166
7,7,0.000409149
8,7,0.000390861
9,9,0.002785175
10,12,0.003519858
11,20,0.000238288
12,20,0.00013931
13,18,0.001795699
14,20,0.001623275
15,21,0.002991518
16,21,0.000957318
17,20,0.002710676
18,19,0.00585238
19,21,0.004234854
20,21,0.001375804
21,21,0.000970902
22,21,0.00759031
23,21,0.000817263
24,20,0.000214685
25,20,0.000656093
26,20,0.000944341
27,20,0.0004559
28,20,0.000449201
29,21,0.00094676
30,20,0.003823408
1,1,0.000002064
2,2,0.000001256
3,3,0.000002807
4,4,0.000030155
5,5,0.000076931
6,4,0.000007098
7,7,0.000406158
8,16,0.000940715
9,16,0.000701356
10,17,0.000229688
11,11,0.000053325
12,20,0.000313758
13,18,0.001047971
14,20,0.000672192
15,20,0.000885243
16,20,0.000215846
17,21,0.001114085
18,21,0.000890285
19,20,0.00031013
20,20,0.001766837
21,21,0.000855151
22,20,0.000385642
23,21,0.002253286
24,21,0.001640968
25,21,0.000759555
26,21,0.001167604
27,20,0.009972752
28,19,0.000267699
29,21,0.000470268
30,21,0.001012963
1,1,0.000002235
2,2,0.000005669
3,2,0.000002692
4,5,0.000014951
5,5,0.001195789
6,6,0.00029443
7,6,0.000988623
8,17,0.003601947
9,16,0.006908838
10,15,0.001127275
11,17,0.001607799
12,20,0.000848891
13,21,0.009068375
14,21,0.000670927
15,20,0.001804645
16,20,0.004133907
17,20,0.000549895
18,20,0.006342976
19,21,0.000413625
20,21,0.000735323
21,20,0.00067762
22,21,0.008822874
23,18,0.000236951
24,20,0.001032458
25,20,0.002218093
26,22,0.007932395
27,21,0.001168616
28,20,0.001947845
29,21,0.015185184
30,21,0.001665299
1,1,0.000002461
2,2,0.000007474
3,3,0.000025675
4,4,0.000299301
5,5,0.000098698
6,6,0.08992072
7,7,0.008843012
8,8,0.006231802
9,9,0.000652312
10,18,0.001686067
11,16,0.000058834
12,20,0.000550958
13,17,0.000208208
14,15,0.000705507
15,15,0.000317144
16,21,0.00049814
17,21,0.001049464
18,20,0.000156552
19,20,0.005717534
20,21,0.001612012
21,19,0.000627352
22,20,0.004439513
23,20,0.000243437
24,20,0.001441088
25,20,0.000727476
26,21,0.000686146
27,20,0.000231101
28,20,0.000155767
29,21,0.006600486
30,18,0.003133626
1,1,0.000002115
2,2,0.000005097
3,3,0.000019555
4,4,0.000043939
5,5,0.000249393
6,6,0.00056182
7,7,0.000148424
8,17,0.012906563
9,14,0.000150853
10,14,0.000413755
11,17,0.002563767
12,20,0.001884068
13,20,0.000216993
14,20,0.000195998
15,20,0.000236939
16,21,0.000748752
17,21,0.00557669
18,20,0.000867079
19,20,0.003778497
20,21,0.001253651
21,21,0.000512593
22,21,0.001849042
23,18,0.001161935
24,20,0.000085316
25,21,0.00093344
26,20,0.000401799
27,20,0.001340047
28,20,0.00664954
29,21,0.010787072
30,19,0.000383549
1,1,0.000001277
2,2,0.000003017
3,3,0.000021964
4,4,0.001158728
5,5,0.0001427
6,6,0.000335956
7,7,0.014326924
8,8,0.001122986
9,16,0.000159511
10,16,0.000261236
11,17,0.004300159
12,10,0.001024548
13,18,0.00039037
14,20,0.000338301
15,21,0.007070537
16,20,0.00021101
17,21,0.00136697
18,19,0.001069215
19,21,0.002174531
20,21,0.000550119
21,20,0.001111715
22,20,0.002766328
23,20,0.001552217
24,20,0.000560526
25,21,0.001037164
26,21,0.001664363
27,19,0.000947384
28,21,0.004430175
29,20,0.001055925
30,21,0.006842462
1,1,0.000002677
2,2,0.000001594
3,3,0.000025553
4,4,0.000041477
5,6,0.00005033
6,6,0.000088989
7,14,0.001700969
8,12,0.001066109
9,14,0.001632457
10,19,0.000563298
11,13,0.000659054
12,19,0.000198985
13,19,0.001065456
14,20,0.000403183
15,21,0.001218726
16,20,0.000866578
17,19,0.004841959
18,19,0.001806096
19,19,0.000436416
20,20,0.000488645
21,20,0.001425052
22,20,0.000575146
23,21,0.001799921
24,18,0.000779106
25,20,0.000145832
26,21,0.002112273
27,21,0.001090635
28,20,0.000563555
29,20,0.00007744
30,20,0.001735582
1,1,0.000001628
2,2,0.000003657
3,3,0.00002551
4,4,0.000013437
5,5,0.000505981
6,6,0.00004129
7,7,0.007992325
8,16,0.000744637
9,15,0.003722903
10,17,0.000291008
11,19,0.001296726
12,8,0.000934161
13,20,0.00020805
14,20,0.000137719
15,20,0.001268361
16,21,0.002532646
17,21,0.002747049
18,20,0.000950742
19,20,0.000152917
20,21,0.002019678
21,21,0.001864198
22,20,0.00159631
23,21,0.000872023
24,20,0.000445083
25,20,0.001713587
26,21,0.00114419
27,20,0.00153809
28,20,0.001677854
29,20,0.000098257
30,21,0.000551677
1,1,0.000002386
2,2,0.000004545
3,3,0.000002405
4,4,0.000026838
5,4,0.000088972
6,6,0.000492714
7,12,0.000847913
8,17,0.00316936
9,16,0.001667471
10,13,0.000136703
11,17,0.0004996
12,18,0.000262715
13,20,0.000646357
14,18,0.00004307
15,20,0.000291674
16,20,0.000242281
17,21,0.004390634
18,21,0.001298974
19,20,0.000162796
20,21,0.013659022
21,20,0.002311384
22,21,0.001062021
23,19,0.000829424
24,20,0.002624351
25,21,0.001552243
26,20,0.000118266
27,20,0.004060591
28,21,0.001196229
29,19,0.000517049
30,20,0.000427629
1,1,0.000001396
2,2,0.000001172
3,3,0.000030251
4,4,0.000011544
5,5,0.000010335
6,6,0.000992453
7,12,0.001962175
8,16,0.003823093
9,18,0.00443943
10,19,0.000790514
11,20,0.007743069
12,20,0.001206307
13,20,0.00129715
14,17,0.000253651
15,21,0.005892274
16,21,0.001624112
17,20,0.000286921
18,18,0.000125982
19,21,0.000704639
20,21,0.002644565
21,19,0.000592271
22,21,0.000575595
23,21,0.000621684
24,19,0.00057776
25,20,0.000591801
26,20,0.000558701
27,21,0.000591716
28,21,0.000729524
29,21,0.000875598
30,21,0.000701168
1,1,0.000001721
2,2,0.000004419
3,3,0.000010246
4,4,0.000340469
5,5,0.000919962
6,6,0.000223179
7,7,0.003475218
8,18,0.002514382
9,19,0.000513212
10,17,0.00181644
11,15,0.004438994
12,20,0.000717969
13,15,0.000770789
14,19,0.002789725
15,19,0.001060849
16,20,0.001134475
17,19,0.002616948
18,20,0.000446246
19,21,0.004241833
20,20,0.001612224
21,20,0.000344862
22,20,0.000349111
23,20,0.007130774
24,21,0.003266197
25,20,0.004369852
26,20,0.005481277
27,21,0.00597989
28,20,0.000541819
29,18,0.000883503
30,21,0.000551231
1,1,0.000001862
2,2,0.000001604
3,3,0.000017958
4,4,0.000037493
5,5,0.000112298
6,6,0.000511075
7,7,0.001776346
8,13,0.014819414
9,15,0.001402382
10,17,0.013789299
11,18,0.000113138
12,15,0.001017661
13,20,0.002965187
14,17,0.001375686
15,19,0.000581108
16,20,0.000276375
17,21,0.002929885
18,21,0.000968525
19,21,0.000826876
20,21,0.001071019
21,21,0.004846292
22,21,0.006070448
23,21,0.002902431
24,20,0.000620391
25,20,0.000451571
26,22,0.005174278
27,20,0.007044279
28,20,0.000662366
29,20,0.000272974
30,20,0.003480317
1,1,0.000002127
2,2,0.000003729
3,3,0.000007278
4,4,0.000082171
5,5,0.000091323
6,5,0.000079352
7,14,0.000869727
8,14,0.001167137
9,12,0.001799084
10,10,0.000061728
11,17,0.000694015
12,16,0.000090407
13,21,0.000727087
14,20,0.000317148
15,20,0.00001867
16,21,0.000577315
17,19,0.000532078
18,20,0.001713024
19,19,0.002569524
20,20,0.011480776
21,20,0.000198474
22,20,0.012415447
23,20,0.000370008
24,21,0.004573324
25,21,0.002704227
26,20,0.005303982
27,20,0.000405167
28,19,0.000788346
29,22,0.006218655
30,21,0.000443166
1,1,0.000002303
2,2,0.000002071
3,2,0.000003851
4,4,0.000056949
5,5,0.000032869
6,6,0.004393944
7,7,0.02056784
8,8,0.001259511
9,16,0.000054886
10,19,0.000076762
11,18,0.00216587
12,16,0.000144227
13,18,0.000792512
14,21,0.00157724
15,20,0.000776169
16,20,0.000433271
17,21,0.001344154
18,21,0.000400134
19,21,0.000633597
20,20,0.000791662
21,21,0.0011009
22,19,0.000088914
23,20,0.000506333
24,20,0.000615304
25,20,0.001027397
26,20,0.000147031
27,19,0.000382645
28,21,0.003787476
29,21,0.000862259
30,20,0.007979771
1,1,0.000002083
2,2,0.000004063
3,3,0.000012903
4,4,0.000042766
5,5,0.002330477
6,6,0.000141881
7,7,0.000285134
8,6,0.000257922
9,9,0.000156435
10,17,0.00024282
11,20,0.000815525
12,15,0.002076671
13,21,0.000491398
14,20,0.002533846
15,21,0.001971696
16,20,0.002136099
17,20,0.000476378
18,20,0.001026429
19,20,0.000838817
20,19,0.000818417
21,21,0.004182197
22,21,0.00072004
23,20,0.00026889
24,21,0.001133248
25,21,0.001212916
26,20,0.001610217
27,20,0.002304342
28,21,0.001273852
29,20,0.000534151
30,21,0.000643641
1,1,0.000001624
2,2,0.000003747
3,3,0.000008506
4,4,0.000028642
5,5,0.006959096
6,6,0.000785784
7,6,0.001046696
8,13,0.000284822
9,16,0.000331814
10,17,0.001682425
11,18,0.001350869
12,18,0.000268118
13,18,0.000745041
14,20,0.001314874
15,21,0.000750807
16,21,0.009655021
17,21,0.000506587
18,20,0.000460387
19,21,0.001468399
20,20,0.00064519
21,21,0.001161094
22,20,0.000213086
23,20,0.000242481
24,21,0.000641868
25,21,0.001344114
26,20,0.002582282
27,21,0.00115786
28,20,0.001239894
29,20,0.001449999
30,21,0.004705249
1,1,0.00000293
2,2,0.000002048
3,3,0.000005966
4,4,0.00001681
5,5,0.000366857
6,6,0.000470593
7,7,0.000366754
8,8,0.006272992
9,16,0.002780625
10,20,0.001302845
11,19,0.003349722
12,16,0.00004281
13,19,0.001633743
14,21,0.002693299
15,20,0.000786844
16,20,0.000218716
17,21,0.001236792
18,21,0.001640306
19,18,0.000376362
20,21,0.001526162
21,20,0.000749062
22,20,0.000118557
23,20,0.000269732
24,21,0.0012057
25,20,0.006467517
26,20,0.000646417
27,20,0.002248322
28,21,0.001053444
29,18,0.00074536
30,20,0.000385103
1,1,0.000001566
2,2,0.000006756
3,3,0.000012648
4,4,0.000011065
5,5,0.001890963
6,6,0.001167645
7,7,0.002508899
8,15,0.003545208
9,16,0.006417338
10,7,0.010827121
11,11,0.001441939
12,12,0.00287072
13,18,0.001020244
14,9,0.000470572
15,20,0.000147287
16,13,0.0009068
17,20,0.000839362
18,20,0.000399169
19,19,0.002356205
20,20,0.000654246
21,20,0.000233925
22,21,0.000595355
23,20,0.001654302
24,20,0.000279596
25,21,0.000581659
26,20,0.001088315
27,21,0.004121863
28,21,0.000670155
29,21,0.000852117
30,21,0.001405785
1,1,0.000001529
2,2,0.000003762
3,3,0.000016915
4,4,0.000015962
5,5,0.000056436
6,6,0.000480695
7,7,0.035586838
8,15,0.000647863
9,19,0.00054826
10,15,0.018981039
11,15,0.000325514
12,20,0.000354053
13,20,0.0010656
14,19,0.002649839
15,20,0.001044907
16,21,0.002233939
17,21,0.003249163
18,20,0.001870334
19,21,0.00131455
20,21,0.002149337
21,19,0.000159137
22,20,0.001055178
23,21,0.001147016
24,21,0.003193815
25,21,0.000540145
26,20,0.001357286
27,20,0.000135347
28,20,0.001868195
29,21,0.000416847
30,21,0.001020248
1,1,0.000002588
2,2,0.000004132
3,3,0.000003547
4,4,0.000084869
5,5,0.000360835
6,6,0.000082425
7,7,0.000822494
8,7,0.001495486
9,14,0.001916959
10,7,0.000699017
11,17,0.0003015
12,15,0.002355297
13,21,0.00039222
14,21,0.001507079
15,21,0.000986887
16,20,0.001942985
17,20,0.002933551
18,21,0.008099602
19,22,0.010045748
20,20,0.001731872
21,20,0.001711535
22,19,0.001535309
23,20,0.000120745
24,21,0.000615325
25,21,0.020124186
26,21,0.004837774
27,20,0.000194113
28,21,0.004993973
29,20,0.0005116
30,21,0.010291936
1,1,0.000003407
2,2,0.000005738
3,3,0.000007074
4,4,0.000004448
5,5,0.000270213
6,6,0.004047304
7,14,0.001669072
8,13,0.005028823
9,9,0.010497403
10,10,0.003958229
11,10,0.000909079
12,11,0.002618026
13,19,0.000263566
14,21,0.001702872
15,21,0.000825177
16,21,0.00104498
17,20,0.001224308
18,21,0.002363632
19,20,0.000382804
20,21,0.001558248
21,20,0.001874167
22,21,0.001392045
23,20,0.006376803
24,20,0.001774107
25,20,0.000910772
26,21,0.000938296
27,21,0.001852997
28,20,0.00021259
29,21,0.00080842
30,20,0.000253128
1,1,0.000001864
2,2,0.000003838
3,3,0.000004645
4,4,0.000049445
5,5,0.000106721
6,6,0.001382059
7,5,0.000121038
8,6,0.000056506
9,16,0.001632803
10,16,0.000243668
11,19,0.00104497
12,11,0.00003972
13,19,0.000737539
14,20,0.000518907
15,18,0.00213422
16,20,0.000408901
17,21,0.011822493
18,21,0.001469844
19,19,0.00164981
20,19,0.001173109
21,20,0.000463565
22,20,0.001296153
23,19,0.000678916
24,21,0.000364583
25,20,0.001621929
26,21,0.009323541
27,20,0.001688798
28,21,0.000644644
29,20,0.000245968
30,21,0.006054929
1,1,0.000001749
2,2,0.000003563
3,3,0.000025499
4,4,0.000005857
5,5,0.000047754
6,6,0.000405926
7,7,0.023117314
8,13,0.001271044
9,16,0.001690082
10,18,0.001075844
11,15,0.000075702
12,20,0.000613718
13,20,0.000098108
14,20,0.010643064
15,20,0.000434063
16,21,0.001133303
17,21,0.002940174
18,20,0.005183145
19,19,0.000905855
20,21,0.000569135
21,20,0.000872995
22,20,0.00045761
23,21,0.00350923
24,20,0.007147409
25,20,0.001306549
26,19,0.004081219
27,19,0.000218012
28,20,0.000340774
29,20,0.000220125
30,21,0.001048994
1,1,0.000001275
2,2,0.000005259
3,3,0.000002763
4,4,0.000091875
5,6,0.000193465
6,15,0.002635979
7,7,0.001795464
8,15,0.000113818
9,16,0.000518308
10,13,0.00005094
11,15,0.000763133
12,10,0.000240239
13,20,0.008200139
14,20,0.000140465
15,20,0.005937305
16,19,0.00955487
17,20,0.000552746
18,20,0.000475256
19,21,0.000936248
20,20,0.000414947
21,18,0.001708949
22,19,0.0002085
23,20,0.00005812
24,21,0.001862176
25,21,0.004226202
26,21,0.009530111
27,20,0.000248698
28,21,0.003852074
29,20,0.000141242
30,21,0.009954036
1,1,0.000002757
2,2,0.000002946
3,3,0.000004914
4,4,0.000202007
5,5,0.001648419
6,6,0.000864463
7,13,0.000291495
8,8,0.00611699
9,12,0.001055116
10,18,0.000782693
11,16,0.002121064
12,12,0.000725442
13,21,0.000737776
14,20,0.000775973
15,20,0.000552809
16,18,0.000160309
17,20,0.003420232
18,21,0.000669215
19,20,0.000528944
20,21,0.001366231
21,19,0.000357025
22,20,0.011096519
23,20,0.001146803
24,22,0.005407518
25,21,0.00286814
26,20,0.000265009
27,21,0.000919328
28,20,0.000147764
29,20,0.002921846
30,21,0.008580478
1,1,0.000003326
2,2,0.000005465
3,3,0.000013953
4,4,0.000059408
5,5,0.00003114
6,5,0.000233923
7,6,0.001180158
8,15,0.001596243
9,15,0.000933556
10,17,0.000212401
11,20,0.005178962
12,15,0.059298276
13,19,0.00084922
14,21,0.001654546
15,19,0.001080725
16,21,0.001436113
17,21,0.000888917
18,19,0.000347298
19,20,0.000625057
20,19,0.000814153
21,20,0.000058344
22,21,0.001168201
23,21,0.003353878
24,20,0.000465344
25,21,0.001165062
26,20,0.001422881
27,20,0.001468244
28,20,0.000626824
29,20,0.000241163
30,19,0.000049693
1,1,0.000001467
2,2,0.000003923
3,3,0.000008729
4,4,0.000090196
5,5,0.000028907
6,6,0.001404972
7,15,0.0054135
8,13,0.000310013
9,16,0.00060597
10,20,0.000766729
11,11,0.001672
12,20,0.002066633
13,20,0.000428072
14,21,0.001416562
15,20,0.001289064
16,21,0.000825506
17,19,0.001519805
18,21,0.014636931
19,21,0.000834018
20,19,0.003229101
21,20,0.000486013
22,20,0.000145991
23,21,0.000281233
24,20,0.000746424
25,20,0.000151791
26,21,0.001959396
27,21,0.000431414
28,20,0.000512306
29,20,0.000375246
30,20,0.000762504
1,1,0.000001976
2,2,0.000002026
3,3,0.000007839
4,4,0.000098294
5,5,0.000181098
6,6,0.000098331
7,6,0.005090723
8,8,0.000295663
9,8,0.000989962
10,10,0.001854803
11,15,0.000988736
12,19,0.003129157
13,19,0.000652617
14,17,0.000167221
15,18,0.001066949
16,19,0.000609283
17,21,0.00099761
18,20,0.000252577
19,18,0.002893711
20,21,0.005565831
21,21,0.001437628
22,21,0.000578025
23,19,0.000158799
24,21,0.000664479
25,20,0.001492463
26,19,0.006984456
27,21,0.00063363
28,20,0.003914464
29,20,0.000146806
30,21,0.000787972
1,1,0.000001472
2,2,0.000002792
3,3,0.000009748
4,4,0.000042188
5,5,0.000751645
6,6,0.00295901
7,7,0.01523088
8,14,0.00215158
9,8,0.000012551
10,18,0.000665236
11,8,0.000365697
12,21,0.002161087
13,15,0.000047535
14,21,0.002041604
15,19,0.00030715
16,18,0.003145578
17,20,0.000672862
18,19,0.00163119
19,20,0.001361904
20,20,0.000018165
21,21,0.001466485
22,20,0.000215867
23,21,0.000373105
24,19,0.000123139
25,18,0.001988031
26,20,0.000978667
27,21,0.000445175
28,21,0.001233829
29,20,0.001185322
30,20,0.00017466
1,1,0.000001537
2,2,0.00000346
3,3,0.000018346
4,4,0.000061636
5,5,0.000381866
6,6,0.002958879
7,7,0.002203334
8,5,0.000015754
9,16,0.003233404
10,15,0.000963431
11,19,0.001341004
12,16,0.000911045
13,20,0.000230822
14,19,0.001707683
15,19,0.000366929
16,17,0.000089608
17,18,0.000471142
18,21,0.001077203
19,18,0.000678663
20,20,0.000264274
21,20,0.005645345
22,21,0.004711818
23,21,0.008636462
24,20,0.000244782
25,20,0.001555642
26,20,0.000380112
27,20,0.001595724
28,20,0.000085804
29,20,0.000905165
30,20,0.000176254
1,1,0.000001357
2,2,0.00000238
3,3,0.000031474
4,4,0.000321827
5,5,0.000484837
6,6,0.00033934
7,11,0.000397089
8,15,0.000156377
9,8,0.000058133
10,19,0.002684042
11,19,0.006264703
12,13,0.007343389
13,20,0.000411953
14,20,0.002231264
15,20,0.001550576
16,21,0.001796605
17,16,0.000537835
18,19,0.000399647
19,21,0.001286613
20,20,0.000518652
21,21,0.001272929
22,20,0.00042194
23,21,0.002140935
24,21,0.000647912
25,21,0.00080941
26,20,0.000248156
27,20,0.000489127
28,21,0.000627198
29,20,0.000353008
30,20,0.000426433
1,1,0.000002836
2,2,0.00000172
3,3,0.000020317
4,4,0.000318309
5,5,0.000126116
6,6,0.001386723
7,7,0.002655332
8,13,0.029264105
9,9,0.000115211
10,15,0.000035113
11,19,0.000094138
12,16,0.001844296
13,20,0.000268219
14,18,0.000744642
15,20,0.004822796
