Scramble Length,Solution Moves,Solution Time (s)
18,19,0.959073282
19,21,0.37702336
20,20,0.576009312
1,1,0.000003112
2,2,0.000003071
3,3,0.000003081
4,4,0.000002926
5,5,0.000041186
6,5,0.000009587
7,7,0.000222052
8,8,0.001179839
9,9,0.09097819
10,10,0.402336196
11,9,0.009600174
12,17,0.691109937
13,20,0.277785642
14,19,0.340093098
15,21,0.44126649
16,19,0.603144219
17,19,0.784357375
18,20,0.356013888
19,21,0.51239967
20,21,0.21957262
1,1,0.000002996
2,2,0.000002455
3,3,0.000002783
4,4,0.000014413
5,5,0.000010049
6,6,0.00001843
7,7,0.000955883
8,8,0.006240903
9,9,0.032215272
10,10,0.192001115
11,15,0.750931935
12,20,0.963534251
13,17,1.483526317
14,21,0.455777782
15,21,0.831034988
16,19,0.475762584
17,21,0.378429727
18,20,0.274092947
19,20,1.30237456
20,20,0.237756888
1,1,0.000002457
2,2,0.000002478
3,3,0.000001966
4,4,0.00001175
5,5,0.000023566
6,6,0.000274492
7,7,0.00020032
8,8,0.000095941
9,9,0.066654401
10,10,0.215686669
11,18,0.347848156
12,11,0.497689435
13,18,0.339693545
14,20,0.510847575
15,19,0.975554077
16,20,0.335340956
17,21,0.436545012
18,19,0.575605301
19,20,0.736324095
20,21,0.335961298
1,1,0.000003509
2,2,0.000002022
3,3,0.00000287
4,4,0.000004457
5,5,0.000026616
6,6,0.000431501
7,6,0.000421331
8,8,0.003626163
9,9,0.01695426
10,10,0.143155769
11,17,1.177738757
12,18,0.146148339
13,20,0.215172624
14,21,0.105270519
15,19,0.267257984
16,21,0.470578099
17,20,1.229027704
18,20,0.679732981
19,19,0.213001798
20,20,0.205450513
1,1,0.000001835
2,2,0.000001714
3,3,0.00000288
4,4,0.000002726
5,5,0.000051629
6,6,0.000013187
7,7,0.000293521
8,7,0.000356038
9,9,0.026277025
10,9,0.009607742
11,19,0.252643035
12,19,0.632950685
13,20,0.643523767
14,20,1.148871629
15,20,0.304329763
16,20,0.047719877
17,21,0.345388977
18,21,0.420935679
19,21,0.393542534
20,20,0.31760201
1,1,0.000001785
2,2,0.000001215
3,3,0.000002449
4,3,0.000002192
5,5,0.00001375
6,6,0.00014951
7,6,0.000021536
8,7,0.00031517
9,9,0.022046681
10,10,0.930061171
11,18,0.656049356
12,12,0.241535725
13,21,0.120635904
14,20,0.62773391
15,20,0.800987671
16,20,0.479683723
17,21,0.333118918
18,21,0.476127102
19,21,0.175005972
20,20,0.277972077
1,1,0.000003504
2,2,0.000002945
3,3,0.000002179
4,4,0.000012693
5,5,0.00002866
6,6,0.000095901
7,7,0.000087602
8,8,0.000913476
9,9,0.014946587
10,10,0.221174104
11,19,0.361545824
12,10,1.462025097
13,18,0.559861385
14,13,0.946429851
15,18,0.873521164
16,21,0.332323199
17,20,0.154842996
18,20,1.104125815
19,20,1.320249517
20,21,0.252942806
1,1,0.000003109
2,2,0.000002033
3,3,0.000002976
4,4,0.000007138
5,5,0.000004397
6,6,0.000049022
7,7,0.00011495
8,8,0.004579314
9,9,0.019560191
10,10,0.126764067
11,17,0.93965157
12,16,0.380075674
13,19,0.499300339
14,19,0.226243481
15,20,0.481279896
16,20,0.49207985
17,21,0.248725713
18,18,0.314610565
19,20,1.280298762
20,17,1.70930371
1,1,0.000003239
2,2,0.000001664
3,3,0.000002846
4,4,0.000002712
5,5,0.000005089
6,6,0.000010661
7,7,0.000241974
8,8,0.00474522
9,9,0.031696452
10,10,0.524768394
11,11,0.325959624
12,19,0.108141251
13,18,0.738681815
14,20,0.569932778
15,20,0.361024259
16,20,0.743504066
17,20,1.501991863
18,19,0.659682623
19,21,0.287051812
20,20,0.653455957
1,1,0.00000265
2,2,0.000001985
3,3,0.000002835
4,3,0.000002442
5,5,0.000024721
6,6,0.000030633
7,7,0.000199221
8,8,0.00611245
9,9,0.054605895
10,10,0.178625291
11,11,0.329470505
12,10,0.432343527
13,16,0.50392469
14,20,0.329737918
15,20,0.471433447
16,20,0.475977767
17,20,0.372023515
18,21,0.2752649
19,19,0.13000431
20,20,0.527358171
1,1,0.000002946
2,2,0.000002637
3,3,0.000003306
4,4,0.000009549
5,5,0.000023785
6,6,0.000187274
7,5,0.00000553
8,8,0.000587747
9,9,0.016058214
10,10,0.264793244
11,18,0.256493572
12,20,0.564716433
13,15,2.123800079
14,10,0.126007401
15,19,0.341327903
16,21,0.711183112
17,20,0.339563149
18,20,0.315961784
19,20,0.215853197
20,21,0.242941576
1,1,0.000004146
2,2,0.000002359
3,3,0.000003571
4,4,0.000012035
5,3,0.000002238
6,6,0.000355674
7,7,0.000079224
8,8,0.000742111
9,9,0.01427385
10,9,0.014712068
11,10,0.115434662
12,20,0.865616457
13,19,0.225487636
14,20,0.266647496
15,20,1.809726285
16,21,0.738924207
17,21,0.198899988
18,20,0.568729256
19,21,0.128887425
20,20,0.221554584
1,1,0.000002748
2,2,0.000002972
3,3,0.000001786
4,4,0.000003978
5,5,0.000056302
6,6,0.000229818
7,7,0.000535438
8,7,0.000037648
9,8,0.000383713
10,10,0.338404233
11,14,0.919419213
12,15,0.394030287
13,19,0.379890579
14,19,0.577049799
15,20,0.240528338
16,21,0.189187577
17,20,0.548055814
18,21,0.752450185
19,20,0.916995838
20,20,0.446977119
1,1,0.000003143
2,2,0.000002505
3,2,0.000001282
4,4,0.000006037
5,5,0.000003636
6,6,0.000043039
7,7,0.000307207
8,8,0.010935208
9,7,0.000034967
10,10,0.682441538
11,16,0.183068631
12,18,0.681810712
13,20,1.078908599
14,16,0.982699537
15,17,0.416373086
16,19,0.595527324
17,19,1.492317168
18,21,0.282274269
19,19,0.805527593
20,19,0.570899766
1,1,0.000003422
2,2,0.000002133
3,3,0.000004748
4,4,0.000004804
5,5,0.000010368
6,6,0.000181335
7,7,0.00135217
8,8,0.000979808
9,7,0.000253062
10,10,0.590041697
11,18,0.659120576
12,20,0.513048135
13,20,0.348841543
14,21,0.337207118
15,20,0.678205989
16,21,0.34092538
17,21,1.240995873
18,20,0.302002463
19,21,0.586150514
20,21,0.426020915
1,1,0.000002228
2,2,0.000001239
3,3,0.000003514
4,4,0.000032003
5,5,0.000004231
6,5,0.000004625
7,5,0.000013282
8,8,0.002604107
9,7,0.00142501
10,10,0.165686307
11,10,0.385800461
12,20,0.592740261
13,18,0.289252785
14,19,0.293786087
15,21,0.423917501
16,21,0.57993102
17,18,0.682235637
18,20,0.31856259
19,21,0.307973309
20,21,0.319541707
1,1,0.000002634
2,2,0.000002814
3,3,0.000002479
4,4,0.000016556
5,5,0.000004021
6,4,0.000007678
7,7,0.001692008
8,8,0.000761725
9,9,0.025228813
10,9,0.006373496
11,20,0.393724323
12,9,0.12234371
13,17,0.924638152
14,17,0.680053612
15,20,0.306275158
16,21,0.403919158
17,21,0.163276419
18,20,2.72763621
19,21,0.245253674
20,19,1.441111022
1,1,0.000003087
2,2,0.000001945
3,3,0.000002716
4,4,0.000003394
5,5,0.000003375
6,6,0.000022225
7,7,0.000824199
8,8,0.003562811
9,9,0.012384591
10,10,0.33338585
11,9,0.028419136
12,17,0.458656867
13,21,0.918874083
14,20,0.253437807
15,21,0.346509889
16,21,0.367510734
17,20,0.549581899
18,20,0.439071828
19,21,0.350346527
20,21,1.021669695
1,1,0.000003418
2,2,0.000001608
3,3,0.000001863
4,4,0.000004052
5,5,0.000010557
6,6,0.000008691
7,7,0.002184924
8,7,0.000155419
9,9,0.007478085
10,10,0.917280541
11,20,1.046702487
12,10,0.25556076
13,14,0.844343568
14,19,2.4283251359999998
15,21,0.655441942
16,18,0.41108627
17,21,0.291365815
18,21,0.706698792
19,21,0.176354697
20,19,0.581198311
1,1,0.000002508
2,2,0.000001998
3,3,0.000003014
4,4,0.000002776
5,5,0.000010997
6,6,0.000110151
7,7,0.000821805
8,8,0.010056538
9,8,0.001234059
10,10,0.415166746
11,16,0.169914188
12,17,0.691741838
13,20,0.931120514
14,21,0.122269913
15,19,1.328756199
16,21,1.660120523
17,21,0.265828183
18,20,0.269099688
19,22,0.127524026
20,19,0.846369652
1,1,0.000002035
2,2,0.000002893
3,3,0.000001867
4,4,0.00000263
5,4,0.00000438
6,6,0.00002255
7,7,0.000794225
8,8,0.006455541
9,9,0.016487889
10,10,0.25626018
11,17,0.471376824
12,12,0.95830227
13,20,0.194726975
14,21,0.196601384
15,20,0.27625539
16,20,0.459930169
17,21,0.45922876
18,17,0.380706431
19,20,0.224115051
20,21,0.199687314
1,1,0.000001943
2,2,0.000002947
3,3,0.000002692
4,4,0.000006701
5,4,0.000003303
6,6,0.00032801
7,7,0.000665695
8,8,0.007867531
9,9,0.002546388
10,10,1.047128763
11,16,0.578513075
12,17,0.663800926
13,19,0.715561154
14,20,1.4065345040000001
15,17,1.866151977
16,19,0.232934087
17,20,0.624013316
18,20,0.513917168
19,19,0.382544448
20,20,0.802092812
1,1,0.000002267
2,2,0.000001946
3,2,0.000002442
4,4,0.000005784
5,5,0.000014556
6,5,0.000017919
7,7,0.000342113
8,8,0.005379051
9,9,0.048544296
10,10,0.150846018
11,20,0.549715738
12,17,0.207445162
13,18,0.289937838
14,16,1.251378224
15,16,1.235395331
16,20,0.37115198
17,20,0.764773051
18,20,1.288427538
19,21,0.242745618
20,20,0.278319697
1,1,0.000001614
2,2,0.000003072
3,3,0.000002482
4,4,0.000015897
5,5,0.000009793
6,6,0.000170765
7,5,0.000012055
8,8,0.003248438
9,9,0.047679253
10,10,0.188419857
11,19,0.262361731
12,20,0.365903405
13,20,0.837390835
14,20,0.391150953
15,18,0.270158988
16,20,0.45399392
17,20,0.869821357
18,19,0.657731101
19,19,0.686027979
20,20,0.460186071
1,1,0.00000116
2,2,0.000002382
3,3,0.000002959
4,4,0.000013769
5,5,0.000022989
6,6,0.000099704
7,7,0.000777368
8,7,0.000497798
9,9,0.072289604
10,10,0.567788344
11,20,0.312613112
12,12,0.569945492
13,13,0.481487288
14,20,0.308503667
15,16,1.680957801
16,21,0.219068667
17,20,1.05911406
18,21,0.161888565
19,20,0.675859231
20,20,0.672190973
1,1,0.00000273
2,2,0.000001956
3,2,0.000001533
4,4,0.000004634
5,5,0.000009198
6,6,0.000166545
7,7,0.00118765
8,8,0.007348166
9,9,0.041689036
10,10,1.077623475
11,20,0.444263939
12,21,0.318866621
13,13,0.222539629
14,21,0.192507025
15,20,0.581699664
16,9,0.208778326
17,20,0.711043855
18,21,0.280183428
19,19,0.848514153
20,18,1.363830616
1,1,0.000001623
2,2,0.000001588
3,3,0.000002706
4,4,0.000004244
5,5,0.000012766
6,5,0.000003669
7,6,0.000039971
8,8,0.001074284
9,9,0.051803873
10,10,0.085265173
11,16,1.081604272
12,20,1.025512063
13,11,0.321451216
14,21,0.270768094
15,19,0.574266568
16,17,0.236956229
17,18,0.285616194
18,20,0.130678013
19,20,0.347146469
20,19,0.664063106
1,1,0.000002597
2,2,0.000001978
3,3,0.000004135
4,4,0.000002731
5,5,0.000007624
6,6,0.000071663
7,5,0.000022739
8,8,0.019412107
9,5,0.000011022
10,10,0.327493191
11,14,0.753333556
12,20,0.444185147
13,21,0.200177553
14,19,0.15838037
15,21,0.810457234
16,19,0.616961892
17,18,0.665799813
18,21,0.886551565
19,20,0.601912307
20,21,0.373437452
1,1,0.000002231
2,2,0.000001661
3,3,0.000003292
4,4,0.000002662
5,5,0.000005393
6,6,0.00014537
7,7,0.000762725
8,8,0.000422575
9,8,0.001191553
10,10,0.782354721
11,11,0.283514269
12,19,0.587194305
13,20,0.909568502
14,18,1.21448694
15,17,0.691723417
16,19,1.609538896
17,20,0.134645814
18,21,0.383764342
19,21,1.081993461
20,20,0.504169834
1,1,0.000003146
2,2,0.000002008
3,3,0.000002729
4,4,0.000002765
5,5,0.000004758
6,6,0.000036775
7,5,0.00001075
8,8,0.001467741
9,9,0.233087018
10,10,0.811582067
11,11,0.65088862
12,16,0.39044111
13,17,0.76270251
14,14,0.653922697
15,20,0.954961966
16,20,0.370485711
17,20,0.472512044
18,20,0.575236364
19,20,0.416596857
20,21,0.470442033
1,1,0.00000287
2,2,0.000002484
3,3,0.000002934
4,4,0.000002479
5,4,0.000004799
6,6,0.00014903
7,7,0.00056188
8,6,0.000108359
9,9,0.094959423
10,10,2.317577389
11,11,0.478767859
12,6,0.00013581
13,20,0.624037745
14,13,1.479107664
15,21,0.163524796
16,20,0.455423324
17,20,0.57809322
18,20,0.160911953
19,21,0.159733772
20,20,0.497892224
1,1,0.000002844
2,2,0.000002804
3,3,0.000002991
4,4,0.000003474
5,5,0.000008868
6,6,0.000074379
7,7,0.000112715
8,8,0.00058551
9,8,0.002687452
10,10,0.285607927
11,16,0.753275526
12,15,0.615937335
13,19,0.520919758
14,14,0.56801415
15,21,0.62684759
16,20,0.23452727
17,20,0.15156515
18,20,0.136153782
19,21,1.002368055
20,20,0.671064697
1,1,0.000003305
2,2,0.000001406
3,3,0.000001754
4,4,0.000004011
5,5,0.000029448
6,6,0.000066806
7,7,0.000009596
8,8,0.002552472
9,9,0.128166336
10,10,0.19737395
11,19,0.233169078
12,18,2.245330591
13,19,0.530905591
14,20,0.671381421
15,21,0.154939233
16,19,1.188894952
17,19,0.891248584
18,20,0.47789715
19,20,0.860256466
20,20,0.719282338
1,1,0.000002559
2,2,0.000002198
3,2,0.000001417
4,4,0.000010031
5,5,0.000004901
6,6,0.00001627
7,7,0.000386998
8,8,0.002955745
9,8,0.009013642
10,10,0.963498619
11,20,0.8490428
12,17,2.160452016
13,19,0.400796874
14,19,1.138270484
15,21,0.439146769
16,21,0.627977405
17,19,0.925342657
18,20,0.365049311
19,20,0.25919948
20,20,0.484050697
1,1,0.000002413
2,2,0.000002389
3,3,0.000002816
4,4,0.000005
5,5,0.000085804
6,6,0.000029812
7,5,0.000006609
8,8,0.00201464
9,9,0.103738319
10,9,0.015642182
11,11,0.46456196
12,17,0.297684342
13,13,0.532575078
14,19,0.1703516
15,21,0.269359752
16,21,0.101733956
17,18,0.17275312
18,20,0.936413309
19,21,0.502674838
20,21,0.428434194
1,1,0.000003523
2,2,0.000002558
3,3,0.0000043
4,4,0.000003388
5,5,0.000032986
6,6,0.000027181
7,7,0.00009588
8,8,0.002284476
9,9,0.008622281
10,7,0.00024608
11,19,0.612180627
12,10,0.732068428
13,21,0.286960664
14,21,0.260880525
15,19,0.283954433
16,21,1.667672727
17,21,0.302020867
18,20,0.608439188
19,21,0.424720654
20,21,0.234139157
1,1,0.000003704
2,2,0.000002589
3,3,0.000003936
4,4,0.000003408
5,5,0.000027627
6,6,0.000044568
7,7,0.000640707
8,6,0.000007575
9,9,0.01281851
10,10,0.110790338
11,11,0.880439672
12,11,0.552003528
13,20,0.104884416
14,20,0.795586451
15,21,0.214562925
16,16,1.173439897
17,20,1.001154681
18,21,0.826408723
19,20,0.646651072
20,21,0.200411294
1,1,0.000001883
2,2,0.000002003
3,3,0.000003411
4,4,0.000037802
5,5,0.000009745
6,6,0.000275895
7,5,0.000004368
8,7,0.000492514
9,9,0.124442978
10,10,0.378760976
11,11,0.330762368
12,18,1.165472152
13,21,0.272409645
14,18,2.685286467
15,16,0.734635172
16,20,0.261321053
17,19,0.310552547
18,20,0.228457774
19,20,0.485382847
20,20,0.32406509
1,1,0.000002751
2,2,0.00000221
3,3,0.000002905
4,4,0.000002466
5,5,0.000012746
6,6,0.000633556
7,7,0.000394225
8,8,0.002726145
9,9,0.173681369
10,10,0.398112407
11,9,0.036429746
12,20,0.533549129
13,20,0.367332979
14,20,0.533217463
15,20,0.157951054
16,19,0.73539422
17,18,2.221114505
18,21,0.349489534
19,19,0.831025002
20,19,1.032668018
1,1,0.000002821
2,2,0.000001439
3,3,0.000002715
4,4,0.00000411
5,5,0.000003172
6,6,0.00018696
7,7,0.000177913
8,8,0.003358682
9,9,0.015071203
10,9,0.032455722
11,20,0.583210243
12,20,0.390826321
13,18,0.381855008
14,18,1.129684192
15,20,0.309459662
16,21,0.267090138
17,20,1.259910198
18,19,0.410573943
19,17,0.302988164
20,20,0.243754521
1,1,0.000002219
2,2,0.00000232
3,3,0.00000266
4,4,0.000003659
5,5,0.000037066
6,6,0.000096146
7,7,0.000768516
8,7,0.000669052
9,9,0.004713565
10,10,0.265100198
11,18,0.241351622
12,9,0.015755508
13,19,0.468885192
14,19,0.705624511
15,21,0.781991466
16,19,1.012468883
17,20,0.934287856
18,20,0.389539894
19,21,0.275865513
20,21,0.230231409
1,1,0.000002899
2,2,0.000001332
3,3,0.000002245
4,4,0.000009179
5,5,0.000068188
6,6,0.000077798
7,7,0.001456812
8,6,0.000068286
9,9,0.219106683
10,9,0.0129505
11,19,2.14326381
12,17,0.314151755
13,20,0.714682737
14,18,0.215523904
15,19,0.431746527
16,19,1.180135792
17,20,0.248673129
18,21,0.427789179
19,21,0.176568846
20,19,0.463237835
1,1,0.000002023
2,2,0.000001768
3,3,0.000002169
4,4,0.000003359
5,5,0.000025354
6,6,0.000008572
7,7,0.000134783
8,8,0.009396487
9,9,0.032389379
10,5,0.00000416
11,20,0.553746073
12,17,0.568070329
13,21,0.223463373
14,20,0.203060655
15,20,0.308775584
16,21,0.394470698
17,20,0.567993817
18,20,0.318672029
19,21,0.427158716
20,20,0.780404714
1,1,0.00000296
2,2,0.000001434
3,3,0.000002271
4,4,0.000004929
5,5,0.000067006
6,6,0.000011352
7,6,0.000195102
8,8,0.008748196
9,9,0.067107215
10,9,0.017921991
11,18,0.409640487
12,19,0.371865346
13,18,0.904670605
14,21,0.468524841
15,17,0.244617586
16,20,0.136656558
17,21,0.145190953
18,21,0.320817977
19,20,0.32845777
20,21,0.786775385
1,1,0.000002019
2,2,0.000001887
3,3,0.000002112
4,4,0.00000695
5,5,0.000041242
6,6,0.000016173
7,7,0.00002924
8,7,0.000424951
9,7,0.00058372
10,10,0.465788675
11,17,0.255982475
12,20,0.225709337
13,18,0.255661765
14,21,1.231427378
15,20,0.37965121
16,20,0.347984483
17,21,0.208927657
18,21,0.836336502
19,20,0.175644049
20,19,0.542891624
1,1,0.000003037
2,2,0.000002834
3,3,0.000002213
4,4,0.000002273
5,5,0.000004954
6,6,0.0000049
7,5,0.000013144
8,7,0.000082551
9,9,0.036497705
10,6,0.00001258
11,18,1.109821444
12,21,0.512148672
13,12,0.539606119
14,20,0.66703122
15,20,0.340533986
16,21,0.798835898
17,20,0.193838234
18,19,0.580274083
19,20,0.435232459
20,20,0.248346239
1,1,0.000002018
2,2,0.000002595
3,3,0.000003256
4,4,0.000005351
5,5,0.000012139
6,6,0.000069423
7,7,0.000321812
8,6,0.000016711
9,7,0.000581085
10,9,0.015588837
11,10,0.201923693
12,19,1.989070501
13,11,0.872769111
14,20,0.475018254
15,20,0.140408527
16,18,0.278918428
17,21,0.568774854
18,21,0.167397606
19,18,0.191758257
20,21,0.306547622
1,1,0.000002188
2,2,0.000002135
3,3,0.000003332
4,4,0.000002356
5,5,0.00002804
6,6,0.000100256
7,7,0.000185781
8,8,0.007415777
9,8,0.001910068
10,9,0.007252201
11,19,1.02780186
12,21,0.56155568
13,16,0.418733771
14,21,0.327110937
15,18,1.6742791320000001
16,20,0.761655342
17,20,0.361206596
18,20,0.584608063
19,20,0.154558739
20,21,0.166390395
1,1,0.000001687
2,2,0.00000227
3,3,0.000002322
4,4,0.000002658
5,5,0.00000343
6,6,0.000096946
7,7,0.000734395
8,8,0.002569515
9,9,0.004081305
10,8,0.002158141
11,9,0.078081542
12,10,0.239380934
13,21,0.660240323
14,11,0.404928873
15,21,0.463764615
16,20,0.681337472
17,20,0.655308642
18,19,0.945090415
19,21,0.26091688
20,21,0.137331978
1,1,0.000001439
2,2,0.00000091
3,3,0.000004225
4,4,0.000003745
5,4,0.000002504
6,6,0.000104019
7,7,0.001919329
8,8,0.001909246
9,9,0.011251878
10,6,0.000056941
11,18,0.230086456
12,17,0.204935203
13,16,0.531302256
14,20,0.25333794
15,18,3.443756125
16,20,1.360643932
17,20,0.278421044
18,21,0.386711131
19,21,0.364452007
20,19,0.792682781
1,1,0.000002815
2,2,0.000001935
3,3,0.000010043
4,2,0.00000151
5,5,0.000027254
6,6,0.000121003
7,7,0.000097408
8,4,0.000006085
9,9,0.055481633
10,8,0.002852966
11,18,0.576760746
12,19,0.403083246
13,12,0.991801221
14,16,3.209650984
15,21,0.614170098
16,20,0.464688839
17,20,0.392426812
18,20,0.44805982
19,20,1.111075333
20,19,0.90603119
1,1,0.000002309
2,2,0.000002589
3,3,0.000002118
4,4,0.000003459
5,5,0.00002603
6,6,0.000257247
7,7,0.00094497
8,7,0.000688085
9,9,0.03451314
10,10,0.180816133
11,16,1.699356176
12,20,0.325356769
13,19,2.98095302
14,21,0.551051017
15,20,1.116234802
16,21,0.105511981
17,21,0.135454871
18,20,0.342048989
19,20,0.325018498
20,21,0.189262556
1,1,0.00000287
2,2,0.000001576
3,3,0.000002942
4,4,0.000009785
5,5,0.000008312
6,6,0.00020325
7,5,0.000036174
8,8,0.009797483
9,9,0.059165938
10,10,0.480768597
11,18,0.2975277
12,18,0.154796527
13,20,0.790484592
14,20,0.988535384
15,20,0.591831865
16,20,1.963167477
17,21,0.356501541
18,20,0.567048935
19,20,0.43557188
20,20,1.352201562
1,1,0.000002544
2,2,0.000001527
3,3,0.000002954
4,4,0.000002723
5,5,0.000022891
6,6,0.000032866
7,7,0.000504154
8,8,0.000087431
9,9,0.032502411
10,10,0.169176206
11,20,0.608337143
12,20,0.281839501
13,20,0.125651445
14,20,0.817186221
15,19,1.5559275110000002
16,20,0.542512532
17,19,0.42810356
18,20,0.50339309
19,20,0.313556232
20,21,0.10719759
1,1,0.000002253
2,2,0.000002441
3,3,0.000003588
4,4,0.000002954
5,5,0.000007969
6,4,0.000003832
7,7,0.000155726
8,7,0.000199975
9,8,0.000993756
10,10,0.106690296
11,10,0.372673261
12,20,0.659508012
13,20,0.981855403
14,21,0.361413844
15,19,0.367455638
16,20,0.964694
17,20,0.521712825
18,21,0.194915694
19,21,0.449131159
20,21,0.491464471
1,1,0.00000339
2,2,0.000002646
3,3,0.00000384
4,2,0.000002737
5,3,0.000002491
6,6,0.000055528
7,7,0.000204893
8,8,0.000261289
9,9,0.084917336
10,10,0.356753073
11,17,1.070201385
12,16,0.35445898
13,21,0.243267154
14,21,1.003275181
15,21,0.164090716
16,20,0.650022542
17,21,0.246633057
18,16,0.143722438
19,20,0.634556978
20,20,0.348764578
1,1,0.000002998
2,2,0.000004135
3,3,0.000003088
4,4,0.000003455
5,3,0.000003486
6,6,0.000195544
7,6,0.000186752
8,8,0.004299067
9,9,0.005519931
10,9,0.008145237
11,10,0.312024222
12,18,0.800523803
13,20,0.484586092
14,21,0.357665291
15,20,0.346351428
16,21,0.308007708
17,19,0.246419239
18,21,0.410322148
19,20,0.371308359
20,19,0.355205284
1,1,0.000001932
2,2,0.00000242
3,3,0.000006057
4,4,0.000009433
5,2,0.000001787
6,6,0.000023968
7,7,0.000112235
8,8,0.002417559
9,9,0.011817136
10,10,0.197320277
11,15,0.320482469
12,10,0.190736203
13,13,0.657362218
14,15,0.737730964
15,20,0.856829844
16,21,0.224891047
17,20,0.325964359
18,21,0.391619962
19,20,0.323595358
20,21,0.692736927
1,1,0.00000242
2,2,0.00000206
3,3,0.000004733
4,4,0.000003578
5,5,0.000004937
6,3,0.000005112
7,7,0.000209498
8,8,0.003133895
9,9,0.027959074
10,10,0.309839144
11,16,0.252265969
12,20,0.331556272
13,20,0.737996877
14,20,0.354331361
15,19,0.583735997
16,20,0.632604318
17,19,0.168578384
18,20,0.596727857
19,19,0.618269611
20,21,0.263945419
1,1,0.000002778
2,2,0.000002644
3,3,0.000002757
4,4,0.000003989
5,5,0.00001017
6,6,0.000085826
7,6,0.000415114
8,8,0.002427055
9,9,0.050146204
10,10,0.455868914
11,10,0.142863612
12,19,0.244657422
13,16,1.038338375
14,20,0.398275802
15,19,0.210823001
16,20,0.344762493
17,21,0.351718582
18,20,0.723266479
19,20,0.712713813
20,20,0.347152711
1,1,0.000002185
2,2,0.000002993
3,3,0.000003546
4,4,0.00002218
5,5,0.000026107
6,5,0.000003212
7,7,0.000135885
8,6,0.000042583
9,9,0.128483343
10,8,0.012789978
11,18,0.557490197
12,9,0.059380543
13,20,0.627198752
14,20,0.252214742
15,21,0.379689168
16,16,0.275760865
17,20,0.396832691
18,19,0.865237042
19,20,0.540018157
20,20,0.64770449
1,1,0.000003382
2,2,0.000002919
3,3,0.000003414
4,4,0.000013941
5,5,0.000007885
6,6,0.000454567
7,7,0.000019047
8,8,0.000832352
9,9,0.012744957
10,9,0.045180978
11,15,0.285625983
12,19,0.633940045
13,20,0.667510606
14,21,0.188660523
15,12,0.245128622
16,21,0.730158445
17,18,0.255356203
18,20,0.329568709
19,20,0.775133412
20,20,0.395255123
1,1,0.000002959
2,2,0.00000218
3,3,0.000002302
4,4,0.000006211
5,5,0.000024665
6,6,0.000263327
7,7,0.000822677
8,8,0.008161376
9,9,0.012161968
10,9,0.016920853
11,11,0.126941044
12,17,0.567922394
13,20,0.474503053
14,19,0.923146561
