Scramble Length,Solution Moves,Solution Time (s)
18,21,0.012062052
19,20,0.049958768
20,21,0.05980554
1,1,0.0000033
2,2,0.000003246
3,3,0.000002106
4,3,0.000003773
5,3,0.000002782
6,6,0.000016155
7,6,0.000056856
8,8,0.002384646
9,9,0.031191318
10,19,0.120617926
11,20,0.096548822
12,20,0.066319568
13,8,0.001697612
14,21,0.011493693
15,20,0.030468567
16,19,0.0121549
17,20,0.027406656
18,20,0.00920296
19,18,0.017153054
20,21,0.015777454
1,1,0.000003259
2,2,0.000001693
3,3,0.000003195
4,3,0.000002878
5,5,0.000105678
6,6,0.000025693
7,7,0.000508498
8,8,0.006710711
9,7,0.000054373
10,15,0.02349163
11,9,0.015293518
12,8,0.003585199
13,20,0.044678216
14,20,0.029583878
15,20,0.076140781
16,19,0.04623158
17,20,0.027848849
18,21,0.0097533
19,20,0.015485358
20,21,0.011258373
1,1,0.000001707
2,2,0.000002102
3,3,0.000003284
4,4,0.000002559
5,5,0.000035726
6,6,0.000306943
7,7,0.000415843
8,8,0.00118092
9,9,0.078822883
10,8,0.001147147
11,17,0.047442186
12,12,0.025255914
13,21,0.012994775
14,19,0.053923458
15,21,0.017073834
16,14,0.027944952
17,20,0.004324309
18,21,0.079799563
19,16,0.015816966
20,20,0.022922361
1,1,0.000003504
2,2,0.000000998
3,3,0.000002819
4,4,0.000002936
5,5,0.000004394
6,6,0.000032071
7,7,0.001645624
8,8,0.006845793
9,8,0.008399071
10,10,0.038014098
11,11,0.059709915
12,15,0.060694364
13,19,0.061533102
14,17,0.026693441
15,20,0.044581127
16,21,0.019865762
17,20,0.013065549
18,20,0.06777671
19,15,0.154113018
20,20,0.015363883
1,1,0.000003674
2,2,0.000003032
3,3,0.000004143
4,4,0.000005375
5,5,0.0000046
6,6,0.00009629
7,7,0.000082043
8,8,0.003115059
9,9,0.036667554
10,8,0.005309872
11,9,0.017447394
12,19,0.154426781
13,20,0.100864707
14,20,0.032546867
15,21,0.021413921
16,21,0.027494855
17,20,0.045079397
18,20,0.036560714
19,21,0.044091198
20,20,0.151249652
1,1,0.000002624
2,2,0.000002263
3,1,0.000001529
4,4,0.000012286
5,5,0.000038649
6,6,0.000213924
7,7,0.001939083
8,8,0.001170181
9,9,0.046651372
10,10,0.092640411
11,14,0.003528318
12,15,0.030861902
13,21,0.009174534
14,21,0.030484682
15,21,0.024854443
16,21,0.040759924
17,19,0.011994515
18,21,0.105653967
19,20,0.037253266
20,21,0.017814734
1,1,0.00000229
2,2,0.000001946
3,3,0.000003652
4,4,0.000002772
5,5,0.000003159
6,6,0.000041916
7,7,0.000074197
8,4,0.000003159
9,9,0.07708156
10,17,0.029213049
11,15,0.014325268
12,20,0.033831564
13,19,0.022808904
14,21,0.027582805
15,20,0.029230885
16,21,0.019946634
17,20,0.033094953
18,20,0.017089161
19,19,0.02428692
20,21,0.015399216
1,1,0.000002221
2,2,0.000002602
3,3,0.000002694
4,4,0.000009644
5,5,0.000018627
6,6,0.000075884
7,7,0.000346452
8,7,0.002064273
9,7,0.000253855
10,16,0.04979764
11,17,0.03189185
12,11,0.039596643
13,18,0.025909716
14,20,0.069092926
15,18,0.034029273
16,20,0.093104585
17,21,0.009024437
18,21,0.044312759
19,21,0.037013515
20,21,0.02665664
1,1,0.000002454
2,2,0.000002375
3,3,0.000002617
4,4,0.000003548
5,4,0.000003736
6,6,0.000036439
7,6,0.000061062
8,8,0.003530004
9,9,0.058069766
10,17,0.027181765
11,18,0.038833981
12,20,0.034749956
13,19,0.02669132
14,18,0.044463281
15,19,0.003743758
16,21,0.016270651
17,21,0.059496672
18,21,0.017511425
19,21,0.081574874
20,20,0.01110683
1,1,0.000002703
2,2,0.000001846
3,3,0.000001811
4,4,0.000006762
5,5,0.000014488
6,6,0.000029458
7,5,0.000036903
8,8,0.001558765
9,9,0.04528573
10,17,0.088491611
11,19,0.041315012
12,19,0.047551716
13,20,0.133412472
14,21,0.040049533
15,21,0.040720638
16,20,0.007609075
17,20,0.082725018
18,20,0.162152103
19,20,0.025146325
20,20,0.021601034
1,1,0.000003523
2,2,0.000002323
3,3,0.000005993
4,4,0.000002884
5,5,0.000068732
6,6,0.000019933
7,7,0.00022632
8,8,0.002193445
9,9,0.006690294
10,19,0.069054977
11,20,0.09973581
12,18,0.022262235
13,19,0.00959021
14,20,0.020244476
15,20,0.067009122
16,21,0.032317738
17,21,0.031014219
18,19,0.017884094
19,21,0.030301008
20,20,0.01246559
1,1,0.00000289
2,2,0.000003087
3,3,0.000002634
4,4,0.000002554
5,3,0.000002235
6,6,0.000053514
7,7,0.000207034
8,8,0.002404329
9,9,0.012863081
10,9,0.041992084
11,8,0.000192244
12,8,0.008157076
13,16,0.239959762
14,19,0.064465472
15,15,0.025975185
16,20,0.010152565
17,20,0.028081842
18,21,0.0323392
19,15,0.062066873
20,20,0.005915622
1,1,0.000001472
2,2,0.00000318
3,3,0.000003751
4,4,0.00000234
5,5,0.000030334
6,6,0.000106665
7,7,0.000186953
8,8,0.003564682
9,9,0.028522279
10,16,0.075602161
11,19,0.036426552
12,18,0.056700061
13,8,0.006880723
14,21,0.056824488
15,19,0.044265571
16,20,0.034472137
17,16,0.077022241
18,20,0.011071801
19,21,0.031878722
20,21,0.022233798
1,1,0.000003092
2,2,0.000002999
3,3,0.000003415
4,4,0.000004506
5,5,0.000024737
6,6,0.000027718
7,6,0.000125465
8,7,0.001288388
9,9,0.004563394
10,13,0.091994554
11,13,0.068631802
12,20,0.081471023
13,20,0.046969214
14,20,0.036816302
15,20,0.012263754
16,20,0.02089849
17,19,0.045917266
18,20,0.023637283
19,18,0.047541208
20,16,0.249697307
1,1,0.000002181
2,2,0.000002363
3,3,0.000003424
4,4,0.000003158
5,5,0.000022591
6,4,0.000007463
7,7,0.0001473
8,8,0.00068822
9,9,0.01281702
10,9,0.006127763
11,9,0.004063074
12,20,0.058498846
13,20,0.022353915
14,19,0.038663205
15,20,0.022413297
16,20,0.023729298
17,20,0.044765027
18,20,0.015618948
19,19,0.015472095
20,19,0.064087278
1,1,0.00000294
2,2,0.000001484
3,3,0.000001508
4,4,0.000004202
5,5,0.000004313
6,6,0.000103409
7,7,0.00004305
8,8,0.002673736
9,9,0.001029865
10,9,0.246707931
11,11,0.091110668
12,20,0.136092119
13,20,0.153918138
14,19,0.054734623
15,20,0.074162371
16,18,0.035447917
17,20,0.0149511
18,20,0.034393547
19,20,0.018868818
20,20,0.008449436
1,1,0.000002515
2,2,0.000002659
3,3,0.000003035
4,4,0.000003152
5,5,0.000012822
6,6,0.000070296
7,7,0.000207123
8,8,0.010405535
9,7,0.000249553
10,17,0.110154932
11,15,0.023083386
12,21,0.021080305
13,21,0.011712769
14,21,0.021026821
15,20,0.025567932
16,20,0.040867244
17,20,0.034498728
18,20,0.032142338
19,21,0.034558766
20,21,0.014836041
1,1,0.000003165
2,2,0.000001468
3,3,0.000003
4,4,0.000002272
5,5,0.000014471
6,6,0.000170948
7,7,0.000254741
8,8,0.003315437
9,9,0.022831796
10,18,0.063530422
11,20,0.044878285
12,19,0.015776513
13,20,0.07904497
14,20,0.073026913
15,20,0.01544823
16,19,0.096371789
17,19,0.058849405
18,21,0.022017818
19,20,0.103974232
20,19,0.012406291
1,1,0.000001301
2,2,0.000002451
3,3,0.000002446
4,4,0.000003607
5,5,0.000002373
6,6,0.000038474
7,7,0.000227808
8,8,0.007257809
9,9,0.012903025
10,15,0.004835013
11,13,0.065959343
12,20,0.052234639
13,21,0.015324473
14,20,0.032666038
15,20,0.052717152
16,20,0.014707125
17,21,0.096546672
18,20,0.073346566
19,21,0.006494087
20,20,0.057603329
1,1,0.000002222
2,2,0.000002608
3,3,0.000002625
4,4,0.000003671
5,5,0.000007133
6,6,0.000044829
7,7,0.000266266
8,8,0.006909089
9,9,0.004586321
10,19,0.0099951
11,20,0.118636576
12,12,0.061698397
13,18,0.026957027
14,20,0.227468061
15,17,0.01328147
16,20,0.016568268
17,20,0.11159035
18,21,0.035762622
19,21,0.021460734
20,21,0.025709577
1,1,0.000002933
2,2,0.000004048
3,3,0.000003177
4,3,0.000003591
5,5,0.00000462
6,6,0.000105689
7,6,0.000065538
8,8,0.016574189
9,9,0.002033084
10,10,0.022933783
11,20,0.013188038
12,12,0.051265994
13,21,0.058545657
14,18,0.038068246
15,21,0.039092575
16,19,0.052524389
17,20,0.112926921
18,20,0.011519109
19,20,0.006904907
20,20,0.026578178
1,1,0.00000263
2,2,0.000001371
3,3,0.000004256
4,4,0.000008822
5,5,0.000137503
6,6,0.00009509
7,7,0.001544936
8,8,0.013447383
9,9,0.056748677
10,18,0.042355451
11,17,0.157791334
12,18,0.056977655
13,20,0.035975125
14,19,0.023951265
15,21,0.015349212
16,21,0.02257719
17,14,0.085409588
18,20,0.043061162
19,21,0.013051155
20,21,0.020458352
1,1,0.000002932
2,2,0.000001613
3,3,0.000005919
4,3,0.00000348
5,5,0.000007917
6,4,0.000005059
7,7,0.000259749
8,8,0.005132191
9,9,0.003221655
10,7,0.000970192
11,11,0.142178436
12,16,0.006402159
13,21,0.050651229
14,20,0.11197619
15,20,0.018980473
16,20,0.052181484
17,21,0.028587948
18,20,0.100509245
19,21,0.026578511
20,21,0.044976638
1,1,0.00000315
2,2,0.000002342
3,3,0.000002072
4,4,0.000002607
5,5,0.00002336
6,3,0.00000273
7,7,0.000331941
8,8,0.002546925
9,9,0.006884083
10,9,0.045791019
11,17,0.069780751
12,20,0.02784855
13,20,0.053150805
14,20,0.042682764
15,20,0.112712171
16,19,0.023161078
17,18,0.037932208
18,20,0.052809692
19,21,0.010564667
20,20,0.06303172
1,1,0.000001836
2,2,0.000002252
3,3,0.000003572
4,4,0.000001718
5,5,0.00000664
6,6,0.000048069
7,7,0.003232339
8,8,0.006339214
9,8,0.000666827
10,18,0.057913663
11,20,0.015584864
12,20,0.097271692
13,18,0.125981095
14,17,0.026599312
15,20,0.035978744
16,19,0.030508724
17,20,0.043866404
18,21,0.03251141
19,21,0.037091568
20,21,0.022532369
1,1,0.000004341
2,2,0.000002085
3,3,0.000003017
4,4,0.000006049
5,5,0.00009106
6,6,0.000066565
7,7,0.001226283
8,8,0.000920181
9,9,0.021040678
10,20,0.139472829
11,20,0.030210215
12,12,0.037166749
13,21,0.160063669
14,17,0.045975631
15,20,0.055086183
16,20,0.036783022
17,20,0.045859295
18,20,0.02610876
19,21,0.028565893
20,21,0.017546929
1,1,0.000002151
2,2,0.000002608
3,3,0.000002592
4,4,0.000007044
5,5,0.000003138
6,6,0.000133916
7,7,0.000268136
8,7,0.000066626
9,9,0.020926878
10,14,0.095431628
11,18,0.030496286
12,20,0.179206711
13,20,0.035486478
14,20,0.022792967
15,19,0.004299389
16,20,0.014330434
17,13,0.037998843
18,20,0.05617206
19,20,0.026934865
20,21,0.036187109
1,1,0.000002853
2,2,0.000002777
3,3,0.000003291
4,4,0.000005125
5,5,0.000096607
6,6,0.000066605
7,7,0.000670017
8,7,0.000715041
9,8,0.036029209
10,13,0.12821889
11,18,0.046649517
12,17,0.037602996
13,19,0.055349184
14,17,0.02595431
15,21,0.031084273
16,21,0.017226959
17,20,0.142339311
18,20,0.04200175
19,20,0.039435149
20,19,0.049847159
1,1,0.000001257
2,2,0.000001969
3,3,0.000002683
4,4,0.000016059
5,5,0.00001376
6,6,0.00004304
7,7,0.001296487
8,8,0.000878994
9,9,0.019377406
10,10,0.217221571
11,9,0.017174737
12,20,0.016273345
13,18,0.050280359
14,20,0.084062064
15,19,0.043629195
16,20,0.010035477
17,20,0.049491378
18,20,0.030772873
19,20,0.044565505
20,20,0.043982954
1,1,0.000003015
2,2,0.000002174
3,3,0.000002442
4,4,0.0000079
5,5,0.000023968
6,6,0.000013796
7,7,0.000604904
8,8,0.000787519
9,9,0.201707296
10,10,0.0773877
11,11,0.096003957
12,20,0.043643966
13,20,0.010644924
14,20,0.01424518
15,20,0.034318373
16,20,0.253762006
17,20,0.032082355
18,18,0.205000734
19,20,0.023752121
20,21,0.018682805
1,1,0.000001971
2,2,0.000002217
3,3,0.000002999
4,2,0.000002479
5,5,0.000021564
6,6,0.000019616
7,7,0.000271414
8,7,0.000863888
9,7,0.000394662
10,20,0.1512012
11,18,0.008598993
12,18,0.195648723
13,20,0.052917808
14,20,0.05437085
15,21,0.020203669
16,19,0.036879379
17,20,0.079546529
18,20,0.051004445
19,21,0.012334885
20,20,0.106518749
1,1,0.000002631
2,2,0.000002738
3,3,0.000004415
4,4,0.000024507
5,5,0.000015897
6,5,0.000006935
7,7,0.002408355
8,8,0.003968236
9,8,0.001628696
10,10,0.039220921
11,17,0.05616631
12,19,0.071520339
13,19,0.027451399
14,21,0.027484717
15,19,0.025639759
16,20,0.138725944
17,21,0.00597189
18,20,0.064346242
19,21,0.026555887
20,20,0.054974723
1,1,0.000002024
2,2,0.000002316
3,3,0.00000191
4,4,0.000006551
5,5,0.000003685
6,6,0.000122198
7,7,0.000676607
8,8,0.010957571
9,9,0.026817121
10,9,0.135581239
11,18,0.043141328
12,19,0.060474599
13,16,0.13976489
14,20,0.019738694
15,19,0.034919778
16,18,0.03268862
17,15,0.094444865
18,21,0.01560624
19,21,0.045196048
20,21,0.026051727
1,1,0.000001927
2,2,0.000006291
3,3,0.000003127
4,4,0.000002542
5,5,0.000004872
6,5,0.000003643
7,5,0.000018917
8,8,0.003198001
9,9,0.015123624
10,13,0.058862097
11,11,0.018940138
12,16,0.037642155
13,20,0.073866003
14,20,0.060963482
15,20,0.043520924
16,10,0.023637573
17,19,0.027002482
18,21,0.015308118
19,20,0.029733966
20,19,0.240026618
1,1,0.000003179
2,2,0.000002012
3,3,0.000003772
4,2,0.000002257
5,5,0.000016983
6,6,0.000043727
7,7,0.00013328
8,8,0.002935842
9,9,0.024747397
10,17,0.090110724
11,19,0.046078027
12,12,0.008229867
13,15,0.090491013
14,20,0.092264935
15,19,0.025569529
16,21,0.038668721
17,20,0.071095024
18,20,0.009270994
19,20,0.038925608
20,21,0.021406654
1,1,0.000002142
2,2,0.000002268
3,3,0.00000293
4,4,0.00000213
5,4,0.000002777
6,6,0.000047532
7,7,0.004102087
8,8,0.003364185
9,9,0.054881465
10,19,0.111418678
11,9,0.023601471
12,16,0.141279685
13,11,0.111733011
14,16,0.055032553
15,20,0.051412239
16,17,0.102686245
17,20,0.026335195
18,20,0.045014118
19,20,0.046452767
20,21,0.034153559
1,1,0.000003229
2,2,0.000001448
3,3,0.00000542
4,4,0.000003333
5,5,0.000011849
6,4,0.000009727
7,7,0.00068845
8,8,0.005378515
9,9,0.008917269
10,10,0.051644187
11,11,0.033851866
12,19,0.179257406
13,17,0.064355852
14,18,0.081515947
15,21,0.053654974
16,20,0.00380065
17,20,0.031037248
18,20,0.118289491
19,21,0.019208628
20,20,0.015877043
1,1,0.000002111
2,2,0.000002537
3,3,0.00000177
4,4,0.000003463
5,5,0.000066198
6,6,0.000089262
7,7,0.000471589
8,7,0.000919033
9,9,0.101703778
10,9,0.014100798
11,14,0.041284568
12,21,0.022733417
13,17,0.034023999
14,20,0.05531732
15,11,0.045993252
16,19,0.013610292
17,21,0.009977543
18,21,0.039810717
19,19,0.008706938
20,21,0.036715308
1,1,0.000001664
2,2,0.000002371
3,3,0.00000339
4,4,0.000003769
5,5,0.000017149
6,6,0.000007064
7,6,0.000019689
8,8,0.002430966
9,9,0.05293054
10,8,0.003038102
11,18,0.167376797
12,20,0.074300707
13,17,0.056138384
14,21,0.016398355
15,20,0.044804721
16,21,0.019354796
17,21,0.021852484
18,20,0.016731778
19,21,0.026053015
20,21,0.030542471
1,1,0.000003106
2,2,0.000003511
3,3,0.000003352
4,4,0.000004317
5,5,0.000024958
6,5,0.000007443
7,5,0.000003161
8,7,0.000138604
9,9,0.06268989
10,10,0.075043484
11,11,0.034178531
12,16,0.090831621
13,21,0.036655743
14,14,0.043317118
15,20,0.03207685
16,20,0.057163283
17,20,0.02213593
18,20,0.023688832
19,21,0.025718221
20,21,0.043825297
1,1,0.000001954
2,2,0.000001716
3,3,0.000002813
4,4,0.000002514
5,5,0.000027137
6,6,0.000026199
7,7,0.002446628
8,8,0.003279217
9,9,0.063468661
10,9,0.043701216
11,20,0.014106013
12,20,0.008294927
13,20,0.06157679
14,20,0.008906871
15,20,0.032549036
16,20,0.027398652
17,19,0.043834281
18,21,0.023308719
19,20,0.029002639
20,21,0.015449392
1,1,0.000002768
2,2,0.000002058
3,3,0.000002517
4,2,0.000001702
5,5,0.000029961
6,6,0.0003148
7,7,0.000606729
8,8,0.011034119
9,9,0.074277001
10,10,0.078717692
11,19,0.060829301
12,20,0.031615889
13,19,0.109780323
14,20,0.199933152
15,20,0.094598376
16,17,0.102205889
17,21,0.02203796
18,15,0.027716618
19,20,0.02785077
20,21,0.03236022
1,1,0.000003154
2,2,0.000001581
3,3,0.000003023
4,4,0.000008102
5,5,0.000010212
6,6,0.000187991
7,7,0.000225213
8,8,0.000293415
9,9,0.049017431
10,18,0.036239655
11,11,0.022213434
12,19,0.034028466
13,19,0.087635849
14,17,0.018500675
15,15,0.043543377
16,20,0.005531182
17,19,0.048151248
18,20,0.040073198
19,21,0.024407685
20,17,0.095177093
1,1,0.000002834
2,2,0.000001721
3,3,0.000002946
4,4,0.000005244
5,5,0.000018132
6,6,0.000037127
7,7,0.000234732
8,8,0.019836172
9,9,0.018508622
10,20,0.048769929
11,19,0.028247771
12,17,0.021630051
13,17,0.004392775
14,20,0.003063275
15,21,0.031720503
16,20,0.0719345
17,19,0.093725183
18,20,0.052013536
19,21,0.023567394
20,21,0.024287277
1,1,0.000002933
2,2,0.000002277
3,3,0.000002861
4,4,0.000003424
5,5,0.000040411
6,6,0.00002179
7,7,0.000144079
8,7,0.000050984
9,9,0.049877403
10,9,0.052977832
11,20,0.073791392
12,15,0.116779605
13,20,0.020264029
14,17,0.049037687
15,20,0.075114409
16,18,0.02112664
17,21,0.024847486
18,20,0.03419233
19,20,0.012566064
20,21,0.011386908
1,1,0.000002024
2,2,0.000001777
3,3,0.000003946
4,3,0.000003358
5,5,0.000024437
6,6,0.000021843
7,4,0.000003865
8,8,0.000708583
9,9,0.017097594
10,10,0.076352085
11,20,0.068927611
12,20,0.078796797
13,19,0.075200111
14,18,0.063008459
15,21,0.065143766
16,16,0.005703659
17,21,0.02479991
18,20,0.007397439
19,21,0.01390888
20,21,0.054510822
1,1,0.000001926
2,2,0.000003318
3,3,0.000003465
4,4,0.000003919
5,5,0.000004177
6,6,0.000142111
7,7,0.00036829
8,7,0.000064233
9,9,0.023137514
10,9,0.07436004
11,20,0.02920965
12,20,0.101359279
13,18,0.013261906
14,20,0.018096671
15,21,0.012320896
16,20,0.01140673
17,21,0.004839276
18,18,0.081767603
19,21,0.011892052
20,20,0.04651336
1,1,0.000002874
2,2,0.000002384
3,3,0.000003097
4,4,0.000016922
5,5,0.00003904
6,6,0.000017988
7,7,0.00010918
8,8,0.002183559
9,9,0.010342891
10,14,0.046587064
11,19,0.075085507
12,20,0.105006213
13,21,0.066224622
14,20,0.052181071
15,21,0.010211582
16,19,0.063085819
17,21,0.098356176
18,21,0.027350802
19,20,0.077347971
20,21,0.025593125
1,1,0.000002396
2,2,0.000001831
3,3,0.000003658
4,4,0.000009078
5,5,0.000056394
6,6,0.000074075
7,7,0.000696116
8,8,0.001220702
9,9,0.028778851
10,17,0.021015004
11,17,0.026430972
12,15,0.042810644
13,18,0.05978733
14,19,0.074976612
15,22,0.045400036
