Scramble Length,Solution Moves,Solution Time (s)
12,15,0.000090672
13,20,0.001864543
14,20,0.000184445
15,20,0.000656137
16,17,0.000161975
17,20,0.000211771
18,20,0.000025707
19,18,0.000057503
20,21,0.000275442
1,1,0.000002382
2,2,0.000001997
3,3,0.000002542
4,4,0.000013415
5,5,0.000004219
6,6,0.000696911
7,14,0.000374932
8,7,0.000689161
9,14,0.000342516
10,15,0.000119365
11,18,0.000194335
12,20,0.016576021
13,19,0.001868573
14,14,0.000029615
15,20,0.000871151
16,19,0.000168712
17,21,0.00061684
18,20,0.000229394
19,20,0.000043047
20,21,0.000866601
1,1,0.000001835
2,2,0.000002932
3,3,0.000003446
4,4,0.000005437
5,5,0.0000054
6,6,0.000143292
7,7,0.000116843
8,18,0.000034779
9,9,0.000028975
10,8,0.000165699
11,18,0.000195033
12,20,0.000163452
13,17,0.000094168
14,20,0.00222816
15,20,0.000431833
16,15,0.000028951
17,20,0.000314273
18,21,0.002575046
19,20,0.000582779
20,21,0.007935223
1,1,0.000002614
2,2,0.000002446
3,3,0.000004201
4,4,0.000007319
5,5,0.00004509
6,6,0.000131469
7,7,0.000013831
8,8,0.000127123
9,13,0.000259484
10,16,0.000153514
11,11,0.000032173
12,20,0.00005352
13,13,0.001177843
14,20,0.000312339
15,18,0.000055692
16,20,0.001979082
17,21,0.000811238
18,20,0.004617793
19,19,0.00044086
20,20,0.006682143
1,1,0.000003686
2,2,0.000002412
3,3,0.000010212
4,4,0.00000362
5,5,0.00000727
6,6,0.000028837
7,7,0.000961005
8,8,0.000737571
9,14,0.000060474
10,15,0.000579979
11,11,0.000011547
12,20,0.000115051
13,19,0.000066855
14,14,0.000367011
15,17,0.000116794
16,20,0.001601575
17,19,0.00126472
18,20,0.003473273
19,20,0.003648908
20,21,0.008539982
1,1,0.000002472
2,2,0.000003105
3,3,0.00000294
4,4,0.000004251
5,5,0.000075492
6,6,0.000077281
7,7,0.000047305
8,15,0.000181686
9,7,0.000167954
10,17,0.000075004
11,11,0.000023299
12,12,0.000009056
13,20,0.000410765
14,19,0.000239159
15,20,0.000124604
16,21,0.002145266
17,21,0.000587707
18,20,0.000089608
19,20,0.000143889
20,21,0.000910448
1,1,0.000002735
2,2,0.000002813
3,3,0.000003029
4,4,0.000017332
5,5,0.000063455
6,6,0.00041763
7,14,0.000037162
8,8,0.000017879
9,18,0.0000246
10,15,0.00001488
11,9,0.000024178
12,11,0.000140037
13,13,0.000169028
14,20,0.000216415
15,15,0.000720421
16,20,0.000574343
17,19,0.000401291
18,19,0.000103956
19,19,0.000529998
20,20,0.000190802
1,1,0.000001147
2,2,0.000001804
3,3,0.000002335
4,4,0.000003967
5,5,0.000028201
6,6,0.000090052
7,17,0.000100891
8,8,0.000114151
9,6,0.000075206
10,10,0.00007011
11,10,0.000038815
12,20,0.000454321
13,16,0.000043529
14,20,0.00081745
15,19,0.000182751
16,19,0.001456861
17,21,0.007434044
18,20,0.00042955
19,20,0.002872539
20,20,0.000277983
1,1,0.000002267
2,2,0.000002245
3,3,0.000001867
4,4,0.000008882
5,5,0.000008976
6,6,0.00011245
7,7,0.000242728
8,11,0.000018314
9,9,0.000020406
10,15,0.000066914
11,18,0.000771415
12,16,0.000081137
13,20,0.000122219
14,14,0.000037807
15,20,0.000641611
16,20,0.000623583
17,20,0.00168649
18,20,0.000202535
19,21,0.007318227
20,21,0.002051966
1,1,0.000002719
2,2,0.00000301
3,3,0.000004425
4,4,0.000015631
5,5,0.000022976
6,6,0.000292959
7,5,0.000008479
8,13,0.000623934
9,17,0.00013681
10,16,0.000097353
11,18,0.000032949
12,19,0.000040186
13,20,0.000089673
14,14,0.000139743
15,20,0.00071326
16,20,0.000104896
17,20,0.000246479
18,20,0.000591236
19,20,0.002728825
20,21,0.001163955
1,1,0.000001233
2,2,0.000002126
3,3,0.000004051
4,4,0.000002633
5,4,0.000009781
6,6,0.00003503
7,4,0.000012741
8,15,0.000095636
9,18,0.000170948
10,10,0.000172785
11,10,0.000073378
12,15,0.00002068
13,19,0.000335486
14,19,0.000098094
15,20,0.000156033
16,19,0.000019995
17,18,0.000034477
18,20,0.001774258
19,21,0.00102752
20,20,0.005649237
1,1,0.000002144
2,2,0.000002582
3,3,0.000002501
4,4,0.000004731
5,5,0.000034578
6,6,0.000022818
7,7,0.000056592
8,8,0.000026395
9,18,0.000614985
10,13,0.000193695
11,10,0.000036172
12,20,0.000131714
13,20,0.000916735
14,17,0.000103443
15,20,0.001422506
16,20,0.000097212
17,20,0.000354937
18,20,0.00029114
19,20,0.000583297
20,21,0.000870361
1,1,0.00000214
2,2,0.000001582
3,3,0.000003304
4,4,0.000004081
5,4,0.000002804
6,6,0.000058568
7,6,0.000059507
8,16,0.000169996
9,16,0.000102654
10,17,0.000046579
11,12,0.000009266
12,19,0.000022972
13,18,0.000065701
14,21,0.000584192
15,20,0.000179935
16,19,0.000178444
17,20,0.007626813
18,21,0.001943425
19,21,0.000298071
20,20,0.000562429
1,1,0.000002508
2,2,0.000003307
3,3,0.00000215
4,4,0.000017269
5,5,0.000014598
6,5,0.000006464
7,7,0.000261506
8,10,0.000075255
9,9,0.000646812
10,18,0.000291152
11,11,0.000010942
12,17,0.000010916
13,12,0.000026443
14,21,0.001258669
15,15,0.000073328
16,20,0.000769818
17,20,0.00002124
18,20,0.000057154
19,21,0.000947281
20,21,0.001650613
1,1,0.000002289
2,2,0.000001718
3,3,0.000003055
4,4,0.000005313
5,5,0.000021147
6,6,0.000108843
7,12,0.00009353
8,8,0.000014092
9,9,0.000060286
10,19,0.000260138
11,9,0.000011438
12,17,0.000071343
13,9,0.000015083
14,20,0.000221638
15,20,0.000207859
16,20,0.000679729
17,20,0.000033268
18,17,0.000093265
19,21,0.001543747
20,21,0.009699038
1,1,0.000002071
2,2,0.00000265
3,3,0.000003459
4,4,0.000004272
5,5,0.00000677
6,6,0.000063122
7,7,0.000050531
8,16,0.000171865
9,9,0.000168327
10,15,0.000066081
11,13,0.000062985
12,15,0.000496663
13,21,0.000719305
14,20,0.000298924
15,19,0.000027775
16,21,0.001789625
17,19,0.000358862
18,21,0.013241106
19,21,0.001520624
20,20,0.000533663
1,1,0.000001542
2,2,0.00000211
3,3,0.000003689
4,4,0.000009368
5,5,0.00002717
6,6,0.000011954
7,6,0.00010221
8,8,0.000011213
9,16,0.000081262
10,10,0.000195706
11,11,0.000176046
12,19,0.000081364
13,20,0.000076461
14,17,0.000198044
15,20,0.00142345
16,20,0.000730316
17,20,0.009929103
18,20,0.000503635
19,21,0.00101181
20,20,0.000155626
1,1,0.000002273
2,2,0.000001807
3,3,0.000003787
4,4,0.000004622
5,5,0.000014078
6,6,0.000759822
7,14,0.000012186
8,15,0.000146492
9,15,0.0000799
10,19,0.000311176
11,20,0.000445869
12,20,0.000344244
13,20,0.000355422
14,19,0.000107582
15,20,0.00017104
16,18,0.000237582
17,20,0.000175425
18,21,0.000875566
19,20,0.000068019
20,21,0.001924373
1,1,0.000002853
2,2,0.00000273
3,3,0.000003382
4,4,0.000006398
5,5,0.000019697
6,6,0.000018416
7,14,0.000161066
8,13,0.000077564
9,14,0.000374105
10,10,0.000010504
11,17,0.000052161
12,12,0.011732112
13,20,0.000109017
14,21,0.001157429
15,19,0.000057727
16,19,0.000294639
17,21,0.017375766
18,21,0.017404171
19,20,0.000181227
20,21,0.006097191
1,1,0.000003834
2,2,0.000002635
3,2,0.000002445
4,4,0.000008133
5,3,0.000008185
6,6,0.000036004
7,4,0.000004653
8,13,0.000103704
9,16,0.000117196
10,18,0.000029644
11,15,0.00003317
12,18,0.000136923
13,20,0.000333893
14,20,0.000331754
15,19,0.000209977
16,19,0.004642173
17,21,0.000337807
18,18,0.000404625
19,19,0.000265312
20,20,0.000096268
1,1,0.000001918
2,2,0.000003085
3,3,0.000002246
4,4,0.000023651
5,5,0.000077004
6,6,0.000322921
7,7,0.000009642
8,8,0.000043142
9,9,0.000081085
10,14,0.000546566
11,16,0.000113297
12,17,0.000244749
13,20,0.000116772
14,20,0.000068143
15,15,0.000070402
16,20,0.000389547
17,19,0.000047117
18,20,0.000275542
19,20,0.002721385
20,19,0.000589976
1,1,0.000002562
2,2,0.000001194
3,3,0.000007635
4,4,0.000020547
5,5,0.000046526
6,6,0.00018433
7,5,0.000009491
8,8,0.000035862
9,9,0.000064918
10,19,0.000066559
11,12,0.000127167
12,15,0.000093122
13,20,0.000490176
14,18,0.000022657
15,16,0.00008703
16,20,0.000114109
17,21,0.000644387
18,20,0.003096965
19,21,0.001100238
20,19,0.000358282
1,1,0.000002023
2,2,0.000001767
3,3,0.000003562
4,4,0.000017516
5,5,0.000004389
6,6,0.000035271
7,13,0.000321954
8,16,0.000093876
9,15,0.000215446
10,17,0.000029594
11,19,0.000231834
12,20,0.000313056
13,20,0.000277072
14,20,0.003094892
15,20,0.000071306
16,20,0.000133516
17,19,0.000524234
18,20,0.000048236
19,21,0.005793783
20,21,0.00884159
1,1,0.000002527
2,2,0.000003714
3,3,0.000003291
4,4,0.000004567
5,5,0.000012937
6,6,0.000010618
7,15,0.000059108
8,15,0.000073746
9,15,0.000017901
10,16,0.000112727
11,16,0.000060437
12,19,0.000055552
13,12,0.000883502
14,21,0.001631013
15,20,0.001522495
16,21,0.002521911
17,20,0.000241448
18,20,0.000077856
19,20,0.000588903
20,21,0.001385864
1,1,0.000002717
2,2,0.000002414
3,3,0.000002392
4,4,0.000006008
5,5,0.000033074
6,6,0.000073092
7,7,0.000040167
8,15,0.000115344
9,15,0.000037387
10,18,0.000244988
11,19,0.000060431
12,18,0.000095082
13,19,0.000146544
14,20,0.00028592
15,11,0.000042976
16,20,0.000187873
17,20,0.000270144
18,20,0.000378325
19,20,0.000276452
20,19,0.000061919
1,1,0.000001782
2,2,0.000001844
3,3,0.000002998
4,4,0.000004365
5,5,0.000080867
6,6,0.000132787
7,13,0.000281931
8,8,0.000334882
9,14,0.000034659
10,11,0.000063962
11,15,0.000162086
12,14,0.000041478
13,18,0.000121795
14,20,0.001900923
15,16,0.000080757
16,21,0.001352911
17,21,0.001098911
18,21,0.004746226
19,20,0.000450712
20,20,0.001101524
1,1,0.000002538
2,2,0.000002511
3,3,0.000003189
4,4,0.000003438
5,5,0.000011087
6,6,0.000057398
7,12,0.000492744
8,12,0.00001842
9,17,0.000044648
10,10,0.000146017
11,16,0.000037604
12,19,0.000097846
13,20,0.000280647
14,20,0.000553144
15,21,0.001133065
16,20,0.000021649
17,20,0.000063284
18,21,0.005429367
19,20,0.000129385
20,19,0.000616431
1,1,0.000001197
2,2,0.000002382
3,3,0.00000487
4,4,0.000007375
5,5,0.000035103
6,5,0.000023871
7,7,0.000088375
8,14,0.000115364
9,16,0.000091985
10,18,0.000021993
11,18,0.000139313
12,15,0.000023673
13,15,0.000015714
14,21,0.001810259
15,21,0.002129599
16,21,0.002879745
17,19,0.000203615
18,21,0.000834468
19,19,0.000840306
20,18,0.000033009
1,1,0.000002136
2,2,0.000002072
3,3,0.000003108
4,4,0.000003218
5,5,0.000006033
6,6,0.000058362
7,12,0.000283834
8,12,0.000627064
9,9,0.000096155
10,16,0.000028674
11,16,0.000071469
12,20,0.000102505
13,19,0.000631079
14,20,0.000043938
15,20,0.000516819
16,19,0.000306959
17,19,0.000315409
18,20,0.001305188
19,21,0.002379604
20,20,0.000210784
1,1,0.000001658
2,2,0.000003005
3,3,0.000003789
4,4,0.00000363
5,4,0.000022222
6,6,0.000036784
7,6,0.000150297
8,16,0.000550454
9,16,0.00033429
10,15,0.000076956
11,17,0.000122269
12,17,0.000571449
13,10,0.000151607
14,20,0.000117651
15,20,0.00064133
16,20,0.000116091
17,20,0.000058833
18,20,0.000223907
19,16,0.000048991
20,20,0.001509753
1,1,0.000001382
2,2,0.000002293
3,3,0.000002443
4,3,0.000002325
5,5,0.000024739
6,6,0.000094691
7,12,0.000039483
8,17,0.000011587
9,15,0.000115409
10,18,0.000284871
11,17,0.000215766
12,19,0.000103769
13,17,0.000049491
14,11,0.000073806
15,21,0.001367131
16,21,0.002429709
17,20,0.000415289
18,20,0.00042801
19,20,0.001713971
20,21,0.001642476
1,1,0.000003025
2,2,0.000002742
3,3,0.000003043
4,4,0.000004495
5,5,0.000009708
6,6,0.000020502
7,12,0.000230707
8,14,0.000163943
9,14,0.00042282
10,17,0.000092138
11,19,0.000075187
12,17,0.000033174
13,20,0.000453701
14,20,0.000508114
15,21,0.001828442
16,19,0.00020191
17,21,0.008984759
18,19,0.000153308
19,19,0.000628145
20,17,0.000119441
1,1,0.000003168
2,2,0.00000321
3,3,0.000002511
4,4,0.000003557
5,5,0.000011161
6,6,0.000052884
7,14,0.000174172
8,6,0.000007185
9,16,0.000046125
10,17,0.000122028
11,15,0.000044713
12,18,0.00004693
13,17,0.001068925
14,21,0.004428032
15,20,0.000321766
16,20,0.000361224
17,18,0.000122962
18,20,0.000230123
19,20,0.000324299
20,20,0.00084932
1,1,0.000001806
2,2,0.000002402
3,3,0.000003305
4,4,0.000003104
5,5,0.000010724
6,6,0.000009085
7,14,0.000118258
8,8,0.000025638
9,14,0.000092868
10,17,0.000074364
11,17,0.000223648
12,20,0.0005504
13,19,0.00003063
14,20,0.000437653
15,19,0.000063112
16,20,0.001686143
17,20,0.000743029
18,20,0.000124586
19,21,0.003823205
20,21,0.005625538
1,1,0.000002937
2,2,0.000003125
3,3,0.000002779
4,4,0.000003775
5,5,0.00006446
6,6,0.000072394
7,7,0.000042737
8,18,0.000039917
9,16,0.000103041
10,10,0.000253295
11,16,0.000401414
12,19,0.001183843
13,13,0.000671141
14,21,0.000871365
15,20,0.000210797
16,20,0.000545911
17,20,0.000214602
18,20,0.000284914
19,20,0.00075918
20,21,0.000829773
1,1,0.000002027
2,2,0.00000274
3,3,0.000001932
4,4,0.000013749
5,5,0.000022822
6,6,0.000045774
7,7,0.00008055
8,6,0.000208482
9,16,0.000150062
10,20,0.000036535
11,18,0.000068713
12,19,0.001929826
13,20,0.000142015
14,21,0.000432308
15,20,0.000181789
16,20,0.000739826
17,18,0.000035481
18,21,0.001034148
19,21,0.006686046
20,20,0.000065966
1,1,0.000001309
2,2,0.000002396
3,3,0.000005499
4,4,0.000004736
5,5,0.000018721
6,4,0.000007828
7,13,0.000069832
8,17,0.000202562
9,7,0.00013806
10,10,0.000227784
11,20,0.000151444
12,20,0.000872051
13,17,0.000019152
14,19,0.000052194
15,19,0.000363261
16,20,0.000722581
17,21,0.000827965
18,19,0.001429985
19,21,0.000597399
20,20,0.000635443
1,1,0.000001861
2,2,0.000002689
3,3,0.000002212
4,4,0.000004109
5,5,0.000085696
6,4,0.000009909
7,7,0.00041148
8,8,0.000024792
9,8,0.000071531
10,19,0.000192796
11,19,0.00001631
12,11,0.000231515
13,19,0.000145979
14,20,0.000603245
15,20,0.002695717
16,20,0.001302579
17,21,0.000753807
18,21,0.001477965
19,21,0.000954069
20,17,0.000032509
1,1,0.000001121
2,2,0.000002454
3,3,0.000003055
4,4,0.000002822
5,5,0.000046131
6,6,0.000024126
7,6,0.000018838
8,11,0.000056499
9,18,0.00018724
10,5,0.000132631
11,20,0.00057795
12,18,0.000518564
13,16,0.000118214
14,19,0.000318397
15,21,0.002014107
16,20,0.000172423
17,20,0.0037544
18,21,0.001716025
19,20,0.000079357
20,20,0.000182384
1,1,0.000001437
2,2,0.000002807
3,3,0.000004902
4,4,0.000002771
5,5,0.000009887
6,6,0.000009234
7,7,0.000061995
8,15,0.000050104
9,16,0.000029112
10,15,0.000327288
11,16,0.000100364
12,16,0.000100316
13,21,0.000932541
14,20,0.001499663
15,20,0.000026726
16,20,0.00016155
17,21,0.012836188
18,20,0.000074898
19,19,0.000194073
20,20,0.001828816
1,1,0.000003157
2,2,0.000003123
3,3,0.000002593
4,4,0.000005079
5,5,0.000011397
6,6,0.000061707
7,6,0.000093668
8,16,0.000102899
9,9,0.00005074
10,18,0.000411523
11,16,0.000149871
12,16,0.000656709
13,20,0.00039873
14,21,0.000957141
15,12,0.000053723
16,20,0.000505662
17,21,0.001158384
18,18,0.000013924
19,21,0.000339532
20,19,0.0010427
1,1,0.000002456
2,2,0.000002136
3,3,0.000005371
4,4,0.000009683
5,5,0.000004945
6,4,0.000003902
7,13,0.000166706
8,15,0.000124393
9,14,0.00001921
10,10,0.000027373
11,11,0.000317999
12,20,0.000150112
13,16,0.000144042
14,20,0.000139479
15,20,0.00058982
16,20,0.001452001
17,20,0.000697233
18,19,0.002224036
19,20,0.000154681
20,20,0.006817543
1,1,0.00000346
2,2,0.00000158
3,3,0.000003391
4,4,0.000010407
5,5,0.000034229
6,5,0.000007112
7,13,0.000077607
8,13,0.000260605
9,7,0.000097166
10,18,0.000078556
11,20,0.000477505
12,19,0.000039993
13,20,0.000972851
14,18,0.000381544
15,20,0.000296375
16,20,0.000729657
17,18,0.000126841
18,21,0.000491496
19,20,0.002461738
20,20,0.00087978
1,1,0.000003046
2,2,0.000002416
3,3,0.000002373
4,4,0.000021904
5,5,0.000007915
6,6,0.000091715
7,14,0.000090212
8,14,0.000326132
9,9,0.000011274
10,8,0.000247436
11,15,0.000407176
12,20,0.000075246
13,20,0.000123826
14,17,0.000101004
15,19,0.000261367
16,21,0.002237304
17,20,0.000553693
18,20,0.001283972
19,21,0.000956293
20,19,0.000445806
1,1,0.000001514
2,2,0.000001374
3,3,0.000002322
4,4,0.00000876
5,5,0.000005018
6,6,0.000214316
7,11,0.000071742
8,15,0.000062508
9,7,0.000091646
10,18,0.000241318
11,11,0.000155017
12,19,0.000054132
13,21,0.00074729
14,21,0.001606819
15,14,0.000173942
16,14,0.000083467
17,20,0.000541033
18,21,0.004266526
19,21,0.003022742
20,19,0.000111698
1,1,0.000002145
2,2,0.000003192
3,3,0.000002378
4,4,0.000017771
5,5,0.000037781
6,6,0.000205178
7,7,0.000245957
8,13,0.000061069
9,16,0.000191097
10,14,0.000022314
11,18,0.000100793
12,15,0.00002626
13,14,0.000076968
14,20,0.00358364
15,21,0.008118523
16,19,0.000330079
17,21,0.00064821
18,21,0.00129078
19,21,0.001950601
20,20,0.001246033
1,1,0.000002497
2,2,0.00000226
3,3,0.000002643
4,4,0.000004848
5,5,0.000025524
6,6,0.00008324
7,14,0.00022007
8,8,0.00005542
9,16,0.000151922
10,19,0.000030799
11,19,0.000483772
12,12,0.000034955
13,19,0.000068565
14,18,0.000031146
15,20,0.00010605
16,21,0.000561
17,21,0.008287881
18,21,0.001532303
19,21,0.000403606
20,21,0.002715889
1,1,0.000004718
2,2,0.00000156
3,3,0.00000549
4,4,0.000003527
5,5,0.000011447
6,6,0.000119386
7,16,0.000292638
8,8,0.00006596
9,16,0.00004619
10,19,0.000245662
11,16,0.000043424
12,17,0.000025368
13,20,0.000153552
14,21,0.00150997
15,19,0.000212873
16,20,0.000669395
17,20,0.000222839
18,21,0.001367957
19,21,0.001852564
20,20,0.000178916
1,1,0.000001768
2,2,0.000002535
3,3,0.000003357
4,4,0.000003664
5,5,0.000004649
6,6,0.000045015
7,7,0.000021453
8,18,0.000170054
9,8,0.000175116
10,15,0.000124927
11,11,0.000055297
12,13,0.00014447
13,20,0.000586895
14,19,0.000088381
15,20,0.000161898
16,21,0.000823546
17,21,0.011403628
18,21,0.01463999
19,20,0.000217365
20,20,0.000109346
1,1,0.00000178
2,2,0.000001863
3,3,0.000004484
4,4,0.000008219
5,5,0.000025024
6,6,0.000088162
7,7,0.000047705
8,13,0.000029321
9,15,0.000183408
10,10,0.000018102
11,19,0.000118047
12,20,0.000116978
13,14,0.000038591
14,21,0.001259568
15,20,0.001431207
16,21,0.000737708
17,21,0.00119182
18,20,0.001523016
19,21,0.00648271
20,21,0.000699962
1,1,0.000002633
2,2,0.000002658
3,3,0.000002993
4,4,0.000009485
5,5,0.00000635
6,6,0.000184354
7,14,0.000133304
8,8,0.000027232
9,12,0.000281362
10,16,0.000029713
11,16,0.000315448
12,20,0.000634786
13,20,0.000266937
14,21,0.003005348
15,16,0.00083839
16,21,0.007055051
17,20,0.000628321
18,20,0.000715927
19,21,0.001840544
20,20,0.000024344
1,1,0.000001976
2,2,0.000002679
3,3,0.000004085
4,4,0.000005364
5,5,0.000010406
6,6,0.000274462
7,13,0.000269561
8,15,0.000078083
9,17,0.000219301
10,16,0.000067
11,19,0.000354259
12,21,0.001528063
13,20,0.000322828
14,20,0.000270684
15,20,0.000054956
