Scramble Length,Solution Moves,Solution Time (s)
27,20,0.000160379
28,21,0.000819175
29,21,0.01256536
30,21,0.0006017
1,8,0.000083145
2,9,0.000052755
3,3,0.000003172
4,4,0.000003906
5,5,0.000003527
6,6,0.000004574
7,10,0.000006716
8,17,0.000080272
9,15,0.000017545
10,15,0.000062659
11,18,0.000070009
12,15,0.000020543
13,18,0.000136791
14,20,0.000105457
15,15,0.000009909
16,21,0.001096368
17,20,0.000115194
18,20,0.000478853
19,20,0.000943046
20,20,0.000398244
21,20,0.003209144
22,20,0.000049848
23,21,0.000502
24,21,0.000469672
25,21,0.002104713
26,20,0.004611217
27,21,0.000912697
28,21,0.001287591
29,21,0.002079349
30,20,0.00118737
1,1,0.000003397
2,2,0.000003378
3,8,0.000046321
4,4,0.00000347
5,10,0.000013861
6,4,0.000003118
7,7,0.000005643
8,16,0.000013287
9,15,0.000015038
10,16,0.00010632
11,20,0.00031305
12,19,0.001339526
13,20,0.0055391
14,20,0.000414116
15,21,0.000355957
16,18,0.000046871
17,21,0.008769945
18,20,0.000280059
19,20,0.013937679
20,20,0.000758734
21,21,0.000609571
22,21,0.001245454
23,21,0.000729088
24,21,0.005812719
25,21,0.004772523
26,20,0.000945881
27,20,0.000234575
28,20,0.005878657
29,20,0.001317081
30,19,0.000061204
1,8,0.000064685
2,2,0.000002126
3,3,0.000002431
4,14,0.000017378
5,12,0.000048968
6,12,0.000008158
7,15,0.00000731
8,7,0.000004586
9,16,0.000038511
10,16,0.000043631
11,20,0.000077638
12,15,0.000010249
13,21,0.000591212
14,20,0.000032724
15,19,0.000089057
16,20,0.000568336
17,19,0.000016322
18,18,0.000012406
19,21,0.001608346
20,19,0.000051729
21,20,0.000035731
22,20,0.00100519
23,18,0.000239187
24,18,0.00545972
25,21,0.001939175
26,20,0.000141645
27,21,0.000761191
28,19,0.000031831
29,21,0.000599489
30,20,0.001211252
1,1,0.000003526
2,2,0.000002932
3,9,0.000084618
4,14,0.000008711
5,7,0.000005372
6,13,0.00005847
7,14,0.000022973
8,18,0.00001681
9,3,0.000003281
10,17,0.000067228
11,11,0.00000778
12,18,0.000013397
13,20,0.000245254
14,20,0.000137467
15,19,0.000059817
16,19,0.000292707
17,21,0.001766089
18,19,0.000084726
19,21,0.001812745
20,20,0.000627221
21,21,0.000614332
22,21,0.000398695
23,21,0.000894184
24,20,0.000118151
25,20,0.000150165
26,19,0.000304374
27,20,0.001075403
28,20,0.000833253
29,21,0.001097593
30,19,0.001952013
1,1,0.000002871
2,2,0.000002527
3,9,0.000051337
4,4,0.000003397
5,5,0.000004482
6,10,0.000005214
7,13,0.000015621
8,18,0.000053067
9,16,0.000081701
10,8,0.000005726
11,17,0.0000176
12,20,0.000104896
13,20,0.000044425
14,20,0.000941987
15,20,0.00009856
16,20,0.000038214
17,20,0.000052484
18,19,0.008361672
19,21,0.00080881
20,21,0.001077577
21,21,0.000731558
22,20,0.001059274
23,21,0.002282567
24,21,0.001362618
25,21,0.002467973
26,20,0.000733409
27,21,0.001231318
28,20,0.000079216
29,21,0.000966968
30,20,0.002468324
1,1,0.000002799
2,2,0.00000302
3,10,0.000102488
4,10,0.000009456
5,5,0.000003898
6,13,0.000077825
7,7,0.000006162
8,16,0.000011919
9,16,0.000077288
10,17,0.00010181
11,16,0.000018477
12,20,0.001069332
13,20,0.000545432
14,20,0.005240714
15,17,0.000077879
16,21,0.001411131
17,20,0.000076363
18,21,0.000486047
19,21,0.001616372
20,21,0.014025857
21,20,0.000033527
22,21,0.001094855
23,20,0.000087338
24,21,0.001138245
25,20,0.00269968
26,21,0.000712283
27,20,0.000334299
28,21,0.000755098
29,21,0.000903056
30,19,0.00003616
1,1,0.000002127
2,2,0.000002585
3,3,0.000002752
4,2,0.000001832
5,3,0.000002634
6,10,0.000021069
7,14,0.000017914
8,15,0.000063525
9,6,0.000005135
10,15,0.000044354
11,20,0.000440509
12,17,0.000114574
13,15,0.000018677
14,19,0.000155671
15,20,0.000700717
16,20,0.000340591
17,21,0.001248524
18,18,0.000948072
19,21,0.000985734
20,21,0.000713068
21,21,0.000795646
22,19,0.000139518
23,20,0.000881687
24,20,0.000145273
25,19,0.000153789
26,21,0.001206316
27,21,0.000385068
28,20,0.006121178
29,20,0.000238217
30,20,0.000057261
1,1,0.000002519
2,2,0.000002355
3,3,0.00000366
4,4,0.000003172
5,5,0.000003219
6,15,0.000009627
7,7,0.000005733
8,8,0.000012065
9,15,0.00000799
10,17,0.00007127
11,18,0.00004536
12,16,0.000051719
13,15,0.000050908
14,21,0.000367727
15,18,0.000103385
16,20,0.000053801
17,20,0.003830729
18,21,0.000905992
19,19,0.000019339
20,20,0.000352282
21,20,0.000070158
22,20,0.001574375
23,20,0.00014028
24,21,0.000595139
25,20,0.0055217
26,19,0.000078045
27,17,0.000109468
28,20,0.000143982
29,21,0.000273366
30,21,0.000904992
1,1,0.000003187
2,2,0.000002463
3,3,0.00000262
4,10,0.000078141
5,10,0.000035292
6,6,0.000005514
7,12,0.000013165
8,13,0.00000811
9,15,0.000050882
10,19,0.000109274
11,18,0.000025877
12,19,0.000042543
13,21,0.002651095
14,20,0.001473667
15,21,0.002216638
16,21,0.002103526
17,20,0.004709883
18,21,0.000937169
19,20,0.000370049
20,20,0.000483702
21,20,0.000043373
22,21,0.001105017
23,20,0.000870172
24,21,0.00149998
25,21,0.001208472
26,20,0.000413913
27,20,0.000054937
28,21,0.002427986
29,21,0.000777904
30,21,0.000844612
1,1,0.000002257
2,8,0.000014612
3,10,0.000005863
4,4,0.000003451
5,5,0.000003087
6,9,0.000010996
7,7,0.000004605
8,12,0.000016449
9,13,0.000029464
10,16,0.000022482
11,16,0.000078391
12,17,0.000026673
13,13,0.000009155
14,20,0.00030152
15,15,0.000825553
16,21,0.001363324
17,18,0.000957221
18,21,0.000888623
19,20,0.0011403
20,21,0.010293609
21,21,0.00090869
22,20,0.001040637
23,19,0.000284812
24,20,0.000047143
25,20,0.001103704
26,21,0.001149726
27,21,0.00152049
28,18,0.005466386
29,20,0.003245527
30,20,0.000384622
1,8,0.000065869
2,2,0.000002371
3,6,0.000005994
4,9,0.00001414
5,5,0.000003374
6,14,0.000013746
7,7,0.000004893
8,8,0.000006092
9,17,0.000023678
10,14,0.000014281
11,13,0.000029203
12,19,0.000475603
13,20,0.000094076
14,20,0.000144292
15,20,0.000039402
16,20,0.000598124
17,19,0.000078917
18,19,0.000362896
19,21,0.000847457
20,21,0.003309156
21,19,0.000234673
22,20,0.000063548
23,21,0.002056626
24,20,0.000046992
25,20,0.008330657
26,21,0.011216656
27,20,0.000099562
28,20,0.000090275
29,21,0.000714851
30,21,0.000939777
1,1,0.000002579
2,2,0.000002688
3,10,0.00007023
4,11,0.000007438
5,8,0.00000767
6,6,0.000005245
7,7,0.000005264
8,11,0.000007331
9,14,0.000015866
10,10,0.000008188
11,20,0.000589748
12,20,0.00006619
13,20,0.000092016
14,20,0.000984494
15,20,0.005120408
16,20,0.002991676
17,20,0.000368843
18,21,0.000892397
19,18,0.00009847
20,21,0.004492165
21,21,0.000241252
22,20,0.000371632
23,21,0.000479093
24,19,0.000047682
25,20,0.001832012
26,20,0.000033911
27,21,0.000943044
28,21,0.000621735
29,21,0.000724043
30,21,0.000552137
1,8,0.000079239
2,9,0.000059148
3,3,0.000003553
4,4,0.00000309
5,5,0.00000396
6,11,0.000017926
7,13,0.000043329
8,14,0.000052446
9,16,0.000041367
10,17,0.000014233
11,18,0.000064183
12,17,0.000567083
13,18,0.000195699
14,17,0.000037533
15,18,0.000036207
16,18,0.001124607
17,20,0.000363238
18,21,0.000656238
19,21,0.001345993
20,17,0.000021978
21,20,0.000230475
22,21,0.000873879
23,21,0.001769232
24,21,0.014560184
25,21,0.006469415
26,21,0.00073256
27,21,0.00072161
28,21,0.000649792
29,21,0.000982466
30,21,0.009802614
1,1,0.000003969
2,2,0.000002208
3,3,0.000002574
4,4,0.000002754
5,9,0.000011683
6,6,0.000004395
7,14,0.000067244
8,16,0.00000874
9,9,0.000005103
10,15,0.000016889
11,14,0.000006914
12,21,0.000827054
13,20,0.000181022
14,20,0.000214886
15,20,0.001724165
16,19,0.000090309
17,21,0.000657866
18,20,0.000253823
19,20,0.000597774
20,20,0.000745392
21,21,0.000959952
22,20,0.000069871
23,21,0.001247685
24,20,0.001142635
25,21,0.000907841
26,21,0.001187874
27,21,0.001653564
28,21,0.009298638
29,21,0.000727053
30,20,0.005964914
1,1,0.000002641
2,9,0.000046301
3,3,0.000003364
4,4,0.000003158
5,5,0.000003785
6,15,0.000008394
7,7,0.000005537
8,10,0.000024137
9,7,0.000008259
10,16,0.000013341
11,18,0.001343379
12,20,0.00017928
13,18,0.00008211
14,20,0.000109915
15,18,0.000048428
16,21,0.004135766
17,21,0.000398596
18,21,0.00825959
19,20,0.000146247
20,21,0.001327531
21,21,0.001965744
22,20,0.000098768
23,20,0.00243111
24,20,0.000956388
25,21,0.000700745
26,20,0.001529896
27,20,0.000073738
28,20,0.000344689
29,20,0.000640599
30,20,0.000335907
1,1,0.000002681
2,2,0.000002406
3,3,0.000002824
4,11,0.000053904
5,5,0.000003849
6,11,0.00001389
7,9,0.000005374
8,15,0.000007789
9,17,0.000081654
10,17,0.000015572
11,10,0.000011871
12,20,0.000039525
13,15,0.000008706
14,20,0.000021775
15,20,0.001572568
16,19,0.000266136
17,19,0.000016185
18,20,0.000161192
19,20,0.000105879
20,20,0.00356835
21,21,0.001061497
22,21,0.000878967
23,20,0.000139518
24,21,0.016461816
25,21,0.001136943
26,21,0.001577226
27,20,0.00095169
28,21,0.000647904
29,22,0.003286131
30,21,0.001040677
1,1,0.000002686
2,2,0.000002565
3,3,0.000002774
4,11,0.000056671
5,10,0.000066112
6,6,0.000003828
7,13,0.000009597
8,15,0.000057121
9,15,0.000041446
10,13,0.000007224
11,12,0.000010564
12,21,0.001052382
13,18,0.011382458
14,19,0.00004262
15,21,0.001381875
16,19,0.000014637
17,21,0.00100911
18,21,0.00230597
19,21,0.001251272
20,21,0.002464043
21,20,0.000076029
22,20,0.000115364
23,20,0.000022668
24,21,0.001153676
25,20,0.000587536
26,20,0.000599893
27,21,0.000765369
28,20,0.000984116
29,21,0.000553284
30,21,0.001057559
1,8,0.000072099
2,2,0.000002474
3,3,0.000002108
4,13,0.000037834
5,8,0.000006852
6,9,0.000007384
7,15,0.00000712
8,12,0.000015978
9,9,0.000024878
10,17,0.000018537
11,18,0.000103662
12,19,0.000346257
13,19,0.000076963
14,21,0.00075612
15,20,0.000400919
16,20,0.00009966
17,21,0.000819792
18,20,0.000310206
19,21,0.001277401
20,20,0.000376675
21,20,0.00050955
22,21,0.000898876
23,21,0.00835625
24,21,0.000441267
25,21,0.000862368
26,21,0.012599404
27,19,0.004250667
28,21,0.012516568
29,20,0.000307837
30,20,0.006505784
1,1,0.000003095
2,9,0.000077265
3,3,0.00000231
4,4,0.000002969
5,12,0.000077978
6,5,0.000003855
7,12,0.000045962
8,8,0.000005396
9,14,0.000068124
10,17,0.000084977
11,20,0.000031356
12,17,0.000030127
13,19,0.000018271
14,20,0.000399424
15,20,0.000215715
16,21,0.000874542
17,21,0.001818378
18,20,0.00015916
19,20,0.001218054
20,19,0.000064708
21,21,0.000771735
22,20,0.000092605
23,19,0.000041454
24,21,0.001251211
25,21,0.00161669
26,20,0.013925315
27,20,0.000712026
28,21,0.000682008
29,20,0.000218141
30,21,0.010275483
1,8,0.000067169
2,2,0.000002734
3,10,0.000005048
4,12,0.000004187
5,5,0.000003269
6,13,0.000026876
7,15,0.000007466
8,12,0.000014208
9,11,0.000005
10,16,0.000009415
11,11,0.000416926
12,20,0.000038217
13,19,0.000080838
14,19,0.000175149
15,20,0.00010348
16,20,0.000249637
17,20,0.000108753
18,20,0.000197727
19,21,0.000932293
20,20,0.000244678
21,20,0.000649408
22,20,0.006303416
23,21,0.001133153
24,20,0.010820939
25,20,0.0008527
26,20,0.000139867
27,20,0.000038275
28,20,0.00127854
29,19,0.000464773
30,19,0.00019343
1,1,0.000002393
2,8,0.000071455
3,3,0.00000338
4,4,0.000003633
5,12,0.000060138
6,15,0.000042695
7,7,0.000005156
8,9,0.000005227
9,9,0.00000622
10,10,0.000011069
11,10,0.000022138
12,21,0.000751873
13,20,0.00055405
14,20,0.000085022
15,15,0.000314822
16,20,0.0006845
17,17,0.000429982
18,19,0.000098612
19,21,0.010789236
20,20,0.000253498
21,21,0.000641418
22,21,0.000796882
23,20,0.004735455
24,20,0.000191125
25,21,0.002325218
26,19,0.000446854
27,21,0.000781197
28,21,0.0007214
29,20,0.000034094
30,21,0.001038282
1,8,0.000073307
2,2,0.000002293
3,3,0.000002987
4,4,0.000003204
5,14,0.000006857
6,12,0.000007652
7,14,0.0000619
8,13,0.000016434
9,16,0.00002207
10,18,0.000040877
11,19,0.000011368
12,20,0.000027375
13,20,0.000621903
14,20,0.000054104
15,21,0.000590667
16,20,0.000050839
17,19,0.000733403
18,20,0.000773713
19,20,0.00028018
20,19,0.000149796
21,20,0.000041579
22,20,0.001732675
23,21,0.000593533
24,20,0.001005887
25,20,0.000052553
26,21,0.001432801
27,20,0.000396448
28,21,0.001881123
29,21,0.01020635
30,21,0.000205867
1,1,0.000002355
2,2,0.000002486
3,3,0.000002814
4,9,0.000009992
5,11,0.000058737
6,6,0.000004498
7,7,0.000005252
8,8,0.000005565
9,12,0.000007067
10,20,0.000108072
11,14,0.000010202
12,16,0.000034076
13,20,0.006743791
14,20,0.000242492
15,21,0.001595977
16,20,0.000410599
17,18,0.000122434
18,21,0.003414995
19,20,0.01174875
20,21,0.000719736
21,21,0.000944449
22,21,0.000525718
23,21,0.001316641
24,21,0.00123988
25,21,0.001129065
26,20,0.000777942
27,19,0.000246089
28,20,0.000225526
29,21,0.002510142
30,20,0.000155555
1,8,0.000068657
2,2,0.000002217
3,10,0.000054214
4,10,0.000047738
5,12,0.000027497
6,5,0.000004109
7,16,0.000012767
8,9,0.000008663
9,14,0.000008932
10,19,0.000051705
11,16,0.000055731
12,20,0.000328816
13,21,0.000754521
14,19,0.000045006
15,21,0.000502404
16,20,0.000178546
17,19,0.000035854
18,20,0.000019122
19,19,0.000120839
20,21,0.001297427
21,21,0.002399686
22,20,0.000812429
23,21,0.000278824
24,21,0.000469913
25,20,0.000206478
26,20,0.000901195
27,20,0.000264541
28,20,0.000148853
29,19,0.000742942
30,20,0.008333088
1,8,0.000079415
2,2,0.000002601
3,3,0.000003097
4,11,0.000062267
5,12,0.000060811
6,6,0.000004977
7,7,0.000005763
8,7,0.000007065
9,9,0.000006713
10,15,0.000019819
11,9,0.000007342
12,20,0.000092454
13,20,0.00149789
14,19,0.000020184
15,20,0.000535032
16,19,0.000132995
17,21,0.00100701
18,20,0.000100944
19,20,0.000369198
20,19,0.000018278
21,21,0.000984923
22,20,0.000058325
23,20,0.002378266
24,21,0.001637887
25,21,0.008158165
26,20,0.00058608
27,18,0.000323498
28,21,0.001022736
29,21,0.003289259
30,20,0.001422006
1,8,0.000080397
2,2,0.000002527
3,9,0.000045703
4,4,0.000004465
5,9,0.000015192
6,6,0.000004699
7,17,0.000008842
8,15,0.000057578
9,18,0.000010985
10,13,0.000042191
11,17,0.000057311
12,21,0.000627847
13,20,0.000245176
14,21,0.001994253
15,20,0.000761532
16,20,0.000355165
17,18,0.000061077
18,12,0.000008671
19,20,0.000400461
20,21,0.000534014
21,20,0.000507862
22,20,0.001703554
23,21,0.00080404
24,21,0.007024385
25,21,0.000705851
26,19,0.000320738
27,19,0.000891336
28,18,0.00004819
29,21,0.000720438
30,20,0.009374793
1,1,0.000006363
2,9,0.000065576
3,9,0.000043059
4,9,0.000025632
5,5,0.000004134
6,13,0.000006657
7,7,0.000004361
8,8,0.000005908
9,9,0.000005944
10,16,0.000016497
11,17,0.000074489
12,17,0.000072544
13,20,0.000052237
14,20,0.000038812
15,21,0.014693224
16,20,0.001417393
17,19,0.000036204
18,19,0.00062025
19,20,0.000056962
20,21,0.001340788
21,21,0.000709393
22,20,0.000426247
23,20,0.00250529
24,19,0.000435553
25,21,0.010353199
26,19,0.003187251
27,21,0.008992112
28,21,0.000916238
29,21,0.007810926
30,20,0.000106677
1,1,0.000002141
2,2,0.000002334
3,3,0.000002572
4,10,0.000005506
5,15,0.000056266
6,11,0.000013122
7,12,0.000005165
8,17,0.000009359
9,14,0.000063996
10,10,0.00011076
11,12,0.000068688
12,12,0.004254777
13,18,0.000113625
14,19,0.000047318
15,20,0.000223409
16,20,0.001161831
17,21,0.001208047
18,20,0.000324927
19,21,0.00170735
20,21,0.0009635
21,21,0.000538134
22,21,0.004299736
23,21,0.000264713
24,21,0.002184771
25,20,0.000529021
26,21,0.001642685
27,20,0.000020396
28,20,0.001194888
29,21,0.000564334
30,21,0.000905539
1,1,0.000002606
2,2,0.000001803
3,3,0.000002509
4,4,0.000002943
5,14,0.000010553
6,6,0.00000419
7,7,0.000004839
8,11,0.00000864
9,16,0.000081562
10,19,0.000083007
11,11,0.000049875
12,20,0.000462414
13,19,0.000018241
14,20,0.000268034
15,19,0.000572799
16,21,0.000611193
17,21,0.001524311
18,19,0.000200138
19,21,0.00123831
20,21,0.00060004
21,21,0.001180041
22,21,0.002167549
23,21,0.002062049
24,20,0.00019572
25,19,0.000050917
26,20,0.005662497
27,20,0.000179646
28,21,0.001566731
29,20,0.000036827
30,20,0.000047072
1,1,0.000002464
2,2,0.000002572
3,10,0.000075709
4,14,0.00004039
5,5,0.00000391
6,11,0.000026159
7,16,0.000014133
8,8,0.000007183
9,11,0.000018494
10,10,0.000013338
11,20,0.000133938
12,20,0.000123713
13,11,0.000875772
14,20,0.000016537
15,20,0.000098127
16,21,0.000896649
17,20,0.000058762
18,20,0.000274019
19,20,0.000213445
20,21,0.001495432
21,21,0.000235139
22,20,0.000332704
23,21,0.011426415
24,21,0.012089761
25,19,0.000300698
26,20,0.001372624
27,20,0.00011241
28,20,0.000038018
29,21,0.001316679
30,20,0.00145232
1,8,0.000078394
2,7,0.000012992
3,3,0.000003179
4,4,0.000003799
5,10,0.000058309
6,6,0.000004718
7,15,0.000035036
8,16,0.000021917
9,12,0.000008293
10,15,0.000022101
11,18,0.000012542
12,9,0.000005914
13,19,0.00048718
14,18,0.000339229
15,19,0.001769804
16,20,0.000121863
17,20,0.000316386
18,19,0.000634407
19,21,0.000244466
20,21,0.000508834
21,21,0.000882112
22,20,0.000440504
23,21,0.000974837
24,21,0.0028944
25,21,0.000987446
26,21,0.000411312
27,20,0.003292269
28,21,0.002135809
29,20,0.00088538
30,20,0.000190269
1,1,0.000002936
2,2,0.000002662
3,8,0.000019593
4,4,0.000003471
5,13,0.000008999
6,14,0.000008163
7,13,0.00003886
8,8,0.000006453
9,15,0.000016824
10,7,0.000005493
11,16,0.000071588
12,16,0.000009781
13,13,0.000008373
14,18,0.00002463
15,19,0.000025533
16,20,0.000372912
17,20,0.000407763
18,19,0.000501472
19,20,0.000182597
20,20,0.000791966
21,21,0.0005179
22,20,0.002139053
23,21,0.000966508
24,20,0.000363251
25,21,0.001957077
26,20,0.00098795
27,20,0.000061748
28,21,0.002524072
29,21,0.009681966
30,21,0.000714413
1,1,0.000004096
2,2,0.000002563
3,8,0.000043824
4,4,0.000002924
5,12,0.000064355
6,16,0.000010386
7,7,0.000006351
8,14,0.000076224
9,8,0.000005732
10,20,0.000015886
11,16,0.000089637
12,19,0.000279774
13,18,0.000021603
14,20,0.000115568
15,14,0.000018639
16,20,0.00077057
17,21,0.000873716
18,20,0.00086932
19,21,0.001548328
20,21,0.001262018
21,20,0.000416593
22,20,0.000476661
23,20,0.000411557
24,21,0.001491648
25,20,0.000137447
26,20,0.00331379
27,20,0.001202183
28,21,0.000391372
29,19,0.000036046
30,20,0.000961099
1,1,0.000002279
2,2,0.000002803
3,3,0.000002805
4,4,0.000003006
5,3,0.000002965
6,10,0.000006422
7,7,0.000005447
8,16,0.000015009
9,16,0.000014376
10,13,0.00000932
11,20,0.000172091
12,17,0.000213462
13,21,0.002484715
14,20,0.000066595
15,20,0.000234143
16,20,0.000028052
17,19,0.000136238
18,19,0.000702005
19,20,0.000148116
20,18,0.00001456
21,20,0.003818025
22,20,0.000028515
23,21,0.008982175
24,21,0.001826325
25,20,0.013461604
26,20,0.000169706
27,20,0.001314046
28,21,0.001419474
29,20,0.000087082
30,21,0.010779049
1,1,0.000003653
2,2,0.000001971
3,3,0.00000262
4,7,0.000005361
5,5,0.000002995
6,5,0.00000386
7,14,0.000053671
8,12,0.000006744
9,8,0.000007511
10,15,0.000019548
11,13,0.000007143
12,10,0.00001811
13,18,0.000073013
14,19,0.000074539
15,21,0.001368488
16,21,0.00063099
17,20,0.000027661
18,20,0.00051029
19,20,0.000038004
20,21,0.000489538
21,20,0.00051216
22,20,0.001089985
23,21,0.010389919
24,17,0.003258016
25,20,0.001090478
26,20,0.002865795
27,20,0.002084393
28,21,0.001458363
29,21,0.000931325
30,21,0.000876431
1,1,0.00000282
2,2,0.000002996
3,3,0.000002724
4,11,0.000075969
5,10,0.000013289
6,14,0.00001136
7,12,0.000024226
8,5,0.000003323
9,18,0.000035762
10,15,0.000016653
11,16,0.000009022
12,18,0.000031388
13,20,0.000029366
14,14,0.000009456
15,21,0.002807998
16,20,0.000048034
17,20,0.000345765
18,20,0.000393706
19,20,0.005668958
20,21,0.000979981
21,21,0.000275622
22,20,0.000388789
23,20,0.000959317
24,19,0.000036944
25,20,0.000610418
26,20,0.000090047
27,20,0.00061335
28,21,0.000640666
29,21,0.001700693
30,20,0.000109729
1,1,0.000002422
2,2,0.000002205
3,10,0.000077507
4,4,0.000003871
5,10,0.00003557
6,13,0.00007947
7,7,0.00000551
8,15,0.000011212
9,19,0.000107738
10,16,0.000273138
11,9,0.000037615
12,18,0.000156771
13,18,0.000397054
14,17,0.000053095
15,18,0.000994357
16,20,0.001012685
17,20,0.004036025
18,16,0.000017037
19,19,0.000934011
20,20,0.000065433
21,21,0.001342514
22,21,0.00282785
23,21,0.002345354
24,21,0.022171568
25,21,0.001364381
26,20,0.00003301
27,21,0.008165729
28,20,0.004721397
29,20,0.000299426
30,20,0.002407112
1,1,0.000003171
2,9,0.000065825
3,3,0.000002819
4,11,0.000052932
5,5,0.000004197
6,6,0.000004852
7,7,0.000004542
8,14,0.000005844
9,16,0.000052014
10,18,0.000032479
11,13,0.000022367
12,20,0.000589144
13,18,0.00160546
14,20,0.000013256
15,16,0.000046386
16,20,0.000328811
17,21,0.000884729
18,20,0.000075193
19,20,0.00640847
20,20,0.00116154
21,21,0.000394553
22,21,0.022368165
23,20,0.00009941
24,20,0.001963283
25,21,0.001111014
26,20,0.000197824
27,21,0.000704817
28,20,0.001428368
29,20,0.000046994
30,21,0.00030614
1,1,0.000002636
2,9,0.000062493
3,3,0.000002394
4,11,0.000042772
5,9,0.000004814
6,13,0.000047529
7,5,0.000003743
8,15,0.000044674
9,19,0.000032422
10,19,0.000096008
11,10,0.0000097
12,18,0.000090045
13,13,0.000983043
14,20,0.00055911
15,21,0.000802291
16,19,0.00052847
17,20,0.000205682
18,19,0.000023329
19,21,0.002586596
20,19,0.000057368
21,21,0.00118349
22,21,0.000544026
23,20,0.006697824
24,20,0.000830573
25,21,0.012325995
26,20,0.000098635
27,20,0.00033996
28,20,0.00029359
29,20,0.002928331
30,20,0.000016933
1,1,0.000002763
2,7,0.000035416
3,8,0.000013895
4,11,0.00006382
5,12,0.000049204
6,13,0.000031636
7,14,0.000006643
8,8,0.000006243
9,19,0.00007787
10,20,0.00021844
11,18,0.00001282
12,19,0.000070889
13,17,0.000009472
14,20,0.000067505
15,17,0.000013523
16,20,0.000090269
17,21,0.001621699
18,19,0.000108274
19,21,0.00076604
20,20,0.00002388
21,19,0.000391693
22,21,0.002515514
23,21,0.01076957
24,21,0.00170184
25,20,0.000036944
26,20,0.000276569
27,20,0.00002053
28,20,0.000049175
29,21,0.000456907
30,18,0.000615424
1,1,0.000002635
2,2,0.000002452
3,10,0.000005986
4,4,0.000003115
5,5,0.000004466
6,12,0.000090004
7,12,0.00001227
8,16,0.000026327
9,16,0.000082187
10,18,0.00003898
11,15,0.000079744
12,20,0.000248953
13,13,0.000304339
14,20,0.005875141
15,20,0.000092928
16,19,0.000071786
17,21,0.005221395
18,21,0.002014746
19,20,0.000022925
20,20,0.001403903
21,21,0.000861799
22,21,0.000474662
23,20,0.000119538
24,21,0.001731603
25,21,0.001788146
26,21,0.007011411
27,20,0.001300053
28,20,0.003000329
29,20,0.000860062
30,21,0.000676632
1,1,0.000002288
2,9,0.000067313
3,9,0.000011889
4,4,0.000003056
5,5,0.000006852
6,8,0.000007711
7,5,0.000003621
8,16,0.000013175
9,9,0.000016254
10,20,0.000108809
11,11,0.000006638
12,19,0.000034679
13,19,0.000020238
14,20,0.000374236
15,21,0.001223216
16,18,0.000098701
17,20,0.000052532
18,21,0.000927193
19,21,0.004953261
20,21,0.008565304
21,20,0.000749641
22,21,0.007985676
23,20,0.000043556
24,19,0.000025461
25,20,0.00146056
26,19,0.000092916
27,20,0.000382169
28,21,0.00063013
29,20,0.000107842
30,21,0.000644588
1,1,0.00000264
2,2,0.000002465
3,8,0.000035915
4,8,0.000004358
5,5,0.000003985
6,12,0.00004455
7,15,0.00001011
8,15,0.000071801
9,16,0.00002798
10,20,0.000128217
11,18,0.001418477
12,15,0.000038004
13,21,0.001653041
14,14,0.000010221
15,20,0.00083876
16,14,0.000012469
17,21,0.000815933
18,20,0.000090075
19,19,0.000058647
20,20,0.014957203
21,19,0.000563522
22,20,0.000109939
23,20,0.003819205
24,21,0.002661566
25,20,0.000960144
26,20,0.001004153
27,20,0.002908631
28,20,0.001877338
29,20,0.002333914
30,19,0.000021739
1,8,0.000070297
2,2,0.000002003
3,3,0.000003209
4,4,0.00000327
5,12,0.000006919
6,13,0.000006759
7,14,0.000056645
8,15,0.000014345
9,9,0.000005832
10,13,0.000009125
11,19,0.000066747
12,12,0.000012195
13,15,0.000010914
14,20,0.000101656
15,20,0.000157041
16,20,0.000662155
17,19,0.000813326
18,19,0.000277405
19,18,0.000045308
20,20,0.000357408
21,21,0.000384478
22,20,0.00180308
23,20,0.000062684
24,21,0.001770365
25,21,0.001236823
26,20,0.000908214
27,19,0.001169181
28,20,0.007806494
29,21,0.001973301
30,20,0.001807711
1,1,0.000002599
2,7,0.000015764
3,11,0.00000677
4,4,0.000003138
5,4,0.000002974
6,9,0.000007761
7,10,0.000007152
8,13,0.000016203
9,15,0.000010842
10,10,0.000035595
11,11,0.000068003
12,19,0.000212429
13,15,0.000038367
14,20,0.000616609
15,21,0.005799661
16,19,0.000430288
17,20,0.000312601
18,20,0.00002448
19,20,0.001247032
20,21,0.001297322
21,21,0.000959595
22,21,0.001189961
23,20,0.000163536
24,21,0.001253574
25,21,0.001587737
26,21,0.001603005
27,20,0.000620187
28,20,0.008802922
29,21,0.000568113
30,20,0.000282183
1,1,0.000002568
2,2,0.000002501
3,3,0.000003301
4,4,0.000002979
5,5,0.000006092
6,13,0.000082247
7,14,0.000052513
8,8,0.000006087
9,10,0.000006384
10,10,0.000006938
11,17,0.00008616
12,19,0.000031715
13,16,0.000013867
14,21,0.004965387
15,20,0.000018952
16,20,0.000015064
17,20,0.000108578
18,20,0.000248156
19,20,0.007318316
20,21,0.00145231
21,20,0.001229085
22,21,0.000849099
23,21,0.00100143
24,18,0.002344684
25,20,0.000063693
26,20,0.000072132
27,19,0.001712972
28,19,0.000051398
29,19,0.002079973
30,21,0.002263416
1,1,0.000003245
2,9,0.000042871
3,8,0.000028978
4,13,0.000010419
5,12,0.000072515
6,15,0.000017915
7,14,0.000030459
8,8,0.00000474
9,12,0.000010598
10,10,0.000012682
11,20,0.000184406
12,18,0.000016788
13,18,0.000017786
