Scramble Length,Solution Moves,Solution Time (s)
15,21,0.013643089
16,20,0.000629415
17,20,0.005685069
18,21,0.003878503
19,21,0.001014794
20,21,0.010938483
1,1,0.000002544
2,2,0.000001718
3,3,0.000002207
4,4,0.000004501
5,5,0.000036631
6,6,0.000020996
7,7,0.000332542
8,6,0.000102392
9,17,0.00066253
10,10,0.000237824
11,20,0.000096582
12,12,0.000404945
13,16,0.001312598
14,18,0.000392094
15,14,0.000350963
16,20,0.000280385
17,19,0.007234118
18,21,0.004644571
19,20,0.00138241
20,20,0.000867585
1,1,0.000001903
2,2,0.000002164
3,3,0.000003855
4,4,0.000008034
5,5,0.000004673
6,6,0.000305329
7,5,0.000068746
8,15,0.000926861
9,16,0.001342818
10,10,0.001229026
11,20,0.0021814
12,19,0.000472413
13,19,0.00035365
14,20,0.000290352
15,18,0.001384758
16,18,0.000143034
17,20,0.000755307
18,21,0.004246713
19,21,0.020006352
20,20,0.001315173
1,1,0.00000264
2,2,0.000002255
3,3,0.000004077
4,4,0.000030816
5,5,0.000029225
6,6,0.000059697
7,5,0.000010158
8,8,0.00010364
9,17,0.000125677
10,18,0.00006849
11,17,0.001592936
12,12,0.001020288
13,19,0.000218174
14,21,0.00372371
15,21,0.001720811
16,13,0.000595042
17,17,0.00329061
18,20,0.001881446
19,19,0.001140175
20,19,0.000339499
1,1,0.000002961
2,2,0.000005155
3,2,0.000004758
4,4,0.000008059
5,5,0.000009404
6,6,0.000286215
7,7,0.000470533
8,16,0.001918389
9,9,0.000316801
10,20,0.000466221
11,19,0.000932581
12,18,0.000752945
13,18,0.0005
14,15,0.000839966
15,20,0.000317313
16,21,0.001784909
17,20,0.00097727
18,19,0.000574521
19,19,0.000271603
20,20,0.000645554
1,1,0.000002985
2,2,0.000001468
3,3,0.000002634
4,4,0.000008095
5,5,0.000010164
6,6,0.000147723
7,7,0.001687007
8,13,0.002331222
9,9,0.000140776
10,10,0.000415262
11,18,0.00023568
12,16,0.000165256
13,15,0.000860036
14,17,0.000150329
15,21,0.002186181
16,21,0.001789579
17,20,0.006797231
18,18,0.00132314
19,21,0.003863133
20,20,0.001285325
1,1,0.000002374
2,2,0.000002221
3,3,0.00000277
4,4,0.000004563
5,5,0.000024876
6,6,0.000067785
7,7,0.002661527
8,17,0.001524909
9,17,0.000253711
10,19,0.000291714
11,11,0.000434368
12,20,0.000622834
13,20,0.001127469
14,20,0.000619647
15,21,0.000849952
16,21,0.00170404
17,21,0.001982324
18,20,0.000467434
19,21,0.012468401
20,18,0.002263932
1,1,0.000002647
2,2,0.00000243
3,2,0.000001574
4,3,0.000001914
5,5,0.000040444
6,6,0.000011505
7,7,0.000696953
8,14,0.000167933
9,16,0.000483192
10,8,0.000397646
11,18,0.000129465
12,19,0.00006809
13,19,0.000302253
14,11,0.001886982
15,21,0.000558605
16,20,0.002972946
17,21,0.002045451
18,20,0.002544426
19,21,0.000790829
20,20,0.001620095
1,1,0.000002094
2,2,0.000002572
3,3,0.000002408
4,4,0.000011627
5,4,0.000003128
6,4,0.000006711
7,7,0.000159225
8,8,0.000081346
9,12,0.000574858
10,18,0.001321419
11,11,0.000337072
12,20,0.000473128
13,20,0.000715568
14,20,0.000561724
15,21,0.002879168
16,20,0.000982037
17,21,0.00346727
18,20,0.001590418
19,20,0.007706563
20,20,0.008454792
1,1,0.000001853
2,2,0.000002903
3,3,0.000002964
4,4,0.000011785
5,5,0.000085466
6,5,0.00001242
7,7,0.00219234
8,5,0.000004906
9,12,0.000855392
10,13,0.000400143
11,19,0.000251933
12,20,0.000740082
13,19,0.000142643
14,20,0.001189151
15,20,0.000808117
16,20,0.002358206
17,20,0.00025542
18,21,0.000479859
19,19,0.000637464
20,20,0.000838913
1,1,0.000002383
2,2,0.000001095
3,3,0.000003623
4,4,0.00000351
5,5,0.000024281
6,6,0.000188928
7,7,0.000409503
8,11,0.001205997
9,16,0.001219381
10,7,0.000131468
11,18,0.000663624
12,20,0.000106655
13,20,0.000177021
14,20,0.000461808
15,21,0.000968924
16,21,0.001518103
17,19,0.000316941
18,20,0.001600369
19,20,0.000924683
20,21,0.001485834
1,1,0.000001313
2,2,0.000002608
3,3,0.000002633
4,4,0.000002956
5,5,0.000029431
6,6,0.000038941
7,6,0.000072258
8,7,0.000616578
9,9,0.000542028
10,18,0.000863564
11,18,0.000211424
12,21,0.004273606
13,20,0.00028172
14,20,0.003811356
15,21,0.003308115
16,20,0.004227758
17,20,0.00033205
18,16,0.000719181
19,20,0.000303758
20,20,0.000527084
1,1,0.000002539
2,2,0.000002229
3,3,0.000002872
4,4,0.000003997
5,5,0.000022936
6,3,0.000002885
7,7,0.001102745
8,13,0.000607009
9,13,0.000938416
10,7,0.002480625
11,11,0.001679206
12,18,0.000564503
13,15,0.001800511
14,19,0.000705413
15,19,0.00203754
16,15,0.000139801
17,21,0.001250207
18,20,0.001297015
19,20,0.000066532
20,21,0.001443026
1,1,0.000002781
2,2,0.000002153
3,3,0.000011392
4,4,0.000002478
5,3,0.000002712
6,6,0.000067808
7,7,0.000517242
8,14,0.001190945
9,15,0.000130953
10,10,0.000342621
11,16,0.000284783
12,19,0.001721608
13,20,0.000232353
14,20,0.000095152
15,17,0.00028439
16,21,0.011405961
17,19,0.000293485
18,18,0.000122462
19,17,0.001029668
20,21,0.007730549
1,1,0.000003478
2,2,0.000003136
3,1,0.000000808
4,4,0.000013835
5,5,0.000020064
6,6,0.0000247
7,7,0.000603495
8,15,0.000512912
9,16,0.001101553
10,14,0.001053306
11,11,0.000300943
12,19,0.000034599
13,18,0.000826604
14,20,0.000369579
15,18,0.001851308
16,19,0.000852149
17,19,0.000209997
18,21,0.010730498
19,19,0.000756454
20,20,0.001289029
1,1,0.000002142
2,2,0.000005224
3,3,0.000004805
4,4,0.000009646
5,5,0.000005257
6,6,0.000271117
7,7,0.000110675
8,7,0.000454521
9,15,0.000605189
10,10,0.000204289
11,8,0.002051518
12,12,0.000241211
13,20,0.000264671
14,17,0.000797999
15,19,0.000977966
16,18,0.00006072
17,21,0.007949493
18,19,0.000743921
19,21,0.001928692
20,20,0.00172332
1,1,0.000002832
2,2,0.000003012
3,3,0.000002899
4,4,0.000026586
5,5,0.00002297
6,6,0.000012865
7,6,0.000021884
8,7,0.001208246
9,16,0.000499308
10,19,0.000497238
11,16,0.000499222
12,15,0.000590786
13,20,0.000890587
14,21,0.000619439
15,21,0.000282031
16,20,0.000458801
17,19,0.001375943
18,20,0.000957666
19,20,0.001241958
20,21,0.001995361
1,1,0.000002963
2,2,0.000002165
3,3,0.000001947
4,4,0.000020979
5,5,0.000024519
6,6,0.000077129
7,7,0.000082469
8,13,0.003038952
9,9,0.000089987
10,10,0.000091068
11,20,0.00066249
12,12,0.000232473
13,12,0.000903581
14,20,0.000347309
15,20,0.000999031
16,20,0.000345694
17,20,0.000266995
18,21,0.000670952
19,19,0.014046305
20,21,0.000954167
1,1,0.000002087
2,2,0.000002568
3,3,0.000002301
4,4,0.000004317
5,5,0.000007517
6,6,0.000022608
7,6,0.000013396
8,15,0.001994505
9,9,0.000289347
10,15,0.000950794
11,14,0.001515885
12,20,0.000902923
13,18,0.000827029
14,20,0.000337101
15,18,0.001492761
16,20,0.000082345
17,21,0.001165951
18,18,0.000204323
19,20,0.000144073
20,20,0.000254113
1,1,0.000002599
2,2,0.000002035
3,3,0.000001717
4,4,0.000003456
5,2,0.000001598
6,4,0.000003489
7,7,0.000896044
8,7,0.00049427
9,9,0.000957041
10,14,0.000316838
11,18,0.000222249
12,20,0.001979692
13,20,0.001843052
14,16,0.000730933
15,20,0.001862217
16,20,0.000503134
17,21,0.001930861
18,19,0.000495244
19,21,0.001514942
20,21,0.002657519
1,1,0.00000287
2,2,0.000003435
3,3,0.000003507
4,4,0.00000322
5,5,0.000021113
6,6,0.000323903
7,7,0.000996902
8,15,0.001569929
9,9,0.000356453
10,15,0.000200162
11,18,0.000281065
12,10,0.002794495
13,21,0.001511803
14,16,0.000461236
15,20,0.000915782
16,20,0.001472757
17,20,0.001205357
18,21,0.001138581
19,20,0.000636588
20,20,0.00071897
1,1,0.000002783
2,2,0.000002604
3,3,0.000004592
4,1,0.000001675
5,5,0.000028972
6,6,0.000323034
7,7,0.001089504
8,8,0.000063984
9,17,0.000062746
10,14,0.00016223
11,20,0.00234015
12,7,0.000140018
13,20,0.001841201
14,20,0.000308161
15,21,0.002320686
16,20,0.000481807
17,21,0.002157976
18,20,0.00021785
19,20,0.004182724
20,20,0.000850955
1,1,0.000001279
2,2,0.000001726
3,3,0.000002415
4,4,0.000013419
5,5,0.000035664
6,6,0.000267616
7,7,0.000038901
8,8,0.000106279
9,17,0.000297217
10,18,0.000267108
11,18,0.002391183
12,20,0.001186515
13,20,0.002911073
14,19,0.000845583
15,21,0.002401531
16,21,0.001139446
17,20,0.000144325
18,21,0.010774313
19,21,0.001263614
20,20,0.001778577
1,1,0.000001836
2,2,0.000001694
3,3,0.000012236
4,4,0.000007468
5,5,0.000003672
6,6,0.000392812
7,7,0.000711397
8,15,0.00105966
9,9,0.00030472
10,14,0.000267149
11,20,0.000547178
12,19,0.000148229
13,20,0.001045572
14,20,0.000383179
15,20,0.000773711
16,20,0.000093553
17,20,0.001000147
18,21,0.010478672
19,20,0.000553402
20,21,0.001081882
1,1,0.00000293
2,2,0.000002294
3,3,0.000003324
4,4,0.000004288
5,4,0.000025991
6,6,0.000218376
7,7,0.000064042
8,7,0.000094444
9,15,0.000607556
10,18,0.00063908
11,14,0.000515245
12,17,0.000846461
13,14,0.001575001
14,20,0.004329808
15,17,0.000503245
16,21,0.00078128
17,19,0.000684736
18,19,0.00008245
19,19,0.000523587
20,20,0.000073746
1,1,0.000002283
2,2,0.00000236
3,3,0.000003165
4,4,0.000008758
5,5,0.000080204
6,6,0.000015802
7,7,0.0005228
8,14,0.000757763
9,9,0.000360003
10,20,0.000365071
11,18,0.000077185
12,20,0.000206128
13,19,0.01068397
14,19,0.000629137
15,21,0.012238176
16,20,0.001003064
17,21,0.001611782
18,20,0.001512004
19,21,0.000483582
20,21,0.000557979
1,1,0.000002803
2,2,0.000002823
3,3,0.00000423
4,4,0.000018049
5,5,0.000006292
6,6,0.000020505
7,5,0.000003746
8,17,0.000121239
9,13,0.000451603
10,20,0.000289818
11,19,0.000756338
12,20,0.00011574
13,20,0.001164764
14,17,0.00073456
15,20,0.001314117
16,19,0.000413574
17,19,0.000452031
18,21,0.000429898
19,21,0.000903484
20,20,0.000620553
1,1,0.000002534
2,2,0.000001875
3,3,0.000002788
4,4,0.000009033
5,4,0.000003271
6,4,0.000003704
7,7,0.000861223
8,15,0.000699718
9,17,0.000332779
10,18,0.000140281
11,16,0.003069024
12,19,0.000689178
13,18,0.000441761
14,20,0.000401654
15,20,0.000165953
16,20,0.000257175
17,19,0.00011961
18,20,0.0008695
19,20,0.005702016
20,20,0.001922522
1,1,0.000002848
2,2,0.000003012
3,3,0.000003262
4,3,0.000002572
5,5,0.000020442
6,6,0.000094609
7,7,0.001295608
8,8,0.000036862
9,15,0.0001554
10,17,0.000230191
11,18,0.000390754
12,20,0.000121472
13,19,0.000124601
14,21,0.000785224
15,21,0.003551764
16,19,0.000099799
17,20,0.000462931
18,21,0.012895947
19,20,0.000584229
20,21,0.001247344
1,1,0.000003152
2,2,0.000003492
3,3,0.00000415
4,4,0.000009494
5,5,0.000004406
6,5,0.000012605
7,7,0.000619222
8,15,0.000241646
9,16,0.00024659
10,15,0.000166033
11,10,0.000232116
12,19,0.000828258
13,9,0.000762222
14,10,0.000203273
15,21,0.002882832
16,19,0.002652329
17,21,0.001099651
18,20,0.00062936
19,20,0.006703225
20,20,0.001640967
1,1,0.000003372
2,2,0.000001361
3,3,0.000003413
4,4,0.000008399
5,5,0.000016807
6,6,0.000022887
7,7,0.000275446
8,5,0.000017341
9,15,0.000249031
10,20,0.000110601
11,9,0.000513748
12,20,0.000387691
13,20,0.000239703
14,21,0.001099285
15,17,0.000650394
16,19,0.000441156
17,19,0.001082045
18,20,0.000334521
19,20,0.010782885
20,20,0.00183616
1,1,0.000003224
2,2,0.000002581
3,3,0.000004454
4,4,0.000004989
5,5,0.000011224
6,6,0.000037521
7,7,0.0001795
8,14,0.000020888
9,17,0.000414582
10,20,0.000554194
11,11,0.001281479
12,20,0.002167638
13,20,0.00246928
14,20,0.000123833
15,20,0.00129003
16,20,0.000585027
17,18,0.000432093
18,20,0.002283438
19,20,0.000603973
20,20,0.002011545
1,1,0.000003185
2,2,0.000002062
3,3,0.000004291
4,4,0.000004015
5,5,0.000049304
6,6,0.000198806
7,7,0.000051793
8,15,0.002241987
9,8,0.000189424
10,7,0.000123964
11,17,0.000455707
12,12,0.002324471
13,21,0.001615675
14,17,0.001444319
15,20,0.000510075
16,20,0.000966301
17,20,0.00024769
18,20,0.011195918
19,21,0.001072543
20,21,0.001556863
1,1,0.000002248
2,2,0.000001866
3,3,0.000002896
4,4,0.000003957
5,5,0.000008677
6,6,0.000028654
7,7,0.000269082
8,8,0.002820129
9,9,0.000585883
10,13,0.000387307
11,14,0.000047735
12,9,0.000128317
13,19,0.000318997
14,18,0.00065699
15,15,0.000451615
16,21,0.001151857
17,21,0.001239158
18,19,0.000789127
19,20,0.0138531
20,21,0.001164865
1,1,0.000003075
2,2,0.000002395
3,3,0.000002358
4,4,0.000004262
5,5,0.000061304
6,6,0.000445481
7,7,0.000100092
8,7,0.000673962
9,16,0.000901647
10,13,0.003082326
11,18,0.001411057
12,20,0.002030532
13,20,0.000456082
14,20,0.000448678
15,20,0.001907614
16,19,0.000391777
17,21,0.006668873
18,21,0.000592739
19,20,0.000842411
20,21,0.001193767
1,1,0.00000188
2,2,0.000003035
3,3,0.000002886
4,4,0.000009055
5,5,0.000008035
6,6,0.000018766
7,5,0.000008782
8,14,0.000171108
9,7,0.000288279
10,5,0.000036618
11,11,0.000056423
12,18,0.00369437
13,21,0.001137835
14,20,0.000836285
15,15,0.000251145
16,19,0.001521654
17,20,0.000106823
18,18,0.001222447
19,19,0.000938914
20,19,0.000105085
1,1,0.000001718
2,2,0.00000262
3,3,0.000001736
4,4,0.00000268
5,5,0.00002773
6,5,0.000017297
7,7,0.000225133
8,15,0.000016446
9,18,0.001619947
10,11,0.000739847
11,11,0.00013002
12,20,0.000488315
13,20,0.001728759
14,17,0.000794092
15,19,0.000072109
16,20,0.00059518
17,21,0.000781026
18,20,0.001387518
19,21,0.001642976
20,20,0.00111961
1,1,0.000002774
2,2,0.000001915
3,3,0.000002112
4,4,0.000009629
5,5,0.000007171
6,5,0.000018766
7,7,0.000054952
8,17,0.002742296
9,9,0.000016279
10,10,0.000679282
11,18,0.001232333
12,18,0.000446377
13,20,0.000147964
14,21,0.001865251
15,21,0.001934237
16,21,0.002242672
17,19,0.000602145
18,21,0.008759126
19,20,0.000042782
20,20,0.00079716
1,1,0.000001406
2,2,0.00000257
3,3,0.000003116
4,4,0.00000708
5,5,0.000026376
6,6,0.000226898
7,5,0.000009285
8,15,0.000221934
9,9,0.001065284
10,14,0.001278934
11,18,0.001139162
12,16,0.000337133
13,19,0.001019683
14,10,0.000633143
15,20,0.000836968
16,21,0.000389181
17,21,0.001422818
18,20,0.003468849
19,20,0.000795411
20,20,0.000545471
1,1,0.000002193
2,2,0.000002588
3,3,0.000002605
4,4,0.000004318
5,5,0.00002543
6,6,0.000122039
7,7,0.00029262
8,15,0.000369995
9,16,0.000294032
10,15,0.0000768
11,18,0.000402845
12,20,0.000182451
13,20,0.000822748
14,20,0.001401487
15,20,0.000390939
16,21,0.001498456
17,19,0.000740948
18,20,0.000303601
19,19,0.002227304
20,21,0.005762283
1,1,0.000001737
2,2,0.000002025
3,3,0.00000462
4,4,0.000007733
5,5,0.000007845
6,6,0.000258547
7,7,0.000090328
8,17,0.001171414
9,14,0.001509876
10,12,0.001087152
11,19,0.000212944
12,12,0.00065819
13,20,0.001103044
14,20,0.000331514
15,20,0.000351109
16,19,0.000691743
17,20,0.000262274
18,21,0.00132734
19,21,0.002764604
20,20,0.000181195
1,1,0.00000193
2,2,0.000002341
3,3,0.000002404
4,4,0.000009006
5,5,0.000049266
6,6,0.000070829
7,7,0.001012535
8,8,0.000068254
9,13,0.000603063
10,15,0.000278108
11,16,0.000246091
12,15,0.000391952
13,17,0.000188999
14,20,0.000484921
15,20,0.000583582
16,21,0.001519077
17,20,0.00206948
18,21,0.001072665
19,19,0.001013416
20,21,0.002794331
1,1,0.000003779
2,2,0.000001993
3,3,0.000003826
4,4,0.000004556
5,5,0.000017599
6,6,0.000125047
7,6,0.000033744
8,15,0.000802385
9,9,0.002108409
10,16,0.000904979
11,14,0.000526828
12,12,0.000520558
13,20,0.000809577
14,20,0.000480356
15,20,0.001823256
16,20,0.003116214
17,21,0.000778606
18,20,0.000902469
19,20,0.00014457
20,20,0.003704215
1,1,0.000001477
2,2,0.000002063
3,3,0.000004435
4,4,0.000003254
5,5,0.000035959
6,6,0.000035551
7,7,0.001910916
8,7,0.00032927
9,9,0.000074389
10,10,0.000128314
11,20,0.000868036
12,10,0.000099756
13,19,0.000447801
14,20,0.000968225
15,20,0.000451771
16,20,0.000834186
17,20,0.000696474
18,20,0.000411745
19,20,0.000461402
20,19,0.003125198
1,1,0.000002097
2,2,0.000001237
3,3,0.000006399
4,3,0.000003849
5,5,0.000039163
6,6,0.000121396
7,7,0.00014517
8,11,0.002268658
9,9,0.000294742
10,15,0.000456022
11,20,0.000103809
12,12,0.001212759
13,18,0.000735355
14,16,0.000504819
15,19,0.000417432
16,20,0.000238146
17,20,0.000760426
18,20,0.001200487
19,20,0.000336191
20,20,0.001664447
1,1,0.000001415
2,2,0.000002221
3,3,0.000002168
4,4,0.000002987
5,5,0.000074883
6,6,0.000145235
7,7,0.001643431
8,7,0.000754681
9,9,0.00310166
10,16,0.000518543
11,9,0.001524499
12,18,0.000607393
13,21,0.001069969
14,20,0.000358716
15,21,0.002639864
16,19,0.001152877
17,20,0.00094944
18,20,0.000079797
19,19,0.000179143
20,21,0.001018113
1,1,0.00000175
2,2,0.000001854
3,3,0.000002767
4,4,0.00000311
5,5,0.000006055
6,6,0.000026298
7,7,0.000648507
8,18,0.000801562
9,14,0.000126177
10,10,0.000350199
11,19,0.000371866
12,20,0.000414571
13,18,0.000505116
14,21,0.000883671
15,11,0.000736382
