Scramble Length,Solution Moves,Solution Time (s)
18,20,0.000302287
19,21,0.000739334
20,21,0.001038415
21,21,0.000931972
22,20,0.00299761
23,19,0.000713896
24,21,0.004501083
25,21,0.001375432
26,21,0.00094525
27,21,0.001911141
28,21,0.006710008
29,18,0.000090784
30,21,0.001003159
1,1,0.000001604
2,2,0.000003664
3,3,0.000042112
4,4,0.000158683
5,5,0.000217137
6,12,0.001186419
7,7,0.000075528
8,15,0.000454212
9,18,0.000385696
10,10,0.000087403
11,11,0.003319494
12,19,0.000398456
13,11,0.001034428
14,20,0.000866438
15,20,0.000257847
16,20,0.000368758
17,18,0.013984326
18,19,0.001100184
19,21,0.000606955
20,20,0.000065257
21,20,0.000142146
22,20,0.000415753
23,20,0.000510155
24,20,0.000100296
25,21,0.00078619
26,20,0.000286416
27,21,0.001668075
28,20,0.000500747
29,20,0.003347887
30,20,0.000239577
1,1,0.000002715
2,2,0.000005847
3,3,0.000028075
4,4,0.000040369
5,5,0.000598575
6,6,0.000405024
7,4,0.000072752
8,10,0.000638665
9,13,0.000032466
10,17,0.000085553
11,18,0.000104348
12,20,0.000527416
13,21,0.000713016
14,19,0.000053267
15,18,0.000407668
16,20,0.000011857
17,20,0.000063699
18,20,0.001443604
19,20,0.001576545
20,19,0.001337395
21,21,0.006803718
22,21,0.000971475
23,20,0.000984071
24,20,0.00145867
25,21,0.007476989
26,20,0.001529618
27,20,0.000390123
28,21,0.000485227
29,20,0.000083403
30,20,0.000753202
1,1,0.000001071
2,2,0.00000177
3,3,0.000007335
4,4,0.000164433
5,4,0.000047215
6,13,0.00392236
7,14,0.000091793
8,8,0.000261524
9,9,0.000005979
10,9,0.000084651
11,19,0.000395615
12,14,0.000063215
13,21,0.000610028
14,20,0.000063514
15,21,0.001104717
16,18,0.000260926
17,20,0.000248526
18,20,0.00012043
19,20,0.000613783
20,21,0.003317903
21,20,0.000608173
22,21,0.016137936
23,20,0.00214141
24,20,0.012603613
25,19,0.000096927
26,20,0.000070867
27,20,0.000862267
28,21,0.000763076
29,20,0.0001073
30,21,0.00067685
1,1,0.000002184
2,2,0.000002095
3,3,0.000008877
4,4,0.000007771
5,5,0.000111062
6,11,0.000543263
7,7,0.000190254
8,15,0.000207573
9,9,0.000408496
10,10,0.000048786
11,7,0.003656427
12,17,0.000106865
13,16,0.000162525
14,18,0.000188864
15,20,0.000485177
16,20,0.000283027
17,20,0.000642791
18,20,0.000297825
19,20,0.00132504
20,20,0.000082679
21,21,0.009206998
22,20,0.001207065
23,20,0.000162433
24,20,0.000619695
25,21,0.000557226
26,20,0.000055975
27,21,0.001571137
28,21,0.006299391
29,20,0.000347657
30,20,0.009701145
1,1,0.000002602
2,2,0.000004926
3,3,0.0000062
4,4,0.000032703
5,5,0.000416664
6,13,0.003661111
7,7,0.001753417
8,16,0.000455237
9,12,0.000047778
10,18,0.0002329
11,16,0.000099157
12,20,0.000217458
13,15,0.00022457
14,19,0.000081713
15,21,0.001135429
16,21,0.000328776
17,19,0.000117592
18,21,0.001109592
19,20,0.001304801
20,21,0.000960192
21,20,0.000033542
22,20,0.009361445
23,19,0.000026982
24,20,0.001348573
25,20,0.000330209
26,20,0.001271373
27,22,0.0032484
28,20,0.000895037
29,20,0.001051408
30,21,0.000997507
1,1,0.00000274
2,2,0.000003795
3,3,0.000005559
4,4,0.000032535
5,5,0.00006071
6,6,0.001838409
7,11,0.001163817
8,7,0.000583324
9,9,0.000289564
10,18,0.000623096
11,10,0.000027308
12,19,0.000146535
13,21,0.001269796
14,20,0.000055495
15,20,0.005965716
16,19,0.000465959
17,21,0.003969827
18,20,0.000490727
19,21,0.000647084
20,18,0.000129448
21,21,0.001018428
22,21,0.001065682
23,21,0.002506006
24,20,0.000060716
25,20,0.000415238
26,19,0.001004404
27,20,0.000047138
28,20,0.000043044
29,21,0.011917936
30,20,0.004426871
1,1,0.000002346
2,2,0.000004955
3,3,0.000024818
4,4,0.000015632
5,7,0.006845025
6,2,0.000002626
7,15,0.000513018
8,16,0.000011216
9,9,0.000047815
10,19,0.000075525
11,18,0.000705471
12,20,0.000955234
13,17,0.000064585
14,20,0.000245449
15,20,0.000137368
16,20,0.000038654
17,21,0.001077512
18,21,0.000303955
19,18,0.00001936
20,19,0.000086533
21,21,0.000606889
22,21,0.0008564
23,20,0.002521016
24,21,0.005184224
25,20,0.001090219
26,19,0.000066427
27,20,0.005999496
28,20,0.00147061
29,20,0.011902857
30,21,0.002242276
1,1,0.000002398
2,2,0.000004593
3,3,0.000004128
4,4,0.000023343
5,5,0.000115225
6,3,0.000071016
7,11,0.000027595
8,13,0.00038486
9,9,0.000201422
10,10,0.000026424
11,19,0.000252831
12,18,0.000016045
13,17,0.000013302
14,12,0.000486687
15,20,0.000397883
16,16,0.000023512
17,19,0.000323692
18,21,0.013256047
19,21,0.001234121
20,20,0.000251802
21,19,0.000405459
22,21,0.001402651
23,21,0.000845992
24,21,0.008067811
25,21,0.000905748
26,20,0.001777046
27,20,0.000605365
28,20,0.000490643
29,20,0.012474505
30,21,0.000369144
1,1,0.000003031
2,2,0.000004574
3,3,0.000020035
4,4,0.000098469
5,5,0.000114701
6,5,0.000203383
7,7,0.000697202
8,15,0.00160869
9,15,0.00004768
10,15,0.00002615
11,9,0.000576894
12,20,0.000274132
13,20,0.007156387
14,19,0.001844366
15,20,0.000243072
16,20,0.001387303
17,20,0.000162412
18,21,0.000548455
19,20,0.008520817
20,21,0.000507554
21,19,0.000087485
22,20,0.000737031
23,21,0.000539994
24,20,0.000295782
25,21,0.000397793
26,20,0.008234269
27,20,0.000151025
28,20,0.000662744
29,21,0.001089252
30,21,0.000555257
1,1,0.000002145
2,2,0.000003774
3,3,0.00000583
4,4,0.000227878
5,5,0.000198169
6,7,0.000658254
7,14,0.000834985
8,11,0.000063531
9,9,0.000035667
10,17,0.000086521
11,14,0.000008988
12,11,0.00002365
13,20,0.000477964
14,18,0.000011853
15,20,0.000348022
16,21,0.000953208
17,20,0.001301192
18,20,0.000081295
19,21,0.001619111
20,21,0.000837436
21,21,0.0006528
22,20,0.00026959
23,19,0.005188614
24,20,0.000499998
25,21,0.001295482
26,20,0.000111586
27,20,0.000206139
28,20,0.000045914
29,20,0.000038781
30,20,0.000426904
1,1,0.000003002
2,2,0.0000033
3,3,0.000013585
4,4,0.000021895
5,5,0.001160592
6,6,0.000187071
7,7,0.000060765
8,13,0.000416101
9,13,0.000448926
10,17,0.000014498
11,19,0.000192157
12,20,0.000052708
13,20,0.000149386
14,19,0.001008643
15,18,0.000687549
16,20,0.001451774
17,20,0.000289497
18,20,0.000261731
19,20,0.000641775
20,19,0.000305592
21,21,0.000894031
