Scramble Length,Solution Moves,Solution Time (s)
17,20,0.000247712
18,21,0.022061455
19,20,0.000916293
20,21,0.001344187
1,1,0.000002474
2,2,0.000002515
3,6,0.000005763
4,4,0.000003121
5,12,0.000011907
6,6,0.000003844
7,14,0.000070856
8,14,0.00004466
9,13,0.000079945
10,15,0.00001732
11,17,0.000150984
12,20,0.00021359
13,20,0.000685557
14,20,0.000095911
15,20,0.000234624
16,20,0.000296432
17,21,0.000920601
18,20,0.000708531
19,15,0.000023859
20,20,0.000883642
1,1,0.000002167
2,2,0.000002002
3,8,0.000004094
4,12,0.000005755
5,12,0.000054176
6,13,0.00005031
7,17,0.000055494
8,13,0.000012847
9,17,0.000047966
10,15,0.000007131
11,19,0.000081283
12,19,0.000436745
13,20,0.000135273
14,20,0.000975091
15,20,0.000064372
16,20,0.001414129
17,20,0.000131656
18,20,0.000026463
19,20,0.001266984
20,20,0.00015914
1,1,0.000002055
2,7,0.000012593
3,10,0.00005932
4,10,0.000043336
5,11,0.000046114
6,13,0.000033117
7,11,0.000014702
8,15,0.000046204
9,9,0.000007151
10,17,0.000015287
11,18,0.000071164
12,12,0.000043949
13,20,0.000366271
14,18,0.000050079
15,20,0.0000289
16,20,0.000038908
17,20,0.002328751
18,20,0.000131207
19,19,0.000058007
20,19,0.001071241
1,1,0.00000314
2,2,0.000002749
3,3,0.000002972
4,11,0.00000662
5,5,0.000004149
6,16,0.000010292
7,10,0.000008254
8,8,0.000010143
9,12,0.000028571
10,19,0.000071221
11,20,0.000872532
12,18,0.001151603
13,18,0.000117523
14,20,0.000488108
15,20,0.000034674
16,20,0.000618422
17,18,0.000411979
18,20,0.000053127
19,21,0.000934371
20,20,0.000121563
1,8,0.000059276
2,9,0.00005994
3,12,0.000005279
4,4,0.000002838
5,4,0.000002731
6,6,0.000008908
7,14,0.000058665
8,15,0.000026828
9,13,0.000005941
10,20,0.000061368
11,19,0.000032732
12,18,0.000107363
13,16,0.000019639
14,21,0.003774111
15,20,0.00010809
16,21,0.00300045
17,20,0.000484097
18,21,0.000682168
19,21,0.002520778
20,21,0.002650951
1,1,0.000005391
2,2,0.000003616
3,3,0.000003624
4,9,0.000023058
5,10,0.00003625
6,12,0.000012235
7,11,0.000025753
8,8,0.000007133
9,9,0.000010247
10,7,0.000008506
11,11,0.000013862
12,15,0.00002784
13,20,0.000070229
14,20,0.000348339
15,21,0.001151581
16,18,0.000356889
17,21,0.00146375
18,21,0.00970718
19,20,0.001311076
20,20,0.00002408
1,8,0.000086301
2,2,0.000002554
3,9,0.000052039
4,4,0.000003437
5,5,0.000003811
6,12,0.000026009
7,11,0.000016776
8,15,0.000063765
9,15,0.000011252
10,10,0.000030603
11,19,0.000181494
12,9,0.000015387
13,20,0.000463033
14,20,0.000719794
15,21,0.000994888
16,20,0.000060919
17,21,0.000308059
18,20,0.000480617
19,21,0.001691234
20,21,0.001264286
1,1,0.000003745
2,2,0.000002273
3,8,0.000028533
4,4,0.000004029
5,5,0.000017438
6,6,0.000036925
7,14,0.000081949
8,8,0.000012946
9,15,0.000052292
10,19,0.000019933
11,14,0.000014794
12,19,0.000029923
13,20,0.000592379
14,20,0.001388454
15,20,0.000677973
16,20,0.00110453
17,21,0.002927387
18,20,0.002653268
19,20,0.000124491
20,19,0.000068791
1,1,0.000002377
2,2,0.000002327
3,10,0.000077659
4,4,0.000002901
5,5,0.000004105
6,12,0.000025069
7,7,0.000005674
8,8,0.000007858
9,14,0.000030541
10,18,0.000012355
11,10,0.000157006
12,19,0.000027901
13,20,0.000259219
14,19,0.000016472
15,21,0.011014237
16,15,0.000016871
17,19,0.00008984
18,19,0.003764936
19,20,0.000414373
20,19,0.000128626
1,1,0.000002653
2,2,0.000002152
3,3,0.000003299
4,8,0.000013544
5,11,0.000079549
6,6,0.000003553
7,5,0.000004068
8,17,0.000012414
9,9,0.000019153
10,10,0.000071077
11,12,0.00002068
12,19,0.000048993
13,21,0.001019228
14,20,0.000081216
15,15,0.000034773
16,21,0.002151859
17,19,0.000033087
18,21,0.001938734
19,21,0.001476972
20,20,0.001169891
1,1,0.000002813
2,2,0.000003838
3,3,0.000003293
4,11,0.00010195
5,5,0.000003958
6,12,0.000009428
7,14,0.000011595
8,16,0.000017007
9,16,0.000344157
10,13,0.000013392
11,7,0.000006878
12,13,0.000041026
13,20,0.000402066
14,21,0.002073149
15,20,0.000055614
16,20,0.0003665
17,20,0.002085064
18,20,0.000289505
19,19,0.000289965
20,20,0.000982184
1,1,0.000002505
2,2,0.000002587
3,10,0.000099282
4,4,0.000007531
5,5,0.000004617
6,13,0.000026927
7,11,0.000017886
8,8,0.00001282
9,19,0.000056149
10,15,0.000015996
11,11,0.000009783
12,20,0.000238275
13,19,0.000033924
14,21,0.000708749
15,21,0.001517262
16,22,0.009554735
17,21,0.001025997
18,21,0.001420042
19,18,0.000068365
20,21,0.017285682
1,1,0.000003467
2,9,0.000069543
3,10,0.000005119
4,14,0.000012095
5,13,0.000069177
6,6,0.000004241
7,11,0.000011723
8,5,0.000003385
9,7,0.000004731
10,9,0.000006653
11,16,0.000063187
12,20,0.000248092
13,20,0.000056603
14,17,0.000018972
15,19,0.008219467
16,19,0.000120372
17,20,0.007172771
18,20,0.000360835
19,20,0.00029805
20,20,0.000264979
1,1,0.00000436
2,9,0.000093279
3,7,0.000020018
4,4,0.00000467
5,4,0.00000417
6,6,0.000008213
7,7,0.000007016
8,12,0.00002276
9,14,0.000016003
10,17,0.000058468
11,16,0.000570684
12,15,0.000051064
13,20,0.00039246
14,20,0.000034583
15,21,0.001098655
16,21,0.026492547
17,21,0.000747788
18,19,0.000544374
19,21,0.001445161
20,19,0.000023771
1,1,0.000002632
2,2,0.00000234
3,3,0.000003801
4,9,0.000006937
5,10,0.000006924
6,13,0.000018748
7,7,0.000006247
8,16,0.000014944
9,14,0.000046141
10,18,0.000021582
11,18,0.000270292
12,20,0.000092696
13,20,0.00061317
14,20,0.000069539
15,20,0.000051169
16,17,0.000041292
17,20,0.000368522
18,20,0.001032463
19,21,0.000965437
20,21,0.003400043
1,1,0.000003988
2,2,0.000002338
3,3,0.000003088
4,9,0.000014208
5,5,0.000003807
6,6,0.00000613
7,8,0.000007999
8,8,0.000006734
9,14,0.000054115
10,16,0.000021455
11,17,0.000011694
12,20,0.000059196
13,17,0.000096632
14,21,0.011836797
15,17,0.002861585
16,21,0.010272834
17,21,0.004827797
18,21,0.008286127
19,20,0.001112063
20,18,0.000043223
1,1,0.000006141
2,2,0.000004547
3,3,0.000005469
4,4,0.000007365
5,12,0.000121587
6,9,0.000017014
7,11,0.000053331
8,12,0.000019916
9,17,0.000016864
10,14,0.000017647
11,19,0.000295213
12,21,0.001271385
13,20,0.000134641
14,18,0.000072654
15,21,0.000611686
16,20,0.00018588
17,21,0.002795171
18,21,0.001800605
19,21,0.001676281
20,17,0.000057726
1,1,0.00000338
2,2,0.000003057
3,3,0.000003542
4,8,0.000012349
5,10,0.000055145
6,14,0.000025559
7,7,0.000007363
8,14,0.00005027
9,12,0.000011475
10,18,0.000023958
11,16,0.000245695
12,19,0.000034368
13,19,0.000396137
14,20,0.000756422
15,17,0.0000152
16,20,0.00011357
17,20,0.000149516
18,20,0.000391553
19,20,0.003370048
20,21,0.001061784
1,1,0.000003419
2,2,0.00000371
3,3,0.000003658
4,11,0.000109923
5,11,0.000061178
6,12,0.000065522
7,17,0.000020721
8,6,0.000005563
9,15,0.000063448
10,19,0.000011691
11,18,0.000415152
12,19,0.000210445
13,20,0.000707382
14,20,0.000110151
15,21,0.003335473
16,21,0.003046573
17,20,0.000575882
18,20,0.000089349
